,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, stardate 41194.6.   We are in pursuit of a starship   of Ferengi design. Our mission   is...",1    EXT. SPACE - STARSHIP (OPTICAL),SPACE - STARSHIP,EXT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
1,PICARD ,"       ... to intercept and recover a T-9   energy converter which the Ferengi   stole from an unmanned monitor   post on Gamma Tauri IV -- a theft   which automatic scanners recorded,   providing us...",2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
2,PICARD ,"       ... with the long awaited   opportunity to make close contact   with a Ferengi vessel. If we   succeed in this chase, it   will be Starfleet's first look   at a life form... which discounting   rumor, we know almost nothing   about.",2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
3,RIKER,   There she is!,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
4,PICARD,   Enlarge.,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
5,PICARD,   What is their course?,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
6,GEORDI,"   They are now angling through that   solar system, Captain.",2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
7,PICARD,   Identify.,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
8,DATA,"   Listed as Delphi Ardu, sir.   Eleven planets, unexplored.",2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
9,RIKER,"   Stay with them, La Forge.",2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
10,TASHA,"   Sensors read a power surge on   their last maneuver, Captain.",2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
11,GEORDI,   They are dropping to sub-warp   speed... !,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
12,PICARD,       Reduce to impulse power... !,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
13,TASHA,"   Sensor fluctuations in the energy   readings from it, Captain.",8    INT. MAIN BRIDGE - INTERCUT PRINCIPALS AND VIEWER,MAIN BRIDG,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
14,DATA,"   Possibility: a malfunction in   their engines, sir.",8    INT. MAIN BRIDGE - INTERCUT PRINCIPALS AND VIEWER,MAIN BRIDG,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
15,GEORDI,   Breaks my heart.,8    INT. MAIN BRIDGE - INTERCUT PRINCIPALS AND VIEWER,MAIN BRIDG,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
16,WORF,"   In visual range, Captain.",8    INT. MAIN BRIDGE - INTERCUT PRINCIPALS AND VIEWER,MAIN BRIDG,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
17,PICARD,   Fully enlarge!,8    INT. MAIN BRIDGE - INTERCUT PRINCIPALS AND VIEWER,MAIN BRIDG,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
18,GEORDI,"   Hello, stranger!",8    INT. MAIN BRIDGE - INTERCUT PRINCIPALS AND VIEWER,MAIN BRIDG,INT.,The Last Outpost,1987-08-07,The Next Generation,107.txt
