,character,quote,scene,location,view,episode,date,series,file
0,TROI ,"   Counselor Deanna Troi, personal   log, stardate 44805.3...",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Half a Life,1991-02-22,The Next Generation,196.txt
1,TROI ,       ... My mother is on board.,2    INT. CORRIDOR OUTSIDE TURBOLIFT,CORRIDOR OUTSIDE TURBOLIFT,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
2,LWAXANA,"       Jean-Luc, you delicious man, you   were just thinking of me, weren't   you?",2    INT. CORRIDOR OUTSIDE TURBOLIFT,CORRIDOR OUTSIDE TURBOLIFT,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
3,PICARD,"   As a matter of fact, I...",2    INT. CORRIDOR OUTSIDE TURBOLIFT,CORRIDOR OUTSIDE TURBOLIFT,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
4,LWAXANA,"   Well think no further, Dear   Heart... She's here!",2    INT. CORRIDOR OUTSIDE TURBOLIFT,CORRIDOR OUTSIDE TURBOLIFT,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
5,PICARD,"   Yes, indeed.",2    INT. CORRIDOR OUTSIDE TURBOLIFT,CORRIDOR OUTSIDE TURBOLIFT,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
6,LWAXANA,   Serious; always so serious.,2    INT. CORRIDOR OUTSIDE TURBOLIFT,CORRIDOR OUTSIDE TURBOLIFT,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
7,PICARD,"   Well at the moment, Lwaxana, I   am rather busy.",2    INT. CORRIDOR OUTSIDE TURBOLIFT,CORRIDOR OUTSIDE TURBOLIFT,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
8,LWAXANA,"   And you're always busy with   something or other.       Never the right thing, though.   My daughter says we're picking   up someone interesting here?",2    INT. CORRIDOR OUTSIDE TURBOLIFT,CORRIDOR OUTSIDE TURBOLIFT,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
9,PICARD,   Yes. The leading scientist of   Kaelon Two and...,2    INT. CORRIDOR OUTSIDE TURBOLIFT,CORRIDOR OUTSIDE TURBOLIFT,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
10,LWAXANA,   Kaelon Two? Never heard of it.,2    INT. CORRIDOR OUTSIDE TURBOLIFT,CORRIDOR OUTSIDE TURBOLIFT,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
11,PICARD,"   This is a delicate situation,   Lwaxana... our first real contact   with a very reclusive people...       And as it will be something of   an official greeting...",2    INT. CORRIDOR OUTSIDE TURBOLIFT,CORRIDOR OUTSIDE TURBOLIFT,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
12,LWAXANA,"   Ah, diplomacy; I adore diplomacy.   Everyone dresses so well...",2    INT. CORRIDOR OUTSIDE TURBOLIFT,CORRIDOR OUTSIDE TURBOLIFT,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
13,PICARD,"   Energize, please, Mister O'Brien.",3    INT. TRANSPORTER ROOM ONE,TRANSPORTER ROOM ONE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
14,PICARD,"   Doctor Timicin? I am Jean-Luc   Picard, Captain of The Enterprise.   This is Lieutenant Commander La   Forge.",3    INT. TRANSPORTER ROOM ONE,TRANSPORTER ROOM ONE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
15,PICARD,"       We welcome you aboard, Sir.",3    INT. TRANSPORTER ROOM ONE,TRANSPORTER ROOM ONE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
16,TIMICIN,"   I beg your pardon, Captain...   this is my first time aboard a   Federation starship...",3    INT. TRANSPORTER ROOM ONE,TRANSPORTER ROOM ONE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
17,TIMICIN,"   Oh yes, they told me... shaking   of hands... a greeting...",3    INT. TRANSPORTER ROOM ONE,TRANSPORTER ROOM ONE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
18,PICARD,"   Ah, I beg your pardon. Doctor   Timicin, may I present Lwaxana   Troi, of Betazed; also a guest   on board, and...",3    INT. TRANSPORTER ROOM ONE,TRANSPORTER ROOM ONE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
19,LWAXANA,"       ... And Daughter of The Fifth   House, Holder of the Sacred   Chalice of Rixx, Heir to the Holy   Rings of Betazed, and what are   you doing for dinner?",3    INT. TRANSPORTER ROOM ONE,TRANSPORTER ROOM ONE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
20,TIMICIN,"   Well, I...       ... I don't know, really.",3    INT. TRANSPORTER ROOM ONE,TRANSPORTER ROOM ONE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
21,PICARD,   We have quite a bit of work   planned...,3    INT. TRANSPORTER ROOM ONE,TRANSPORTER ROOM ONE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
22,LWAXANA,"   The man's never been on a   starship before, Jean-Luc...   somebody certainly ought to make   him comfortable before you get   started.",3    INT. TRANSPORTER ROOM ONE,TRANSPORTER ROOM ONE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
23,PICARD,"   It, uh... would seem Mrs. Troi   is our acting ambassador of good   will today.",3    INT. TRANSPORTER ROOM ONE,TRANSPORTER ROOM ONE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
24,LWAXANA,       Just think of me as your   Entertainment Director.,3    INT. TRANSPORTER ROOM ONE,TRANSPORTER ROOM ONE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
25,GEORDI,   That man is in a lot of trouble.,3    INT. TRANSPORTER ROOM ONE,TRANSPORTER ROOM ONE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
26,PICARD ,"   Captain's Log. Stardate 44805.7.   For generations, the people of   Kaelon Two have been working to   revitalize their dying sun. The   Federation has offered to assist   in testing what may be a solution   to this problem.",7    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Half a Life,1991-02-22,The Next Generation,196.txt
27,TIMICIN,       The basic theories for helium   fusion enhancement have been   discussed for over a century...   but there's been no method of   practical application until now...,8    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
28,DATA,"   The modifications that you have   made on the torpedo's guidance   systems are remarkable, doctor...",8    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
29,TIMICIN,   We'll see. They still have to   be proven in a practical test.,8    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
30,TIMICIN,"       At least, now it is possible.   I never dared hope to find such   a perfect match with our own sun.",8    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
31,PICARD,       Our only regret is that it took   us three years to find a suitable   star after you first contacted   us.,8    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Half a Life,1991-02-22,The Next Generation,196.txt
