,character,quote,scene,location,view,episode,date,series,file
0,DATA,       We are losing containment in the   starboard nacelle tube --,1    INT. BRIDGE,BRIDGE,INT.,Eye of the Beholder,1993-12-21,The Next Generation,270.txt
1,PICARD,   Try to get more power to the field   coils.,1    INT. BRIDGE,BRIDGE,INT.,Eye of the Beholder,1993-12-21,The Next Generation,270.txt
2,DATA,"       Yes, sir.",1    INT. BRIDGE,BRIDGE,INT.,Eye of the Beholder,1993-12-21,The Next Generation,270.txt
3,PICARD,"   Geordi, report.",1    INT. BRIDGE,BRIDGE,INT.,Eye of the Beholder,1993-12-21,The Next Generation,270.txt
4,GEORDI,   I can't shut down the plasma   injectors -- someone's locked out   the controls.,2    INT. ENGINEERING,ENGINEERING,INT.,Eye of the Beholder,1993-12-21,The Next Generation,270.txt
5,DATA,       The plasma venting system has   engaged.,3    INT. BRIDGE,BRIDGE,INT.,Eye of the Beholder,1993-12-21,The Next Generation,270.txt
6,WORF,   Two more decks --,5    INT. JEFFERIES TUBE,JEFFERIES TUBE,INT.,Eye of the Beholder,1993-12-21,The Next Generation,270.txt
7,RIKER,       Riker to Bridge -- we've almost   reached the nacelle tube.,5    INT. JEFFERIES TUBE,JEFFERIES TUBE,INT.,Eye of the Beholder,1993-12-21,The Next Generation,270.txt
8,PICARD,   Acknowledged.       Release the exterior hull plate.   We may have to jettison the core.,6    INT. BRIDGE,BRIDGE,INT.,Eye of the Beholder,1993-12-21,The Next Generation,270.txt
9,RIKER,       What happened?,7    INT. NACELLE CONTROL (OPTICAL),NACELLE CONTROL,INT.,Eye of the Beholder,1993-12-21,The Next Generation,270.txt
10,NARA,"       He locked out the controls...   before we knew what was happening,   he stepped up onto the walkway.",7    INT. NACELLE CONTROL (OPTICAL),NACELLE CONTROL,INT.,Eye of the Beholder,1993-12-21,The Next Generation,270.txt
11,RIKER,   See if you can shut down the   plasma flow.,7    INT. NACELLE CONTROL (OPTICAL),NACELLE CONTROL,INT.,Eye of the Beholder,1993-12-21,The Next Generation,270.txt
