,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, stardate 41309.5.   We are in orbit around Persephone   V where I have been sent to confer   with Admiral Mark Jameson in   regard to an extraordinary   situation....",1    EXT. SPACE - ENTERPRISE IN ORBIT (OPTICAL),SPACE - ENTERPRISE IN ORBIT,EXT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
1,PICARD,"   Starfleet received this subspace   transmission two days ago,   Admiral.",2    INT. MAIN BRIDGE - ANGLE ON PICARD,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
2,JAMESON,"   Let's see it, Captain.",2    INT. MAIN BRIDGE - ANGLE ON PICARD,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
3,PICARD,"   On screen and relay to the   admiral, Mister Data.",2    INT. MAIN BRIDGE - ANGLE ON PICARD,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
4,KARNAS,"   I am Karnas, governor of Mordan   IV. A dissident terrorist group   has taken Federation Ambassador   Hawkins and his staff hostage.   They will not discuss terms with   me. This is a crisis I cannot   resolve without assistance. The   terrorists are demanding a   Federation negotiator.",2    INT. MAIN BRIDGE - ANGLE ON PICARD,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
5,KARNAS,   I feel there is only one   negotiator with the skills and   understanding to resolve this   situation. The hostages' lives   will depend on Starfleet   delivering this man to Mordan.   Commander Mark Jameson.       Admiral Jameson. The terrorists   have given you six Earth days to   arrive here -- or the hostages   will die. Please...hurry.,2    INT. MAIN BRIDGE - ANGLE ON PICARD,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
6,PICARD,   Starfleet doesn't understand how   or why this situation developed.   Mordan IV has finally gained peace   after decades of civil war --,2    INT. MAIN BRIDGE - ANGLE ON PICARD,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
7,JAMESON,"   Forty years of civil war, Captain.",2    INT. MAIN BRIDGE - ANGLE ON PICARD,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
8,PICARD,"   Yes, sir. Karnas was largely   responsible for the planet's   unification and peace. Why   should he suddenly be unable to   deal with rebellious factions?",2    INT. MAIN BRIDGE - ANGLE ON PICARD,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
9,JAMESON,"   Forty-five years ago I negotiated   a hostage situation on Mordan.   Karnas was a young man then....       ... but so was I. He seems to feel   I can handle the situation again.   Obviously Starfleet feels that   way too, or you wouldn't be here.",2    INT. MAIN BRIDGE - ANGLE ON PICARD,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
10,PICARD,"       I'm detailed to take you to Mordan   IV as soon as you can be ready,   Admiral.",2    INT. MAIN BRIDGE - ANGLE ON PICARD,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
11,JAMESON,"   My wife and I will beam aboard   at 1500 hours, Captain. Be   prepared to depart this starbase   and proceed immediately to Mordan   IV. Acknowledge.",2    INT. MAIN BRIDGE - ANGLE ON PICARD,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
12,PICARD,"   Received and acknowledged, sir.   Picard out.",2    INT. MAIN BRIDGE - ANGLE ON PICARD,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
13,TROI,"   Nearly 1500 now, sir.",2    INT. MAIN BRIDGE - ANGLE ON PICARD,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
14,PICARD,"       Well, Number One. Why don't we   go and welcome the admiral aboard?",2    INT. MAIN BRIDGE - ANGLE ON PICARD,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
15,RIKER,"   Admiral Jameson, sir. Have you   met him before?","12   INT. TRANSPORTER ROOM - ANGLE ON TRANSPORTER CHIEF,",TRANSPORTER ROOM,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
16,PICARD,"   Your hero, Number One?","12   INT. TRANSPORTER ROOM - ANGLE ON TRANSPORTER CHIEF,",TRANSPORTER ROOM,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
17,RIKER,   Not only mine. My father served   on the Falcon with him. I grew   up on stories about Mark Jameson.,"12   INT. TRANSPORTER ROOM - ANGLE ON TRANSPORTER CHIEF,",TRANSPORTER ROOM,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
18,PICARD,"       I've heard all the legends about   him, too. Not only the Falcon's   missions and the Mordan rescue,   but the Gettysburg's explorations,   his command of the old Pegasus   in the Klingon conflicts....","12   INT. TRANSPORTER ROOM - ANGLE ON TRANSPORTER CHIEF,",TRANSPORTER ROOM,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
19,PICARD,"   Welcome aboard, Admiral.       My executive officer, Commander   William Riker.","12   INT. TRANSPORTER ROOM - ANGLE ON TRANSPORTER CHIEF,",TRANSPORTER ROOM,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
20,RIKER,"   My pleasure, sir.       Ma'am.","12   INT. TRANSPORTER ROOM - ANGLE ON TRANSPORTER CHIEF,",TRANSPORTER ROOM,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
21,JAMESON,"   My wife, Anne.","12   INT. TRANSPORTER ROOM - ANGLE ON TRANSPORTER CHIEF,",TRANSPORTER ROOM,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
22,JAMESON,"   Captain, there are certain details   of this mission that you should   understand before we begin.","12   INT. TRANSPORTER ROOM - ANGLE ON TRANSPORTER CHIEF,",TRANSPORTER ROOM,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
23,PICARD,"   Is this the place to be discussing   them, sir?","12   INT. TRANSPORTER ROOM - ANGLE ON TRANSPORTER CHIEF,",TRANSPORTER ROOM,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
24,JAMESON,   Why not? You and your first   officer are both here.,"12   INT. TRANSPORTER ROOM - ANGLE ON TRANSPORTER CHIEF,",TRANSPORTER ROOM,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
25,PICARD,"   Yes, sir.","12   INT. TRANSPORTER ROOM - ANGLE ON TRANSPORTER CHIEF,",TRANSPORTER ROOM,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
26,JAMESON,"   Captain, I am not simply an   advisor. On any assignment I   accompany, Starfleet has   designated me Senior Mission   Officer. I control the Away Team   and all its actions. Is that   understood?","12   INT. TRANSPORTER ROOM - ANGLE ON TRANSPORTER CHIEF,",TRANSPORTER ROOM,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
27,JAMESON,"   Of course, Captain, you will   command the ship -- but the   mission is mine. I trust you   are in complete agreement.","12   INT. TRANSPORTER ROOM - ANGLE ON TRANSPORTER CHIEF,",TRANSPORTER ROOM,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
28,PICARD,"   Yes, sir. Of course.","12   INT. TRANSPORTER ROOM - ANGLE ON TRANSPORTER CHIEF,",TRANSPORTER ROOM,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
29,GEORDI,"   Response to our message coming   in from Mordan, sir.",17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
30,PICARD,"   Put it on the screen, Mister Data.",17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
31,KARNAS ,       Mordan IV to Enterprise. This   is Karnas. I will speak to the   captain.,17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
32,PICARD,"   I am Captain Picard, in command   of the Enterprise.",17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
33,KARNAS,       Is Admiral Jameson on board?,17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
34,PICARD,"       He is here, beside my first   officer. Do you wish to speak   to him now?",17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
35,KARNAS,"   So, Jameson.       I see time has not been kind.",17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
36,JAMESON,"   It seldom is, Karnas. However,   we could save a good deal of it   now if you'll outline the   terrorists' demands....",17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
37,KARNAS,   They insist all discussions will   take place here... on Mordan. They   refuse to speak to me -- only to   you.,17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
38,JAMESON ,   They could relay their terms on   your communications channels....,17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
39,KARNAS,"       They insist on speaking face to   face when you arrive. They say   they will brook no excuses. If   there are any offered, your   ambassador and his people will   die. Unpleasantly. I believe   them -- and so should you,   Admiral.",17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
40,JAMESON,       Tell them I accept the conditions   of negotiation.,17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
41,KARNAS,   I will do so immediately. Karnas   out.,17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
42,RIKER,"   For a man in his position, Karnas   doesn't seem to know much about   the situation.",17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
43,JAMESON,"   Wrong, Number One. He told me   the terrorists are desperate   enough to kill if they're crossed.   They're willing to talk one on   one, but not to him.",17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
44,PICARD,       Counselor?,17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
45,TROI,"   From his body language as well   as his words and tone... I'd judge   that what Karnas said was honest,   but I sensed a holding back.",17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
46,PICARD,   Perhaps he knows more about the   terrorists than he is willing to   admit.,17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
47,JAMESON,"   Possible, but I suspect it's   closer to the mark if we said he   doesn't want to admit failure of   his own efforts to negotiate.   He is a proud man.",17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
48,TROI,"   That could be, sir. Karnas has   established himself as a powerful   man on Mordan. Suddenly -- in   this situation -- his power is   useless.",17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
49,BEVERLY,   Sickbay to bridge. I am ready   for Admiral Jameson now.,17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
50,PICARD,"   He is on his way, Doctor.",17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
51,JAMESON,"   On my way to what, Captain?",17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
52,PICARD,   Just a routine medical checkup.   Ship's regulations.,17   INT. MAIN BRIDGE - ANGLE TOWARD GEORDI AND DATA,MAIN BRIDGE,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
53,BEVERLY,"   Pardon me, sir, but refusing a   simple medical check --",27   INT. SICKBAY - CLOSE ON BEVERLY,SICKBAY,INT.,Too Short A Season,1987-10-06,The Next Generation,112.txt
