,character,quote,scene,location,view,episode,date,series,file
0,PICARD,"   Captain's log, stardate 42353.7.   Our destination is planet Cygnus   IV, beyond which lies the great   unexplored mass of the galaxy.",1    EXT. SPACE - STARSHIP (OPTICAL),SPACE - STARSHIP,EXT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
1,PICARD,"   My orders are to examine Farpoint,   a starbase built there by the   inhabitants of that world.   Meanwhile ...",1    EXT. SPACE - STARSHIP (OPTICAL),SPACE - STARSHIP,EXT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
2,PICARD,"       ... I am becoming better   acquainted with my new command,   this Galaxy Class U.S.S.   Enterprise.",3    INT. ENGINE ROOM,ENGINE ROOM,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
3,PICARD,   I am still somewhat in awe of its   size and complexity.,3    INT. ENGINE ROOM,ENGINE ROOM,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
4,PICARD,"       ... my crew we are short in   several key positions, most   notably ...",5    INT. LOUNGE DECK,LOUNGE DECK,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
5,PICARD,"       ... a first officer, but I am   informed that a highly experienced   man, one Commander William Riker,   will be waiting to join our ship   when we reach our Cygnus IV   destination.",6    INT. BRIDGE - WIDE ANGLE,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
6,PICARD,"   You will agree, Data, that   Starfleet's instructions are   difficult?",6    INT. BRIDGE - WIDE ANGLE,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
7,DATA,   Difficult ... how so? Simply   solve the mystery of Farpoint   Station.,6    INT. BRIDGE - WIDE ANGLE,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
8,PICARD,       As simple as that.,6    INT. BRIDGE - WIDE ANGLE,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
9,TROI,   Farpoint Station. Even the name   sounds mysterious.,6    INT. BRIDGE - WIDE ANGLE,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
10,PICARD,"   The problem, Data, is that another   life form built that base. How   do I negotiate a friendly   agreement for Starfleet to use   it while at the same time snoop   around finding how and why they   built it?",6    INT. BRIDGE - WIDE ANGLE,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
11,DATA,   Inquiry ... the word snoop ... ?,6    INT. BRIDGE - WIDE ANGLE,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
12,PICARD,"   Data, how can you be programmed   as a virtual encyclopedia of human   information without knowing a   simple word like snoop?",6    INT. BRIDGE - WIDE ANGLE,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
13,DATA,   Possibility ... a kind of human   behavior I was not designed to   emulate?,6    INT. BRIDGE - WIDE ANGLE,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
14,PICARD,"   It means 'to spy, to sneak' ...",6    INT. BRIDGE - WIDE ANGLE,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
15,DATA,"    (interrupting;     delighted)   Ah! To seek covertly, to go   stealthily, to slink, slither ...",6    INT. BRIDGE - WIDE ANGLE,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
16,PICARD,"       Exactly, yes ...",6    INT. BRIDGE - WIDE ANGLE,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
17,DATA,"   ... to glide, creep, skulk,   pussyfoot, gumshoe ...",6    INT. BRIDGE - WIDE ANGLE,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
18,TROI,   Captain ... I'm sensing a ... a   powerful mind ...,6    INT. BRIDGE - WIDE ANGLE,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
19,WORF,   Something strange on the detector   circuits ...,6    INT. BRIDGE - WIDE ANGLE,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
20,DATA,"   It registers as solid, Captain...",10   INT. BRIDGE - VARIOUS ANGLES,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
21,TROI,   Or an incredibly powerful   forcefield. But if we collide   with either ...,10   INT. BRIDGE - VARIOUS ANGLES,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
22,PICARD,       Go to Condition Yellow. And shut   off that damned noise.,10   INT. BRIDGE - VARIOUS ANGLES,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
23,WORF,"   Shields and deflectors, up, sir.",10   INT. BRIDGE - VARIOUS ANGLES,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
24,PICARD,"   Reverse power, full stop.",10   INT. BRIDGE - VARIOUS ANGLES,BRIDG,INT.,Encounter at Farpoint,1987-04-13,The Next Generation,102.txt
