,character,quote,scene,location,view,episode,date,series,file
0,CARMEN,"   ... and the hospital facility --       -- will stand there, facing north,   in that grove of trees.",1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
1,CARMEN,"   The school and the arts center   will be here, centrally located   among the residential pods.",1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
2,RIKER,       Looks good. At this rate you   should be ready for the next wave   of colonists in about six months.       I have to say I envy you... this   is a beautiful place to put down   roots.,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
3,CARMEN,"   Somehow, Commander... you don't   strike me as the kind that puts   down roots...",1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
4,RIKER,   No? How do I strike you?,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
5,CARMEN,       As... a free spirit. An   adventurer.,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
6,RIKER,"   Ah. And aren't pioneers, like   you, adventurers at heart?",1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
7,CARMEN,   Of course. But we also have   this... nesting instinct. It's   exciting to find a new world --   but the joy comes in making it   a home. Building houses. Having   children. Roots.,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
8,RIKER,   Very interesting. I'd love to   discuss this further with you.   Dinner tonight?,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
9,CARMEN,   If you want to share camp rations   in my tent -- I'd be delighted.,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
10,RIKER,   Haven't we managed to get a   replicator down here yet?,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
11,CARMEN,"   No, we haven't... but I've been   saving my ration of dried chicken   curry. It should go very nicely   with that bottle of wine I happen   to know you brought with you...",1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
12,RIKER,   It's sounding better all the   time...,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
13,CARMEN,   And as you know... I provide the   most memorable desserts...,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
14,RIKER,   My favorite part of dinner...,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
15,BEVERLY ,       Will... Carmen...,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
16,BEVERLY,   We've been going over the   schematics for the hospital. The   location seems fine...,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
17,RIKER,"   When the Enterprise comes back   tomorrow, we'll bring a crew   down here and get started.",1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
18,RIKER,   Carmen... do you have some   construction started I don't know   about?,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
19,CARMEN,   No... what is that?,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
20,RIKER,   Data?,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
21,DATA,   I do not recognize the sound.,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
22,DATA,   I believe the sound is coming from   above...,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
23,CARMEN,   Will... what is it?,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
24,RIKER,   Maybe an atmospheric   disturbance...,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
25,RIKER,   Data -- what's our best bet for   cover?,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
26,DATA,   There are subterranean caverns   beneath the hills to the east.       Approximately one kilometer.,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
27,RIKER,"   Carmen, start rounding everybody   up.",1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
28,CARMEN,   But --,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
29,RIKER,   We've seen it before -- we know   what it is. Now get moving!,1    EXT. MELONA COLONY - DAY,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
30,RIKER,   Let's go!       Beverly! This way!,5    EXT. MELONA COLONY - MINUTES LATER,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
31,BEVERLY,"   Okay, people... stay calm... let's   go...",5    EXT. MELONA COLONY - MINUTES LATER,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
32,RIKER,   Follow him! Follow him! Go!,5    EXT. MELONA COLONY - MINUTES LATER,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
33,RIKER,   Let's go!,5    EXT. MELONA COLONY - MINUTES LATER,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
34,RIKER,   This way! Stay together!,5    EXT. MELONA COLONY - MINUTES LATER,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
35,CARMEN ,   Will... help us!,5    EXT. MELONA COLONY - MINUTES LATER,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
36,RIKER,   Carmen!,5    EXT. MELONA COLONY - MINUTES LATER,MELONA COLONY,EXT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
37,WORF,   Captain... sensors are indicating   a disturbance near the outpost   on Melona Four.,17   INT. BRIDGE,BRIDGE,INT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
38,PICARD,   What kind of disturbance?,17   INT. BRIDGE,BRIDGE,INT.,Silicon Avatar,1991-07-31,The Next Generation,204.txt
