,character,quote,scene,location,view,episode,date,series
0,WORF,   Commander... is it your intention   to continue growing your beard?,A1	INT. RIKER'S QUARTERS,RIKER'S QUARTERS,INT.,"The Quality of Life""",1992-09-28,The Next Generation
1,GEORDI,"   I'm not sure, Worf. Why?",A1	INT. RIKER'S QUARTERS,RIKER'S QUARTERS,INT.,"The Quality of Life""",1992-09-28,The Next Generation
2,WORF,   I am just asking.,A1	INT. RIKER'S QUARTERS,RIKER'S QUARTERS,INT.,"The Quality of Life""",1992-09-28,The Next Generation
3,BEVERLY,"   Seven-card stud, one-eyed jacks   are wild. Frankly, I like your   beard, Geordi.",A1	INT. RIKER'S QUARTERS,RIKER'S QUARTERS,INT.,"The Quality of Life""",1992-09-28,The Next Generation
4,GEORDI,"   Thanks, Doctor.",A1	INT. RIKER'S QUARTERS,RIKER'S QUARTERS,INT.,"The Quality of Life""",1992-09-28,The Next Generation
5,BEVERLY,"   The king is high... your bet, Wil.",A1	INT. RIKER'S QUARTERS,RIKER'S QUARTERS,INT.,"The Quality of Life""",1992-09-28,The Next Generation
6,BEVERLY,"   Of course, I'm always a little   suspicious of men with beards.",A1	INT. RIKER'S QUARTERS,RIKER'S QUARTERS,INT.,"The Quality of Life""",1992-09-28,The Next Generation
7,WORF,   For what reason?,A1	INT. RIKER'S QUARTERS,RIKER'S QUARTERS,INT.,"The Quality of Life""",1992-09-28,The Next Generation
8,BEVERLY,   I don't know... it's as though   they're trying to hide something.,A1	INT. RIKER'S QUARTERS,RIKER'S QUARTERS,INT.,"The Quality of Life""",1992-09-28,The Next Generation
9,RIKER,"   Hide -- ? Doctor, that's   ridiculous. Beards are a proud   and ancient tradition.",A1	INT. RIKER'S QUARTERS,RIKER'S QUARTERS,INT.,"The Quality of Life""",1992-09-28,The Next Generation
10,GEORDI,   Some of the most esteemed men in   history had beards.,A1	INT. RIKER'S QUARTERS,RIKER'S QUARTERS,INT.,"The Quality of Life""",1992-09-28,The Next Generation
11,BEVERLY,   I know... but after the razor was   invented... I think beards became   mostly a fashion statement.,A1	INT. RIKER'S QUARTERS,RIKER'S QUARTERS,INT.,"The Quality of Life""",1992-09-28,The Next Generation
12,WORF,"   I am not concerned with fashion.   To a Klingon, a beard is a symbol   of courage.",A1	INT. RIKER'S QUARTERS,RIKER'S QUARTERS,INT.,"The Quality of Life""",1992-09-28,The Next Generation
13,RIKER,   I think it suggests a certain...   strength.,A1	INT. RIKER'S QUARTERS,RIKER'S QUARTERS,INT.,"The Quality of Life""",1992-09-28,The Next Generation
