,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, Stardate 43779.3.   The Enterprise is preparing   detailed atmospheric charts of the   Hayashi system. Although tedious,   this endeavor is the first step   toward planet colonization.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Tin Man,1990-01-31,The Next Generation,168.txt
1,DATA,   Sensors report the USS Hood   closing on an intercept course   at high warp.,2    INT. ENTERPRISE - MAIN BRIDGE - WIDE ANGLE,ENTERPRISE,INT.,Tin Man,1990-01-31,The Next Generation,168.txt
2,PICARD,   That's odd... I wasn't notified   of a rendezvous.,2    INT. ENTERPRISE - MAIN BRIDGE - WIDE ANGLE,ENTERPRISE,INT.,Tin Man,1990-01-31,The Next Generation,168.txt
3,RIKER,   They seem to be in an awful hurry.,2    INT. ENTERPRISE - MAIN BRIDGE - WIDE ANGLE,ENTERPRISE,INT.,Tin Man,1990-01-31,The Next Generation,168.txt
4,WORF,"   Sir, we are being hailed on a   secured channel by Captain DeSoto.",2    INT. ENTERPRISE - MAIN BRIDGE - WIDE ANGLE,ENTERPRISE,INT.,Tin Man,1990-01-31,The Next Generation,168.txt
5,PICARD,   On screen.,2    INT. ENTERPRISE - MAIN BRIDGE - WIDE ANGLE,ENTERPRISE,INT.,Tin Man,1990-01-31,The Next Generation,168.txt
6,DESOTO,"   Sorry to sneak up on you like   that, Jean-Luc --",2    INT. ENTERPRISE - MAIN BRIDGE - WIDE ANGLE,ENTERPRISE,INT.,Tin Man,1990-01-31,The Next Generation,168.txt
7,PICARD,"   Robert, why didn't you inform   us --",2    INT. ENTERPRISE - MAIN BRIDGE - WIDE ANGLE,ENTERPRISE,INT.,Tin Man,1990-01-31,The Next Generation,168.txt
8,DESOTO,"   -- Out here, you never know   who's listening. Keeps you on   your toes, anyway. Hey, Will,   you getting soft on that luxury   liner?",2    INT. ENTERPRISE - MAIN BRIDGE - WIDE ANGLE,ENTERPRISE,INT.,Tin Man,1990-01-31,The Next Generation,168.txt
9,PICARD,"   So, old friend. How are you?",2    INT. ENTERPRISE - MAIN BRIDGE - WIDE ANGLE,ENTERPRISE,INT.,Tin Man,1990-01-31,The Next Generation,168.txt
