,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's Log, Stardate 46461.3.   The Enterprise has entered the   Ipai Sector, where we are   scheduled to deliver supplies to   a remote communication relay   station near the Klingon border.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Aquiel,1992-11-05,The Next Generation,239.txt
1,WORF,"   Station forty-seven is still not   responding to our hails, Captain.",4    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
2,RIKER,   Should be two people aboard.   Lieutenants Aquiel Uhnari... and   Keith Rocha.,4    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
3,PICARD,   Life signs?,4    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
4,WORF,   It is difficult to scan through   the concentrated subspace signals.,4    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
5,RIKER,       Mister Worf...,4    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
6,WORF,   What is that noise?,5    INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
7,GEORDI,       They must've left the audio   monitoring system on! We're   hearing a few thousand subspace   messages! I'll try to shut it   off!,5    INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
8,GEORDI,       Commander...,5    INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
9,GEORDI,   It's coming from inside this   service duct... could be a loose   cover plate...,5    INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
10,RIKER,       Here's your loose cover plate...,5    INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
11,GEORDI,"   Hey there, pooch...",5    INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
12,WORF,   The shuttlecraft is gone. There   is no one aboard.,5    INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
13,BEVERLY ,   Commander...,5    INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
14,RIKER,       What is it?,5    INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
15,BEVERLY,   Cellular residue... I think it's   the remains of one of our   Lieutenants.,5    INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
16,BEVERLY,   All of the blood traces I found   match Lieutenant Aquiel Uhnari.,12   INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
17,BEVERLY,   For now I'll assume these are her   remains... but I'll need to take   the deckplate back to Sickbay to   make sure.,12   INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
18,RIKER,   It would take a powerful weapon to   do this...,12   INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
19,BEVERLY,   I'll have a better idea after I've   analyzed the deckplate.,12   INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
20,RIKER,   If that is Lieutenant Uhnari...   Where's Rocha?,12   INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
21,BEVERLY,   The station's shuttle is gone.   Maybe he took it.,12   INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
22,RIKER,   Before Uhnari died... or after?,12   INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
23,WORF,"       We're ready, Commander.",12   INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
24,RIKER,   Any luck downloading the station   logs?,12   INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
25,GEORDI,   Not yet. I can't get past the   security lock-outs.       But I think I know why...,12   INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
26,GEORDI,   All encrypted subspace messages   are sent through this channel.   Look at the signal notation...,12   INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
27,RIKER,   It's out of sequence.,12   INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
28,GEORDI,       I'd say somebody tried to by-pass   the access protocol and break into   the coded messages. It caused the   security lock-outs to freeze up.,12   INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
29,RIKER,   Are there any messages missing?,12   INT. RELAY STATION - OPS (OPTICAL),RELAY STATION - OPS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt
