,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, stardate 41249.3.   We have orbited the two major   planets of the Beta Renner system   taking aboard delegates from   those two worlds. Since achieving   space flight, their major life   forms, the Anticans and the   Selay...",1    EXT. SPACE - USS ENTERPRISE IN ORBIT (OPTICAL),SPACE - USS ENTERPRISE IN ORBIT,EXT.,Lonely Among Us,1987-08-21,The Next Generation,108.txt
1,PICARD ,"       ... have become deadly enemies.   But both have also applied for   admission into our Federation.   We are to deliver these   delegates to this sector's neutral   Conference Planet called   ""Parliament"" in the hope their   dispute can be resolved.",2    INT. TRANSPORTER ROOM 4 - ANGLE ON PICARD,TRANSPORTER ROOM 4,INT.,Lonely Among Us,1987-08-21,The Next Generation,108.txt
2,PICARD,"   I am Captain Picard. We hope   to make this journey pleasant   and comfortable. Arranging   that will be my first officer,   Commander Riker.",2    INT. TRANSPORTER ROOM 4 - ANGLE ON PICARD,TRANSPORTER ROOM 4,INT.,Lonely Among Us,1987-08-21,The Next Generation,108.txt
3,RIKER,   Welcome aboard. If you'll follow   me...       ... I'll show you the   accommodations we've...,2    INT. TRANSPORTER ROOM 4 - ANGLE ON PICARD,TRANSPORTER ROOM 4,INT.,Lonely Among Us,1987-08-21,The Next Generation,108.txt
4,SSESTAR,   We can already smell the Anticans.   They were taken aboard first?,2    INT. TRANSPORTER ROOM 4 - ANGLE ON PICARD,TRANSPORTER ROOM 4,INT.,Lonely Among Us,1987-08-21,The Next Generation,108.txt
5,PICARD,   Only because their world was the   first on our heading to   Parliament.,2    INT. TRANSPORTER ROOM 4 - ANGLE ON PICARD,TRANSPORTER ROOM 4,INT.,Lonely Among Us,1987-08-21,The Next Generation,108.txt
6,SSESTAR,   Will our quarters be near the   Anticans?,2    INT. TRANSPORTER ROOM 4 - ANGLE ON PICARD,TRANSPORTER ROOM 4,INT.,Lonely Among Us,1987-08-21,The Next Generation,108.txt
7,PICARD,   About one hundred meters apart.   Is that all right?,2    INT. TRANSPORTER ROOM 4 - ANGLE ON PICARD,TRANSPORTER ROOM 4,INT.,Lonely Among Us,1987-08-21,The Next Generation,108.txt
8,SSESTAR,   No. Unsatisfactory.,2    INT. TRANSPORTER ROOM 4 - ANGLE ON PICARD,TRANSPORTER ROOM 4,INT.,Lonely Among Us,1987-08-21,The Next Generation,108.txt
9,RIKER,"   I believe we can accommodate their   wishes, Captain.       We'll rearrange suite assignments.   If you'll follow me?",2    INT. TRANSPORTER ROOM 4 - ANGLE ON PICARD,TRANSPORTER ROOM 4,INT.,Lonely Among Us,1987-08-21,The Next Generation,108.txt
10,SSESTAR,   And we must be upwind from the   Anticans.,2    INT. TRANSPORTER ROOM 4 - ANGLE ON PICARD,TRANSPORTER ROOM 4,INT.,Lonely Among Us,1987-08-21,The Next Generation,108.txt
11,RIKER,"   Of course, sir...",2    INT. TRANSPORTER ROOM 4 - ANGLE ON PICARD,TRANSPORTER ROOM 4,INT.,Lonely Among Us,1987-08-21,The Next Generation,108.txt
12,TASHA,   Neither seem very promising   Federation candidates.,2    INT. TRANSPORTER ROOM 4 - ANGLE ON PICARD,TRANSPORTER ROOM 4,INT.,Lonely Among Us,1987-08-21,The Next Generation,108.txt
13,PICARD,   Even Parliament's peacemakers may   find this case difficult.,2    INT. TRANSPORTER ROOM 4 - ANGLE ON PICARD,TRANSPORTER ROOM 4,INT.,Lonely Among Us,1987-08-21,The Next Generation,108.txt
14,PICARD,       Do you understand the basis of   all that nonsense between them?,7    INT. MAIN BRIDGE - WIDE ANGLE,MAIN BRIDGE,INT.,Lonely Among Us,1987-08-21,The Next Generation,108.txt
