,character,quote,scene,location,view,episode,date,series
0,PICARD ,"   Captain's log, stardate 45429.3.   While on a mapping survey of   sector two-two-one-three-nine, we   are conveying a delegation of   Ullians to Kaldra Four. These   telepathic historians conduct their   research by retrieving long-forgotten   memories.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,"""Violations""",1991-10-25,The Next Generation
1,KEIKO,"   It's a chipped cup, off-white...   with a crack in it... I can see   it... but I can't remember   anything else about it...",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,"""Violations""",1991-10-25,The Next Generation
2,TARMIN ,   When you see it... do you hear   any sounds?,1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,"""Violations""",1991-10-25,The Next Generation
3,KEIKO,"   No... I don't think so... wait,   yes...",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,"""Violations""",1991-10-25,The Next Generation
4,KEIKO,   Humming...       Someone's humming...,1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,"""Violations""",1991-10-25,The Next Generation
5,TARMIN ,   A woman.,1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,"""Violations""",1991-10-25,The Next Generation
6,KEIKO,   Yes... but I don't know who it   is...,1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,"""Violations""",1991-10-25,The Next Generation
7,TARMIN,   Try to touch the cup.,3    INT. TEN FORWARD,TEN FORWARD,INT.,"""Violations""",1991-10-25,The Next Generation
8,KEIKO,   It has a sharp edge where it's   chipped.,3    INT. TEN FORWARD,TEN FORWARD,INT.,"""Violations""",1991-10-25,The Next Generation
9,TARMIN,   Is there anything inside the cup?,3    INT. TEN FORWARD,TEN FORWARD,INT.,"""Violations""",1991-10-25,The Next Generation
10,KEIKO,   A liquid... dark...,3    INT. TEN FORWARD,TEN FORWARD,INT.,"""Violations""",1991-10-25,The Next Generation
11,TARMIN,   Like tea...,3    INT. TEN FORWARD,TEN FORWARD,INT.,"""Violations""",1991-10-25,The Next Generation
