,character,quote,scene,location,view,episode,date,series
0,PICARD ,"   Captain's Log, Stardate 47254.1.   A delegation of the Cairn have   just come on board. This   telepathic species has no concept   of spoken language, and is being   instructed in its use by... an   old friend.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,"""Dark Page""",1993-08-26,The Next Generation
1,LWAXANA,"   I don't know what they'd have done   without me. First, I had to learn   how they communicate. It was an   absolutely exhausting process...",2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
2,PICARD,   It must have been.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
3,LWAXANA,"   Quite different from Betazoid   telepathy. We transmit words...   with the Cairn...    (shakes her head at the     enormity of it)   ... it's images. A flood of them,   all at the same time. It's   overwhelming...",2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
4,PICARD,   I can imagine...,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
5,LWAXANA,   It's actually a very efficient way   of communicating. If two Cairn   were having this conversation it   would have been over minutes ago.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
6,PICARD,   Really?,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
7,LWAXANA,   But of course they realize they'll   want to communicate verbally if   they join the Federation.       Do me a favor... introduce   yourself to one of them and engage   him in conversation -- they need   the practice.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
8,PICARD,   I'd be happy to.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
9,GEORDI,   ... it's called a VISOR. It lets   me see things.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
10,HEDRIL,   Like my vocal enhancer.       It lets me make sounds.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
11,LWAXANA,   I see you've met my star pupil.    (puts her arm around     Hedril)   Hedril has picked up spoken   language much faster than the   others.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
12,DATA,   It is often the case that children   learn languages more easily than   adults.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
13,LWAXANA,   Deanna was quite good at languages   when she was little.       Where is Deanna?,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
14,GEORDI,       Should be here someplace...,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
15,LWAXANA,"   Hedril, darling...",2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
16,HEDRIL,   What?,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
17,LWAXANA,"   Go find your father, dear. I want   to talk to him.",2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
18,DATA,"   Mrs. Troi, are you all right?",2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
19,LWAXANA,"   Yes... yes... just a little tired.   This constant telepathy with the   Cairn...       I'm fine, really.",2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
20,LWAXANA,"   Aren't you going to mingle, Mister   Woof?",2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
21,WORF,   I do not care for telepaths. They   make me... uneasy.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
22,LWAXANA,   Don't worry -- The Cairn couldn't   read your thoughts even if they   wanted to. Your brain isn't   sophisticated enough.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
23,LWAXANA,"       Neither is yours, dear. They can   only communicate with other   telepaths.       Has either of you seen Deanna?",2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
24,RIKER,"       She was working, but she said   she'd be here -- ah -- speak of   the devil.",2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
25,TROI,   Sorry I'm late. I lost track of   the time.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
26,LWAXANA,"   Deanna, dear, come with me. I   want you to meet the senior   diplomat of the Cairn delegation.",2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
27,LWAXANA,   Maques...       This is the beautiful daughter   I've been telling you about --   Deanna.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
28,MAQUES,   Pleased to...,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
29,MAQUES,   Hello.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Dark Page""",1993-08-26,The Next Generation
