,character,quote,scene,location,view,episode,date,series,file
0,MADRED,   Place of birth?,4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
1,PICARD,"   La Barre, France...",4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
2,MADRED,   Mother's name?,4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
3,PICARD,   Yvette Gessard...,4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
4,MADRED,   He's ready. Keep the serum at   that level.,4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
5,MADRED,   What is your current assignment?,4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
6,PICARD,   Special operations on Celtris   Three.,4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
7,MADRED,   Your mission on Celtris Three?,4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
8,PICARD,   To seek and destroy a metagenic   weapon.,4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
9,MADRED,   How many others were part of this   mission?,4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
10,PICARD,   Two.,4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
11,MADRED,   Their names and rank?,4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
12,PICARD,   Chief Medical Officer Beverly   Crusher. Lieutenant Worf.,4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
13,MADRED,   What are the Federation's defense   plans for Minos Korva?,4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
14,PICARD,   I don't know.,4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
15,MADRED,   Increase the level slightly... to   point three one.,4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
16,MADRED,"   Let's begin again, shall we?   Name?",4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
17,PICARD,"   Picard, Jean-Luc.",4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
18,MADRED,   Place of birth?,4    INT. INTERROGATION ROOM - DAY,INTERROGATION ROOM,INT.,"Chain of Command, Part II",1992-10-15,The Next Generation,237.txt
