,character,quote,scene,location,view,episode,date,series
0,CLEMENS,"   I have long been interested in   the notion of time travel. In   fact, I wrote a book about it...   It chronicled the tale of a man   from our era who fouled the sixth   century by introducing newfangled   gadgets and weapons... all in the   name of Progress.       The idea of time travelers isn't   so far fetched as it seems...   in fact, I have learned that, even   now, people from the future are   right here in San Francisco...   and I have no doubt that they are   intent on fouling our world...   just like my Yankee did in King   Arthur's time.       Well. Let me serve notice: as   soon as I get the necessary   evidence, I intend to expose   them... and make it absolutely   clear that they are not welcome   here.",1    EXT. S.F. STREET - CLOSE ON CLEMENS,S.F. STREET,EXT.,"""Time's Arrow, Part II""",AHHH,The Next Generation
1,YOUNG REPORTER,"   Yes, sir. And will this be a   sequel to ""Connecticut Yankee,""   Mister Twain?",1    EXT. S.F. STREET - CLOSE ON CLEMENS,S.F. STREET,EXT.,"""Time's Arrow, Part II""",AHHH,The Next Generation
2,CLEMENS,"       The name's Clemens, son. Sam   Clemens, with an ""e.""",1    EXT. S.F. STREET - CLOSE ON CLEMENS,S.F. STREET,EXT.,"""Time's Arrow, Part II""",AHHH,The Next Generation
3,YOUNG REPOTER,"       With an ""e""... got it.",1    EXT. S.F. STREET - CLOSE ON CLEMENS,S.F. STREET,EXT.,"""Time's Arrow, Part II""",AHHH,The Next Generation
4,CLEMENS,   'Scuse me.,1    EXT. S.F. STREET - CLOSE ON CLEMENS,S.F. STREET,EXT.,"""Time's Arrow, Part II""",AHHH,The Next Generation
5,RIKER,   The coroner said this room   contained all the cholera   victims...,4    INT. MORGUE - DARKENED ROOM,MORGUE,INT.,"""Time's Arrow, Part II""",AHHH,The Next Generation
6,BEVERLY,   It doesn't make sense that so many   people are dying of cholera --   it just isn't that virulent.,4    INT. MORGUE - DARKENED ROOM,MORGUE,INT.,"""Time's Arrow, Part II""",AHHH,The Next Generation
7,BEVERLY,   Wil... this is strange...,4    INT. MORGUE - DARKENED ROOM,MORGUE,INT.,"""Time's Arrow, Part II""",AHHH,The Next Generation
8,RIKER,   What is it?,4    INT. MORGUE - DARKENED ROOM,MORGUE,INT.,"""Time's Arrow, Part II""",AHHH,The Next Generation
9,BEVERLY,   The cerebral cortex... the   cerebellum... the brain stem...   the entire nervous system -- has   been drained of electrochemical   energy.       Here's another one... same neural   depletion...,4    INT. MORGUE - DARKENED ROOM,MORGUE,INT.,"""Time's Arrow, Part II""",AHHH,The Next Generation
10,BEVERLY,   These people didn't die of cholera   -- they died because their neural   energy was drained somehow.,4    INT. MORGUE - DARKENED ROOM,MORGUE,INT.,"""Time's Arrow, Part II""",AHHH,The Next Generation
11,RIKER,   Drained... and taken to Devidia   Two... for those aliens to   ingest.,4    INT. MORGUE - DARKENED ROOM,MORGUE,INT.,"""Time's Arrow, Part II""",AHHH,The Next Generation
12,RIKER,   If you were a time-traveller with   a taste for human neural energy...   how would you get your supply?,4    INT. MORGUE - DARKENED ROOM,MORGUE,INT.,"""Time's Arrow, Part II""",AHHH,The Next Generation
