,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's Log, Stardate 43980.7.   The Enterprise has been in   attendance at the biennial Trade   Agreements Conference on Betazed.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
1,PICARD ,"   For the first time, the Ferengi   are present, and I have   reluctantly consented to their   boarding the Enterprise for the   closing reception.",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
2,RIKER,   Check... and mate.,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
3,WESLEY,   Perfect. A queen's gambit...   finished off with the Aldabren   Exchange.,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
4,NIBOR,       Unfair. I couldn't concentrate   with all that noise...,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
5,WESLEY,   It's Algolian ceremonial rhythms.,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
6,NIBOR,   Hyoo-mans...,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
7,PICARD,"       A toast to the success of the   trade conference, Reittan. I must   admit, I had some doubts when you   invited the Ferengi.",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
8,REITTAN GRAX,"   They made a profit and behaved   themselves. What more could one   ask? Still, they trouble me. We   Betazeds are uncomfortable with   species like the Ferengi... whose   minds we can't read.",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
9,DATA,"       Perhaps your telepathic abilities   are ineffective owing to the   anomalous construction of the   Ferengi brain, which is composed   of four different...",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
10,PICARD,"       Thank you, Data.       It was thoughtful of you to   include Lwaxana Troi as part of   the Betazed delegation.",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
11,REITTAN GRAX,   Her first husband and I were old   friends. And I've known Deanna   since she was a child.,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
12,PICARD,   I'm sure Counselor Troi   appreciates this opportunity to   spend time with her mother.,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
13,LWAXANA ,"   It's so marvelous to see you,   Deanna, darling.       At least pretend you're happy to   see me.",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
14,TROI,"       Mother, we're among non-telepaths...   it's impolite not   to speak aloud.",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
15,LWAXANA ,"   You mean talk with my mouth full?   Deanna, please!",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
16,LWAXANA,"       All right, I will say something   aloud. Have you considered if   you had stayed on Betazed just   where your life might have...",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
17,TROI,       Let's not guess what I might have   done. I love my work aboard the   Enterprise...,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
18,LWAXANA,"   I know. But all business and no   play? You should enjoy life more,   like I do. Find the right man,   think of your future. Think of   my future...",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
19,RIKER,"   Deanna, Lwaxana. Anything I can   do for you?",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
20,FAREK,       She is as repulsive as the rest   of them.,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
21,TOG,   Repulsive? I find her exotic!       And what an advantage their   telepathy would be in   negotiations...,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
22,FAREK,"   To read our competitors' minds...   yes, that would be valuable.",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
23,FAREK ,   She'd never agree to use her   powers to help us...,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
24,TOG,   I'm not so sure.,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
25,TOG,"   Lwaxana Troi of Betazed, I   believe.       I am Daimon Tog of the Ferengi   vessel Krayton. May I join you?",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
26,LWAXANA,       I was just going to see Captain   Picard. Excuse me.,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
27,LWAXANA,   Jean-Luc! Come have a drink and   tell me what you've been up to.,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
28,PICARD,"       Uh... perhaps later, Lwaxana.   Data and I were just about to show   Reittan Grax the new door   mechanisms on the aft Turbolifts.   Would you excuse us?",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
29,TOG,"   Lwaxana Troi, I desire you.",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
30,LWAXANA,   Wha... what?,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
31,TOG,   Your Betazed skills would be very   useful to me... and I find you   attractive. I'm willing to pay   handsomely for you.,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
32,LWAXANA,       I don't believe this...,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
33,TOG,   You must be aware that every   female has her price.,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
34,LWAXANA,   Let's get one thing straight. I   am not for sale. And I'd rather   eat Orion wing-slugs than deal   with a toad-faced troll like you.   Go find someone else to become   your property.,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
35,TOG,       As you wish.,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
36,FAREK,"   Now that you've totally humiliated   us, may we return to our vessel?",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
37,TOG,"       She's exhilarating, isn't she?",2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
38,TOG ,   Now I want her more than ever.   Lwaxana Troi will be mine.,2    INT. TEN FORWARD,TEN FORWARD,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
39,TROI,       Are we at war with the Ferengi   yet?,8    INT. ENTERPRISE CORRIDOR - PERSONAL QUARTERS,ENTERPRISE CORRIDO,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
40,WORF,   Daimon Tog has returned to his   vessel and the Ferengi have left   orbit.,8    INT. ENTERPRISE CORRIDOR - PERSONAL QUARTERS,ENTERPRISE CORRIDO,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
41,TROI,   I'm sure Mother will be relieved.,8    INT. ENTERPRISE CORRIDOR - PERSONAL QUARTERS,ENTERPRISE CORRIDO,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
42,WORF,   I hear she handled the situation   quite skillfully. An admirable   woman.,8    INT. ENTERPRISE CORRIDOR - PERSONAL QUARTERS,ENTERPRISE CORRIDO,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
43,TROI,   I'll be sure to tell her you said   so.,8    INT. ENTERPRISE CORRIDOR - PERSONAL QUARTERS,ENTERPRISE CORRIDO,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
44,LWAXANA ,"   Come in, Little One.",8    INT. ENTERPRISE CORRIDOR - PERSONAL QUARTERS,ENTERPRISE CORRIDO,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
45,TROI,"   Mother.       Mother, please.",9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
46,LWAXANA ,"   Just a moment, Little One. I'm   at one with All Being.",9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
47,LWAXANA,"   After that horrible little Ferengi   insulted me, I needed to center   myself.       Can you imagine that creature   talking to me like that? Didn't   he realize I am the Daughter of   the Fifth House of Betazed, keeper   of the Chalice of Rixx?",9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
48,TROI,"   Mother, the Chalice of Rixx is   an old clay pot with mold growing   inside it!",9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
49,LWAXANA,"   My dear, when you become old   enough and wise enough, you'll   understand. Now sit down and   talk to me. We don't spend enough   time together.",9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
50,TROI,"       That's true. I'm sorry, and I   didn't mean to be upset with you   at the reception.",9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
51,LWAXANA,"   Deanna... you must understand,   you're all I've got. My only   concern is for your happiness.",9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
52,TROI,       I am happy. Why can't you believe   that?,9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
53,LWAXANA,"   I wish I could. How much   happiness is there in always being   there for someone else, but never   being there for yourself?",9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
54,TROI,   I get great satisfaction out of   my work.,9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
55,LWAXANA,"   I'm sure it's rewarding, in its   way. But what about a family?",9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
56,TROI,   This is my family -- my friends   -- here on the Enterprise.,9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
57,LWAXANA,"       I am your family, or have you   forgotten? And if I have to spell   it out for you, I'm talking about   finding a husband, having a child.   That's what made me happy. At   least until now.",9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
58,TROI,"   Look, Mother. Perhaps some day   I'll marry. But you've got to   let me make my own choices...   live my own life, not the life   you'd choose for me.",9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
59,LWAXANA,       You had a chance... with Commander   Riker. And look how you ruined   that.,9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
60,TROI,       I did not ruin anything. We   became very good friends.,9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
61,LWAXANA,"   All the better. You certainly   wouldn't want to marry an enemy.       But I see we can't discuss this.   So have it your way, Little One.",9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
62,TROI,   Little One? When I was five you   called me that. Stop demeaning   me and address me as an adult.,9    INT. TROI'S QUARTERS (OPTICAL),TROI'S QUARTERS,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
63,LWAXANA ,"   I'll be home on Betazed if you   need me, Lit --       Deanna.",10   INT. CORRIDOR,CORRIDOR,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
64,WESLEY,"   Adding preprocessors to the   neutrino counters boosted   efficiency by eleven percent.   Of course, Commander La Forge and   Commander Data did most of the   work...",11   INT. READY ROOM,READY ROOM,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
65,GEORDI,"   Not so fast, Wesley.   Preprocessing the data with an   optical chip was your idea.",11   INT. READY ROOM,READY ROOM,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
66,DATA,"   Correct, sir. Although Commander   La Forge and I designed the chip,   Ensign Crusher derived the   equations governing its operation.",11   INT. READY ROOM,READY ROOM,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
67,RIKER,"   The point is, you've completed   our upgrade well ahead of   schedule. Most impressive.",11   INT. READY ROOM,READY ROOM,INT.,Menage a Troi,1990-03-09,The Next Generation,172.txt
