,character,quote,scene,location,view,episode,date,series
0,PULASKI ,"   Medical log, Stardate 42437.5.   Ira Graves is arguably the   greatest human mind in the known   universe...",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,"""The Schizoid Man""",1988-10-10,The Next Generation
1,PULASKI ,"       For years he's lived in near   isolation on a remote planet,   devoting full time to his   revolutionary work...",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,"""The Schizoid Man""",1988-10-10,The Next Generation
2,PULASKI ,"       Eight hours ago, we monitored a   message from his assistant,   urgently requesting medical aid.   It seems Graves' health is failing   rapidly -- I only hope we can   reach him in time...",2    INT. TURBOLIFT - CLOSE ON PULASKI,TURBOLIFT,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
3,PICARD,"   Any response from Gravesworld,   Mister Worf?",2    INT. TURBOLIFT - CLOSE ON PULASKI,TURBOLIFT,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
4,WORF,   Nothing sir. Not since their   initial communication.,2    INT. TURBOLIFT - CLOSE ON PULASKI,TURBOLIFT,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
5,RIKER,"   They send out a plea for help,   then shut off the transmitters   so they can't tell if help's on   the way. Doesn't make much sense,   does it?",2    INT. TURBOLIFT - CLOSE ON PULASKI,TURBOLIFT,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
6,PICARD,"   What's our e.t.a. at the planet,   Mister Crusher?",2    INT. TURBOLIFT - CLOSE ON PULASKI,TURBOLIFT,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
7,WESLEY,"   Thirty-six minutes to orbit, sir.",2    INT. TURBOLIFT - CLOSE ON PULASKI,TURBOLIFT,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
8,PICARD,   You understand the importance of   doing everything we can for Doctor   Graves.,2    INT. TURBOLIFT - CLOSE ON PULASKI,TURBOLIFT,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
9,PULASKI,"   Of course, Captain.",2    INT. TURBOLIFT - CLOSE ON PULASKI,TURBOLIFT,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
10,PICARD,   Starfleet Command believes his   work in quantum physics is   reaching a critical stage. They   consider this a priority one   action.,2    INT. TURBOLIFT - CLOSE ON PULASKI,TURBOLIFT,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
11,PULASKI,"   A man is ill, Captain. Treating   him is my priority one.   Regardless of who he is.",2    INT. TURBOLIFT - CLOSE ON PULASKI,TURBOLIFT,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
12,TROI,   It's wonderful. What is it?,4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
13,GUINAN,"   A year on the planet Thurasia is   four hundred and ninety days long.   It rains twice, and only twice.   You're drinking Thurasian rain   water.",4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
14,GEORDI,       Water? Tastes more like...,4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
15,TROI,   Heaven.,4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
16,GEORDI,   Exactly. Where can I get some   more of this?,4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
17,GUINAN,   'Fraid that's the last of it.   Next rainfall in a hundred and   sixty three days.,4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
18,TROI,   I'm not sure I can wait that long.,4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
19,GEORDI,"       Hey, old friend. Any luck?",4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
20,DATA,   I believe my quest has ended in   complete success.,4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
21,GEORDI,"   Data's been scouring the library,   in search of the perfect joke.",4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
22,DATA,"   I have explored seventy-six   thousand, two hundred and   twenty-three anecdotes thus far.",4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
23,TROI,"   Why, Data?",4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
24,DATA,   It is an attempt to find the most   humorous anecdote in recorded   history. And I believe I have   done just that.,4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
25,GUINAN,   This I gotta hear.,4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
26,DATA,       There were twelve birds sitting   on a fence... Six had a notion   to fly away. How many were left?,4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
27,GEORDI,"   Okay, I'll bite. Six.",4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
28,DATA,"       No, twelve! They only had a   notion to fly away!",4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
29,DATA,   You did not find it wildly   hilarious?,4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
30,GEORDI,   What do you think?,4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
31,DATA,   Perhaps I should have described   the interesting plumage of --,4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
32,GUINAN,"   -- Data honey, I don't think it   would've helped. That joke   chilled my blood.",4    INT. TEN-FORWARD ROOM - CLOSE ON TROI,TE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
33,WORF,"   Receiving a transmission from   Gravesworld, sir. It's unfocused.   Not directed specifically at us.",8    INT. MAIN BRIDGE - MOVING WITH GEORDI,MAIN BRIDGE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
34,PICARD,"   On screen, Mister Worf.",8    INT. MAIN BRIDGE - MOVING WITH GEORDI,MAIN BRIDGE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
35,KAREEN,"   ... If anyone can hear me, please   send a doctor. Things are getting   worse --",8    INT. MAIN BRIDGE - MOVING WITH GEORDI,MAIN BRIDGE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
36,PICARD,"   Try and raise her, Mister Crusher.   Tell them we're minutes away.",8    INT. MAIN BRIDGE - MOVING WITH GEORDI,MAIN BRIDGE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
37,WESLEY,"   It's no good, sir. I don't   believe they're receiving us.",8    INT. MAIN BRIDGE - MOVING WITH GEORDI,MAIN BRIDGE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
38,WORF,"   Our records show that she and   Graves are the only ones living   on the planet, Captain.",8    INT. MAIN BRIDGE - MOVING WITH GEORDI,MAIN BRIDGE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
39,RIKER,   Then what scared her?,8    INT. MAIN BRIDGE - MOVING WITH GEORDI,MAIN BRIDGE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
40,GEORDI,"   Sir, I'm picking up another   signal... but it's not from the   planet.",11   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
41,WESLEY,   Confirmed. Point of origin...   sector three-five mark seven.,11   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
42,GEORDI,"   Signal is very weak, sir. Audio   only.",11   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
43,PICARD,"   Pipe it through, Mister La Forge.",11   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
44,MAN,   ... Mayday! Mayday! This is       -- questing emergency assistance.       Outer hull breached       Environmental systems compro --       Need immediate,11   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
45,WORF,"   I show the Mary Rogers in that   general vicinity, Captain. She's   a transport ship, used to ferry   settlers to new colonies. No   other ships of any kind in this   sector.",11   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
46,RIKER,       Outer hull breached -- their air   must be leaking out.,11   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
47,PULASKI,   There may be hundreds of colonists   aboard that ship. We've got to   help them!,11   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
48,PICARD,   And what about Graves?,11   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""The Schizoid Man""",1988-10-10,The Next Generation
