,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's Log, stardate 44741.9.   We have arrived at Tagus Three   where the Enterprise is to serve   as host of the Federation   Archeology Council's annual   symposium.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Qpid,1991-01-31,The Next Generation,194.txt
1,PICARD ,   I look forward to giving   tomorrow's keynote address with   great anticipation.,2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
2,PICARD,   Come.,2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
3,TROI,"   I thought you'd want to know,   Captain, the Council members have   all been beamed aboard and   assigned quarters.",2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
4,PICARD,   Excellent.,2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
5,TROI,"       It really is quite late, Captain.",2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
6,PICARD,"   Tell me, Counselor, in regard   to my lecture, which do you   suppose would provide greater   clarity? A chronological   structure, or a division of each   excavation's findings into various   sociological, religious, and   environmental sub-groupings?",2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
7,TROI,   I thought you had already decided   on a chronological structure.,2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
8,PICARD,"    (nodding; but not quite     convinced)   Still, there is something to be   said for a more scientific   approach.",2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
9,TROI,"   Captain, may I make a suggestion?",2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
10,PICARD,   By all means.,2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
11,TROI,   Relax! You've written a brilliant   speech.,2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
12,PICARD,"   It needs to be. Tomorrow I'll   be addressing some of the greatest   scientific minds in the   Federation. Switzer,   Klarc-Tarn-Droth, McFarland.   Giants in the field of Archeology.   Next to them I'm nothing but an   enthusiastic amateur.",2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
13,TROI,   I doubt they think of you as an   amateur... not when it comes to   the ruins of Tagus Three.,2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
14,PICARD,"       Well, I have done my homework...   I've examined the findings of   every archaeological expedition   conducted on the planet's   surface...",2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
15,TROI,   It's unfortunate the Taguans no   longer allow outsiders to visit   the ruins.,2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
16,PICARD,       Indeed. Especially since we still   know so little about their   origin...,2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
17,PICARD,"   Hopefully, I've been able to   construct some intriguing theories   of my own.",2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
18,TROI,   I'm sure the council members will   agree that you have.,2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
19,PICARD,"       Your support is appreciated,   Deanna.",2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
20,PICARD,   Screen off.,2    INT. READY ROOM,READY ROOM,INT.,Qpid,1991-01-31,The Next Generation,194.txt
21,VASH ,   Bring back any memories?,3    INT. PICARD'S QUARTERS,PICARD'S QUARTERS,INT.,Qpid,1991-01-31,The Next Generation,194.txt
22,PICARD,   Vash? How did you get in here?,3    INT. PICARD'S QUARTERS,PICARD'S QUARTERS,INT.,Qpid,1991-01-31,The Next Generation,194.txt
23,VASH,   I came in through the window.,3    INT. PICARD'S QUARTERS,PICARD'S QUARTERS,INT.,Qpid,1991-01-31,The Next Generation,194.txt
24,PICARD,   I had no idea you were a member   of the Archaeology Council.,4    INT. PICARD'S QUARTERS - MORNING,PICARD'S QUARTERS,INT.,Qpid,1991-01-31,The Next Generation,194.txt
25,PICARD,   You are a member?       Aren't you.,4    INT. PICARD'S QUARTERS - MORNING,PICARD'S QUARTERS,INT.,Qpid,1991-01-31,The Next Generation,194.txt
26,VASH,       More or less.,4    INT. PICARD'S QUARTERS - MORNING,PICARD'S QUARTERS,INT.,Qpid,1991-01-31,The Next Generation,194.txt
27,PICARD,   Why have you come to Tagus Three?,4    INT. PICARD'S QUARTERS - MORNING,PICARD'S QUARTERS,INT.,Qpid,1991-01-31,The Next Generation,194.txt
28,VASH,"   To see you, of course.",4    INT. PICARD'S QUARTERS - MORNING,PICARD'S QUARTERS,INT.,Qpid,1991-01-31,The Next Generation,194.txt
29,PICARD,   Is that the only reason?,4    INT. PICARD'S QUARTERS - MORNING,PICARD'S QUARTERS,INT.,Qpid,1991-01-31,The Next Generation,194.txt
30,VASH,   Isn't it enough?,4    INT. PICARD'S QUARTERS - MORNING,PICARD'S QUARTERS,INT.,Qpid,1991-01-31,The Next Generation,194.txt
31,PICARD,       I wish I could believe you?,4    INT. PICARD'S QUARTERS - MORNING,PICARD'S QUARTERS,INT.,Qpid,1991-01-31,The Next Generation,194.txt
32,VASH,"       I'd be disappointed if you did.       I really have missed you,   Jean-Luc.",4    INT. PICARD'S QUARTERS - MORNING,PICARD'S QUARTERS,INT.,Qpid,1991-01-31,The Next Generation,194.txt
33,PICARD,   Come.,4    INT. PICARD'S QUARTERS - MORNING,PICARD'S QUARTERS,INT.,Qpid,1991-01-31,The Next Generation,194.txt
