,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, stardate 45614.6.   We have been contacted by an   androgynous race called the J'naii   to investigate the disappearance   of a shuttlecraft.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,The Outcast,1992-01-02,The Next Generation,217.txt
1,DATA,"   We are approaching the designated   coordinates, Captain.",2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
2,PICARD,   On screen.,2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
3,PICARD,"   Long-range scan, Mister Data.",2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
4,DATA,   Sensors find no evidence of the   shuttle anywhere within the star   system.,2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
5,SOREN,   It couldn't have travelled outside   the system.,2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
6,RIKER,"   Mister Data, reconfigure for a   high-resolution sweep with a   radius of one million kilometers.   Look for possible debris.",2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
7,DATA,   Scan shows no debris within   that radius.,2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
8,KRITE,   I don't understand it. A   shuttle doesn't simply vanish.,2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
9,SOREN,   There has to be an explanation...,2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
10,DATA,"   Captain, I am detecting an unusual   reading... It appears to be a   neutrino emission with no visible   source.",2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
11,PICARD,   Explanation?,2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
12,DATA,   I have none. I recommend we   launch a probe.,2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
13,PICARD,   Make it so.,2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
14,WORF,   The probe is launched.,2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
15,DATA,   The probe is transmitting   information within normal   parameters. Sensors do not show   evidence of any unusual phenomenon   --,2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
16,DATA,   The probe is no longer   transmitting.,2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
17,SOREN,   What happened? Where did it go?,2    INT. BRIDGE,BRIDGE,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
18,PICARD ,"   Captain's log, supplemental. The   sudden disappearance of our probe   suggests that we may have found   the first instance of what is   called null space -- an anomaly   which until now had been only   theoretical. Commander Riker has   been working around the clock with   a team of J'naii specialists to   formalize this hypothesis.",3    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,The Outcast,1992-01-02,The Next Generation,217.txt
19,SOREN,"   During the creation of a star   system, when clouds of   interstellar dust and gas   coalesce... turbulent regions of   magnetic and gravitational fields   may develop.",4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
20,SOREN,"   If certain conditions occur,   these fields can condense into   abnormal pockets of space.",4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
21,RIKER,   We think your system contains one   of these null pockets.,4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
22,RIKER,"   If we're right, this pocket would   absorb electromagnetic energy from   anything that entered it...",4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
23,SOREN,   Like a shuttlecraft.,4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
24,RIKER,   Or a probe. Making them   powerless.,4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
25,SOREN,"   But outside the pocket, all energy   is bent around it -- making it   naturally cloaked. That's why   we can't see it, and sensors don't   read it.",4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
26,NOOR,   Is the shuttle still there?,4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
27,RIKER,   We think so. The ship probably   couldn't sustain its power...   but other than that it wouldn't   be damaged.,4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
28,SOREN,"   Since our shuttles carry   plestorene-based backup systems,   we think life support would   sustain for as long as ten days.",4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
29,NOOR,   Then perhaps our crew has   survived...,4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
30,RIKER,   We can send one of our shuttles   into the null space -- but its   energy output would be absorbed   as well. Our chief engineer is   working on a way to maintain the   power reserves long enough to   rescue your crew.,4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
31,NOOR,   Commander... we're grateful for   your help.       Whatever resources we can provide   are yours.,4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
32,SOREN,"   I've been thinking... when the   time comes, I'd like to pilot the   shuttle.",4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
33,RIKER,   It's a Starfleet craft...,4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
34,SOREN,   I can't ask you to put yourself   in danger to rescue our crew.,4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
35,RIKER,   You can't pilot a shuttle you're   not familiar with.,4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
36,SOREN,   I happen to be a good pilot...,4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
37,RIKER,"   I happen to be a good pilot, too.   I also know my way around   Starfleet shuttles. So... what   if we team up?",4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
38,SOREN,   When can we go over your shuttle   flight operations?,4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
39,RIKER,   Right now.,4    INT. J'NAII CIVIC CHAMBER - DAY (OPTICAL),J'NAII CIVIC CHAMBER - DAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
40,RIKER,   It's a short-range craft... with   two twelve-hundred fifty   millicochrane warp engines...,5    INT. SHUTTLE BAY,SHUTTLE BAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
41,SOREN,   Looks like microfusion   thrusters...,5    INT. SHUTTLE BAY,SHUTTLE BAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
42,RIKER,   Right.,5    INT. SHUTTLE BAY,SHUTTLE BAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
43,SOREN,   Armament?,5    INT. SHUTTLE BAY,SHUTTLE BAY,INT.,The Outcast,1992-01-02,The Next Generation,217.txt
