,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's Log, Stardate 47410.2.   The Atrean government has   requested assistance in averting   a natural disaster that is   threatening their world. Two of   their geologists have come aboard   to discuss the problem, one of   whom is a human who has been   living on Atrea Four.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Inheritance,1993-09-27,The Next Generation,262.txt
1,JULIANA,"   Captain, our situation has   worsened since my husband and I   first contacted you. The molten   core of our planet is not just   cooling -- it's begun to solidify.",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
2,PRAN,   Our gravitational field has been   affected -- seismic activity has   increased by a factor of three.,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
3,JULIANA,   If the cooling continues at this   rate -- Atrea will become   uninhabitable within thirteen   months.,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
4,GEORDI,   We could minimize seismic activity   by creating isobaric fissures and   releasing some of the tectonic   stress -- but that would just be   a temporary fix.,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
5,DATA,   The only permanent solution would   be to re-liquefy the core.,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
6,GEORDI,   These pockets in the magma layer --   how close are they to the molten   region of the core?,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
7,JULIANA,"   A few kilometers, why?",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
8,GEORDI,   You think that's close enough to   try ferro-plasmic infusion?,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
9,DATA,   The procedure would involve using   our ship's phasers to drill down   through the planet's surface and   into the pockets -- where we would   set up a series of plasma infusion   units.,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
10,GEORDI,   We'd trigger the units by firing   a modulated energy burst down   through the shafts.,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
11,JULIANA,   I see... injecting sufficient   plasma directly into the core   should trigger a chain reaction...   and that will reliquify the   magma...,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
12,DATA,   It should be possible to stabilize   the core temperature at ninety-three   percent of normal.,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
13,PRAN,"   If it works, the core would remain   molten for centuries.",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
14,PICARD,"   If you give your permission, we'll   begin immediately.",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
15,PRAN,"   Very well. But before we proceed,   I'd like to update our geological   surveys.",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
16,GEORDI,"   I'll be glad to help you, Doctor.",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
17,PICARD,       I've assigned you quarters during   the time we're here. Please make   yourselves comfortable.,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
18,PRAN,"   Thank you, Captain.",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
19,JULIANA,   Data --,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
20,DATA,"   Yes, Doctor?",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
21,JULIANA,   Do you have any idea who I am?,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
22,DATA,   You are Doctor Juliana Tainer.,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
23,JULIANA,   You lost all your early memories.   We thought you would -- but we   couldn't know for certain.,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
24,DATA,   Have we met before?,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
25,JULIANA,"   Oh, Data, I was there -- right   from the beginning, on Omicron   Theta. I helped create you.       And now... look at you.",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
26,DATA,       You were a colleague of Doctor   Soong?,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
27,JULIANA,"   Yes, I certainly was -- and I was   also his wife. In a way, I   suppose you could say -- I'm your   mother.",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
28,JULIANA,   I still can't believe it... seeing   you again after all these years...,3    INT. TEN FORWARD,TEN FORWARD,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
29,DATA,"   Doctor, I have no memory of you.",3    INT. TEN FORWARD,TEN FORWARD,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
30,JULIANA,   There's a reason for that... we   wiped your processors after we'd   finished refining your   programming.,3    INT. TEN FORWARD,TEN FORWARD,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
31,JULIANA,       Why don't you tell me what you do   remember... and then I'll fill in   the gaps.,3    INT. TEN FORWARD,TEN FORWARD,INT.,Inheritance,1993-09-27,The Next Generation,262.txt
