,character,quote,scene,location,view,episode,date,series,file
0,BEVERLY,"   Include a burn unit with each   kit. On arrival, identify the   most critically injured and   beam them up to Cargo Bay Six...",2    INT. ND CORRIDOR,ND CORRIDOR,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
1,PICARD,"       Doctor Crusher, this is the   Captain.",2    INT. ND CORRIDOR,ND CORRIDOR,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
2,BEVERLY,       Doctor Crusher here.,2    INT. ND CORRIDOR,ND CORRIDOR,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
3,PICARD,   Additional information. The   number of colonists at the site   is five hundred-four - including   thirty-eight children.,2    INT. ND CORRIDOR,ND CORRIDOR,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
4,PICARD,"   So far nothing more than the   initial message. Explosion -   cause unknown - many injured.   Are you prepared, Doctor?",4    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRISE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
5,BEVERLY,"   We believe so, sir.",4    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRISE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
6,GEORDI,"   Captain, we are now at warp nine   point one.",4    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRISE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
7,DATA,   Which will bring us into the   Quadra Sigma System in three   point two hours.,4    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRISE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
8,RIKER,"   Captain, I have a schematic of   the explosion site. It suggests   the cause as a methane-like gas   seeping in underground...",4    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRISE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
9,TROI,"       Captain, I am...",4    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRISE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
10,TROI,   I am sensing what we encountered   months ago...,4    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRISE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
11,DATA,"   The ""Q"" Entity, sir? It is   identical to the grid we   encountered when...",4    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRISE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
12,WORF,"   It reads solid, sir. If we hit   it... !",4    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRISE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
13,PICARD,"   Not now, damn it, ""Q""...       Emergency full stop!",4    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRISE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
14,GEORDI,"   Yes, sir.",4    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRISE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
15,TASHA,"   Shields and deflectors, up, sir.",4    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRISE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
16,GEORDI,"   Now reading full stop, sir.",8B   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
17,"""Q"" ","       Humans, I thought by now you   would have scampered back to your   own little star system.",8B   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
18,PICARD,"       If this is ""Q"" I'm addressing,   our vessel and crew are on a   mission of rescue where a group   of badly injured...",8B   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
19,"""Q"" ","       We of the ""Q"" have studied our   recent contact with you... and   are impressed. We have much to   discuss, including perhaps the   realization of your most   impossible dreams.",8B   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
20,PICARD,"       However intriguing we may find   that to be, we are now in the   midst of an urgent journey. Once   we have completed that...",8B   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
21,"""Q"" ","       You will abandon that mission,   Captain. My business with you   takes precedence!",8B   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
22,"""Q"" ","   If my magnificence blinds you,   then perhaps something more   familiar...",9    INT. MAIN BRIDGE - ANGLE ON BRIDGE CREW,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
23,WORF,"   Damn, the phasers are useless!",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
24,PICARD ,"   ""Q"", STOP THIS!",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
25,PICARD,   Stop this and we agree to talk   for a moment!,13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
26,"""Q"" ","   Starfleet Admiral ""Q"" at your   service!",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
27,PICARD,"   You are not a Starfleet admiral,   ""Q""...",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
28,"""Q"" ","   Neither am I an Aldebaran serpent,   Captain. But you accepted me as   such.",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
29,RIKER,"   He's got us there, Captain.",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
30,"""Q"" ",       The redoubtable Commander Riker   whom I noticed before. You seem   to find this amusing.,13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
31,RIKER,"   I might, if we weren't trying   to rescue a group of suffering   and dying humans who...",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
32,"""Q"" ",   Your species is always suffering   and dying...,13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
33,PICARD,"       No, Lieutenant Worf... !",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
34,PICARD,   You'll make no move against him   unless I order it.,13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
35,"""Q"" ","   Pity. You might have learned   an interesting lesson. Tsk, a   macro head, a micro brain.",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
36,PICARD,"   ""Q"", you said you had the   realization of ""some impossible   dreams"" to offer us. Once this   rescue is complete, I'll listen   seriously to whatever proposal   you wish to make and then, subject   to it being acceptable...",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
37,"""Q"" ","   ""... subject to"" your foolish   human values? Picard, why do   you people distrust me so?",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
38,DATA,"   Sir, if...",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
39,"""Q"" ","   Yes, Captain, it is best they   don't answer that. But you... you,   Picard, I grant the freedom to   answer me honestly. Why do you   distrust me so?",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
40,PICARD,"   ""Q"", right now humans may be   dying because you...",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
41,"""Q"" ",       SPEAK! Why do you distrust me?,13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
42,PICARD,"       Why? On our first meeting, ""Q"",   you seized my vessel, condemned   all humans as savages and on that   charge, you tried us in a   post-atomic twenty-first century   court of horrors where you   attacked my people... then you   again seized my vessel...",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
43,"""Q"" ","   How that angers you: ""Seized my   vessel, seized my vessel... """,13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
44,PICARD,"    (without pause, ignoring     this)   ... and then proceeded to interfere   with our Farpoint mission,   threatening to convict us as   ignorant savages if, in dealing   with complex and powerful   life-forms, we made the slightest   error... and when you failed even   there...",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
45,"""Q"" ","       At that point, the ""Q"" became   interested in you.    (turns to include bridge     crew)   Cannot some of you understand your   incredible good fortune?!       ""Seized my vessel, seized my   vessel... "" The complaint of a   closed mind too accustomed to   military privileges.       But you, Riker, and I remember   you well, what do you make of my   offer?",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
46,RIKER,   I stand with my Captain.,13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
47,"""Q"" ","       Of course, you do. Commendable   loyalty.    (indicating bridge crew;     to Riker)   And what of these others? Since   humanity now interests us, how   shall we come to know them better?",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
48,RIKER,   We don't have time for these   games.,13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
49,"""Q"" ","   Ah, yes! A game... for interest's   sake, a deadly game. To the game!",13   INT. MAIN BRIDGE - ANGLE ON TASHA AND WORF,MAIN BRIDGE,INT.,Hide And Q,1987-09-25,The Next Generation,111.txt
50,DATA,"   Obviously a Class-M world, gravity   and oxygen within our limits...",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
51,GEORDI,   ... but a twin sun? Where are   we?,20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
52,DATA,"   Considering the power   demonstrated by ""Q"" the last   time... Anywhere! Assuming this   place even exists.",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
53,RIKER,"   But this won't be boring. If   ""Q""'s anything, he's imaginative.       Apparently the captain wasn't   meant to be with us here.",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
54,TASHA,       Sir! Over here... !,20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
55,"""Q"" ","   Join me, Riker. A good game   needs rules and planning...",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
56,"""Q"" ","       Wasn't it your own Hartley who   said ""Nothing reveals humanity   so well as the games it plays?""       Almost right. Actually, you   reveal yourselves best in how you   play.",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
57,DATA,"   Sir, what he has in mind could   provide us with vital information.",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
58,TROI,"       What I sense is... pleasure, sir.",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
59,RIKER,   Incredible. I was just thinking   of an old-fashioned lemonade...,20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
60,"""Q"" ",   ... and so it became that. An   excellent thirst quencher; it   becomes quite hot out on this   plane.,20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
61,RIKER,   What about my people?,20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
62,"""Q"" ","   Whatever they want, of course!",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
63,"""Q"" ",   The rigid Klingon code! Drink   not with thine enemy!       Which explains something of why   you defeated them.,20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
64,RIKER,   Still arguing the human past?   Perhaps you're not that original.,20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
65,"""Q"" ","   Au contraire! It is the human   future that now intrigues us... and   should concern you most. Of all   species, yours cannot abide   stagnation... change is at the   heart of what you are. But   change into what? That's the   question!",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
66,DATA,   That is what humans call a truism.,20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
67,"""Q"" ","       Meaning ""hardly original""...",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
68,RIKER,"       You're the one who said it. And   while we're at it...    (indicating ""Q""'s     uniform, tent)   ... this isn't part of any human   future...",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
69,"""Q"" ","   True, I borrowed this from your   stodgy captain's mind. It is   dressing for the game we will play   and games require boundaries,   dangers, rewards, familiar   settings, that sort of thing.",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
70,RIKER,   It's not that familiar to me...       Data?,20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
71,DATA,"       It is from Europe's Napoleonic   Era, sir, late eighteenth, early   nineteenth centuries. This is   a campaign headquarters tent, his   uniform is that of a French Army   marshal, the...",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
72,RIKER,       And a marshal outranks even an   admiral...,20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
73,"""Q"" ",   Would I go from a Starfleet   admiral to anything less?,20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
74,RIKER,"       Of course, you wouldn't.       But Napoleonic equipment on an   alien planet with dual suns... ?",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
75,"""Q"" ","   As you've said, I'm nothing if   not imaginative. And the game   should reflect that. Shall it   be a test of strength?   Meaningless, since you have none.   A test of intelligence? Equally   meaningless...       A game needs risk... Something   to win; something to lose.",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
76,RIKER,"   If we must play a game, what would   we win?",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
77,"""Q"" ","   The greatest possible future you   can imagine!       Which, of course, requires   something totally disastrous if   you lose!       The point of this game will be   whether any of you can stay   alive.",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
78,WORF,"   If your ""game"" is fair, we will.",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
79,"""Q"" ","   For shame, Lieutenant Worf.   Fairness is a human concept.       Think imaginatively! It will,   in fact, be completely unfair...",20   BACK TO EXT. PLAIN (OPTICAL),PLAIN,EXT.,Hide And Q,1987-09-25,The Next Generation,111.txt
