,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's Log, Stardate 44502.7.   Early completion of our mission   at Harrakis Five has allowed me   to grant extra personal time for   many of the crew.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Clues,1990-11-14,The Next Generation,188.txt
1,PICARD ,"       Given our recent tight scheduling,   this has come as something of a   relief.",2    INT. WORKOUT ROOM,WORKOUT ROOM,INT.,Clues,1990-11-14,The Next Generation,188.txt
2,PICARD ,"       Our diplomatic assignment in the   Evadne system is a ten day journey   past the Ngame Nebula, and I   expect it to be uneventful. I   personally am using the time to   fulfill a promise to a colleague.",3    INT. SICKBAY LAB,SICKBAY LAB,INT.,Clues,1990-11-14,The Next Generation,188.txt
3,GUINAN,   Dixon Hill around?,5    INT. SECRETARY'S OFFICE - CIRCA 1940S - DAY,SECRETARY'S OFFICE,INT.,Clues,1990-11-14,The Next Generation,188.txt
4,MADELINE,       He's occupied at the present   moment.,5    INT. SECRETARY'S OFFICE - CIRCA 1940S - DAY,SECRETARY'S OFFICE,INT.,Clues,1990-11-14,The Next Generation,188.txt
5,GUINAN,   Tell him Gloria is here.,5    INT. SECRETARY'S OFFICE - CIRCA 1940S - DAY,SECRETARY'S OFFICE,INT.,Clues,1990-11-14,The Next Generation,188.txt
6,MADELINE,   Can't do that.,5    INT. SECRETARY'S OFFICE - CIRCA 1940S - DAY,SECRETARY'S OFFICE,INT.,Clues,1990-11-14,The Next Generation,188.txt
7,MADELINE,       He doesn't want to be disturbed.,5    INT. SECRETARY'S OFFICE - CIRCA 1940S - DAY,SECRETARY'S OFFICE,INT.,Clues,1990-11-14,The Next Generation,188.txt
8,GUINAN,   I'm here from...       Cleveland.,5    INT. SECRETARY'S OFFICE - CIRCA 1940S - DAY,SECRETARY'S OFFICE,INT.,Clues,1990-11-14,The Next Generation,188.txt
9,MADELINE,"   Doesn't matter if you're from the   moon, Hon. Mister Hill is   incommuni... incommunica...",5    INT. SECRETARY'S OFFICE - CIRCA 1940S - DAY,SECRETARY'S OFFICE,INT.,Clues,1990-11-14,The Next Generation,188.txt
10,GUINAN,   Incommunicado.,5    INT. SECRETARY'S OFFICE - CIRCA 1940S - DAY,SECRETARY'S OFFICE,INT.,Clues,1990-11-14,The Next Generation,188.txt
11,MADELINE,"   That's it. Sorry, Hon.",5    INT. SECRETARY'S OFFICE - CIRCA 1940S - DAY,SECRETARY'S OFFICE,INT.,Clues,1990-11-14,The Next Generation,188.txt
12,GUINAN,"   Listen, Hon. Just tell him   Gloria's here.",5    INT. SECRETARY'S OFFICE - CIRCA 1940S - DAY,SECRETARY'S OFFICE,INT.,Clues,1990-11-14,The Next Generation,188.txt
13,MADELINE,"   When the boss doesn't want to be   disturbed, the boss doesn't want   to be disturbed. Don't take it   personal like.",5    INT. SECRETARY'S OFFICE - CIRCA 1940S - DAY,SECRETARY'S OFFICE,INT.,Clues,1990-11-14,The Next Generation,188.txt
14,GUINAN,   Mister Hill is expecting me. I   have a two o'clock appointment.,5    INT. SECRETARY'S OFFICE - CIRCA 1940S - DAY,SECRETARY'S OFFICE,INT.,Clues,1990-11-14,The Next Generation,188.txt
15,MADELINE,   It's two-ten.,5    INT. SECRETARY'S OFFICE - CIRCA 1940S - DAY,SECRETARY'S OFFICE,INT.,Clues,1990-11-14,The Next Generation,188.txt
