,character,quote,scene,location,view,episode,date,series,file
0,SONYA,"   Hot chocolate, please.",2    INT. CORRIDOR OUTSIDE MAIN ENGINEERING (OPTICAL),CORRIDOR OUTSIDE MAIN ENGINEERING,INT.,Q Who?,1989-02-24,The Next Generation,142.txt
1,GEORDI,"   We don't ordinarily say ""please""   to food dispensers.",2    INT. CORRIDOR OUTSIDE MAIN ENGINEERING (OPTICAL),CORRIDOR OUTSIDE MAIN ENGINEERING,INT.,Q Who?,1989-02-24,The Next Generation,142.txt
2,SONYA,"       Since it's listed as ""intelligent   Circuitry"", why not? After all,   working as much with artificial   intelligence as we do, can be   dehumanizing -- right? So, maybe   we can combat that tendency with   a little simple courtesy.",2    INT. CORRIDOR OUTSIDE MAIN ENGINEERING (OPTICAL),CORRIDOR OUTSIDE MAIN ENGINEERING,INT.,Q Who?,1989-02-24,The Next Generation,142.txt
3,SONYA,       Thank you.,2    INT. CORRIDOR OUTSIDE MAIN ENGINEERING (OPTICAL),CORRIDOR OUTSIDE MAIN ENGINEERING,INT.,Q Who?,1989-02-24,The Next Generation,142.txt
4,GEORDI,"   For someone who has just arrived,   you certainly aren't shy with your   opinions.",2    INT. CORRIDOR OUTSIDE MAIN ENGINEERING (OPTICAL),CORRIDOR OUTSIDE MAIN ENGINEERING,INT.,Q Who?,1989-02-24,The Next Generation,142.txt
5,SONYA,   Ooops -- have I been talking too   much?,2    INT. CORRIDOR OUTSIDE MAIN ENGINEERING (OPTICAL),CORRIDOR OUTSIDE MAIN ENGINEERING,INT.,Q Who?,1989-02-24,The Next Generation,142.txt
6,GEORDI,   No.,2    INT. CORRIDOR OUTSIDE MAIN ENGINEERING (OPTICAL),CORRIDOR OUTSIDE MAIN ENGINEERING,INT.,Q Who?,1989-02-24,The Next Generation,142.txt
7,SONYA,"    (the words come out in     a rush)   I do tend to be a motor mouth,   especially when I get excited...   and you don't know how exciting   it is to get this assignment.   Everyone in class -- and I mean   everyone -- wants the Enterprise.   I mean, it would have been all   right to spend some time on Ranuos   Six to do phase work with   anti-matter... that's my   speciality.",2    INT. CORRIDOR OUTSIDE MAIN ENGINEERING (OPTICAL),CORRIDOR OUTSIDE MAIN ENGINEERING,INT.,Q Who?,1989-02-24,The Next Generation,142.txt
8,GEORDI,   I know -- that's why you got this   assignment.,2    INT. CORRIDOR OUTSIDE MAIN ENGINEERING (OPTICAL),CORRIDOR OUTSIDE MAIN ENGINEERING,INT.,Q Who?,1989-02-24,The Next Generation,142.txt
9,SONYA,       Did it again. It's just that...,2    INT. CORRIDOR OUTSIDE MAIN ENGINEERING (OPTICAL),CORRIDOR OUTSIDE MAIN ENGINEERING,INT.,Q Who?,1989-02-24,The Next Generation,142.txt
10,GEORDI,"   I know, you're excited. Sonya.",2    INT. CORRIDOR OUTSIDE MAIN ENGINEERING (OPTICAL),CORRIDOR OUTSIDE MAIN ENGINEERING,INT.,Q Who?,1989-02-24,The Next Generation,142.txt
