,character,quote,scene,location,view,episode,date,series
0,TROI,   That was an incredible program.,1    INT. CORRIDOR - PRESENT,CORRIDOR,INT.,"""All Good Things... """,1994-03-10,The Next Generation
1,WORF,   I am glad you approve. I have   always found the Black Sea at   night to be a most... stimulating   experience.,1    INT. CORRIDOR - PRESENT,CORRIDOR,INT.,"""All Good Things... """,1994-03-10,The Next Generation
2,TROI,"   Worf, we were strolling barefoot   along the beach while balalaika   music played in the air... ocean   breeze washing over us... stars in   the sky... a full moon rising...   and the most you can say is   ""stimulating""?",1    INT. CORRIDOR - PRESENT,CORRIDOR,INT.,"""All Good Things... """,1994-03-10,The Next Generation
3,WORF,       It was... very stimulating.,1    INT. CORRIDOR - PRESENT,CORRIDOR,INT.,"""All Good Things... """,1994-03-10,The Next Generation
4,TROI,"   The truth is, I don't spend nearly   enough time on the Holodeck.     ",1    INT. CORRIDOR - PRESENT,CORRIDOR,INT.,"""All Good Things... """,1994-03-10,The Next Generation
5,TROI ,"   I should take my own advice and   use it to relax.       Next time, I'll choose the   program. If you like the Black   Sea, you're going to love Lake   Cataria on Betazed.",1    INT. CORRIDOR - PRESENT,CORRIDOR,INT.,"""All Good Things... """,1994-03-10,The Next Generation
6,WORF,"   Deanna... perhaps before there is   a ""next time"" we should discuss...   Commander Riker.",1    INT. CORRIDOR - PRESENT,CORRIDOR,INT.,"""All Good Things... """,1994-03-10,The Next Generation
7,TROI,"       Why, is he coming along?",1    INT. CORRIDOR - PRESENT,CORRIDOR,INT.,"""All Good Things... """,1994-03-10,The Next Generation
8,WORF,"       No... but I do not wish to... I   mean, it would be unfortunate if   he... if you and I are going to   continue... I do not want to hurt   his feelings...",1    INT. CORRIDOR - PRESENT,CORRIDOR,INT.,"""All Good Things... """,1994-03-10,The Next Generation
9,TROI,   Worf... I think it's all right to   concentrate on our feelings...   yours... and mine.,1    INT. CORRIDOR - PRESENT,CORRIDOR,INT.,"""All Good Things... """,1994-03-10,The Next Generation
10,PICARD,   Counselor!,1    INT. CORRIDOR - PRESENT,CORRIDOR,INT.,"""All Good Things... """,1994-03-10,The Next Generation
11,PICARD,       What's today's date? The date?,1    INT. CORRIDOR - PRESENT,CORRIDOR,INT.,"""All Good Things... """,1994-03-10,The Next Generation
12,WORF,   Stardate 47988.,1    INT. CORRIDOR - PRESENT,CORRIDOR,INT.,"""All Good Things... """,1994-03-10,The Next Generation
13,PICARD,       47988...,1    INT. CORRIDOR - PRESENT,CORRIDOR,INT.,"""All Good Things... """,1994-03-10,The Next Generation
14,TROI,"   Captain, what's wrong?",1    INT. CORRIDOR - PRESENT,CORRIDOR,INT.,"""All Good Things... """,1994-03-10,The Next Generation
15,PICARD,"   I'm not sure... I don't know   how... or why, but...       I'm moving back and forth through   time.",1    INT. CORRIDOR - PRESENT,CORRIDOR,INT.,"""All Good Things... """,1994-03-10,The Next Generation
16,PICARD,   It was as though I had physically   left the ship and gone to another   time and place... I was in the   past...,	INT. TROI'S QUARTERS - PRESENT,TROI'S QUARTERS,INT.,"""All Good Things... """,1994-03-10,The Next Generation
17,TROI,   Can you describe where you were...   what it looked like?,	INT. TROI'S QUARTERS - PRESENT,TROI'S QUARTERS,INT.,"""All Good Things... """,1994-03-10,The Next Generation
18,PICARD,   It's all slipping away so fast...   like waking up from a nightmare...,	INT. TROI'S QUARTERS - PRESENT,TROI'S QUARTERS,INT.,"""All Good Things... """,1994-03-10,The Next Generation
19,PICARD,"       It was years ago... before I took   command of the Enterprise. I was   talking with someone... I don't   remember who...       But then -- everything changed.   I wasn't in the past any longer...   I was an old man, in the future...   I was doing something outside...   what was it?",	INT. TROI'S QUARTERS - PRESENT,TROI'S QUARTERS,INT.,"""All Good Things... """,1994-03-10,The Next Generation
