,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, stardate 41801.3.   We are crossing through the Zed   Lapis sector, where we will   rendezvous with Shuttlecraft   Thirteen carrying Deanna Troi,   who is returning from a   psychology conference.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
1,PICARD ,"       Because Engineering is taking this   opportunity to complete preventive   maintenance on dilithium   crystals, we are traveling on   impulse power.",2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
2,WORF,"   Routine deep sensor probe   indicates no obstacles, no vessels   within a range of three light   years.",2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
3,TASHA,   Short-range sub-space radar   confirms.,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
4,WORF,   The martial arts competition is   in three days. Are you prepared?,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
5,TASHA,"   If you'll meet me on the Holodeck   later. I need your help on the   Mishiama wrist-lock and break.   If it works on you, I can use it   on anyone.",2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
6,WORF,   A valid assumption. Who is your   first competitor?,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
7,TASHA,   The aikido match is with Science   Officer Swenson.,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
8,WORF,   You will defeat him easily.,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
9,TASHA,       I'm more concerned with Lieutenant   Minnerly's kick-boxing.,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
10,WORF,   You are favored in the ship's   pool.,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
11,TASHA,   You bet on me.,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
12,WORF,   A sure thing.,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
13,GEORDI,"   Sir, estimated rendezvous with   the shuttle in one hour, ten   minutes.",2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
14,PICARD,"   Very good, Lieutenant.       It's not the same around here   without Counselor Troi, is it,   Number One?",2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
15,RIKER,"   No, sir. It seems...",2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
16,WORF,   ... Sir! I am receiving an   emergency transmission from the   shuttle!,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
17,PICARD,   Put it on the Main Viewer.,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
18,GEORDI,   I can't. We are receiving audio   only.,2    INT. ENTERPRISE - MAIN BRIDGE,ENTERPRIS,INT.,Skin of Evil,1988-02-01,The Next Generation,122.txt
