,character,quote,scene,location,view,episode,date,series,file
0,WORF,"       Personal log, Stardate 47391.2.   I am returning from the Bat'leth   competition on Forcas Three. The   conditions were difficult...   several contenders were maimed.   But I was triumphant...",2    INT. SHUTTLECRAFT,SHUTTLECRAFT,INT.,Parallels,1993-10-07,The Next Generation,263.txt
1,WORF,"       I won ""Champion Standing.""",2    INT. SHUTTLECRAFT,SHUTTLECRAFT,INT.,Parallels,1993-10-07,The Next Generation,263.txt
2,WORF,"       I look forward to resuming my   duties aboard the Enterprise.   However, I am anticipating a...   troubling situation.",2    INT. SHUTTLECRAFT,SHUTTLECRAFT,INT.,Parallels,1993-10-07,The Next Generation,263.txt
3,RIKER,   It looks like we're going to have   to head out to the Argus Array.   This is the third time in the last   year it's stopped relaying data.   Starfleet's beginning to think it   may be more than a simple   malfunction.,3    INT. ENTERPRISE CORRIDOR,ENTERPRISE CORRIDOR,INT.,Parallels,1993-10-07,The Next Generation,263.txt
4,RIKER,       I want you to start a long range   scan as soon as we enter the --,3    INT. ENTERPRISE CORRIDOR,ENTERPRISE CORRIDOR,INT.,Parallels,1993-10-07,The Next Generation,263.txt
5,RIKER,"   Are you listening to me,   Lieutenant?",3    INT. ENTERPRISE CORRIDOR,ENTERPRISE CORRIDOR,INT.,Parallels,1993-10-07,The Next Generation,263.txt
6,WORF,"   Oh... yes, sir.",3    INT. ENTERPRISE CORRIDOR,ENTERPRISE CORRIDOR,INT.,Parallels,1993-10-07,The Next Generation,263.txt
7,RIKER,   You seem pretty tense for a man   who just came back from vacation.,3    INT. ENTERPRISE CORRIDOR,ENTERPRISE CORRIDOR,INT.,Parallels,1993-10-07,The Next Generation,263.txt
8,WORF,   Today... is my birthday.,3    INT. ENTERPRISE CORRIDOR,ENTERPRISE CORRIDOR,INT.,Parallels,1993-10-07,The Next Generation,263.txt
9,RIKER,   What's the matter with you?,4    INT. WORF'S QUARTERS - CONTINUOUS,WORF'S QUARTERS,INT.,Parallels,1993-10-07,The Next Generation,263.txt
10,WORF,   Because it is my birthday... I   assumed that you or one of the   others would try to mount an   unexpected... social gathering.,4    INT. WORF'S QUARTERS - CONTINUOUS,WORF'S QUARTERS,INT.,Parallels,1993-10-07,The Next Generation,263.txt
11,RIKER,"   You mean a surprise party? Worf,   I hate surprise parties. I would   never do that to you.",4    INT. WORF'S QUARTERS - CONTINUOUS,WORF'S QUARTERS,INT.,Parallels,1993-10-07,The Next Generation,263.txt
12,WORF,"   I am... sorry, Commander.",4    INT. WORF'S QUARTERS - CONTINUOUS,WORF'S QUARTERS,INT.,Parallels,1993-10-07,The Next Generation,263.txt
13,RIKER,   Why don't you settle in and I'll   meet you on the Bridge.,4    INT. WORF'S QUARTERS - CONTINUOUS,WORF'S QUARTERS,INT.,Parallels,1993-10-07,The Next Generation,263.txt
14,WORF,   Aye sir.,4    INT. WORF'S QUARTERS - CONTINUOUS,WORF'S QUARTERS,INT.,Parallels,1993-10-07,The Next Generation,263.txt
15,S,   SURPRISE!!,4    INT. WORF'S QUARTERS - CONTINUOUS,WORF'S QUARTERS,INT.,Parallels,1993-10-07,The Next Generation,263.txt
16,RIKER,"   Actually, Worf, I love surprise   parties.",4    INT. WORF'S QUARTERS - CONTINUOUS,WORF'S QUARTERS,INT.,Parallels,1993-10-07,The Next Generation,263.txt
17,ALL,"    (sung to the tune of     ""For He's A Jolly Good     Fellow"")   ""Cha Worf Toh'gah-nah lo   Pre'tOk... Cha Worf Toh'gah-nah   lo Pre'tOk... Cha Worf Toh'gah-nah   lo Pre'tO-O-O-O-Ok... Tu Mak   Dagh Cha doh Borak!""",6    INT. WORF'S QUARTERS,WORF'S QUARTERS,INT.,Parallels,1993-10-07,The Next Generation,263.txt
18,WORF,   That was not a Klingon song.,6    INT. WORF'S QUARTERS,WORF'S QUARTERS,INT.,Parallels,1993-10-07,The Next Generation,263.txt
19,TROI,"   It wasn't easy to translate.   There doesn't seem to be a Klingon   word for ""jolly"".",6    INT. WORF'S QUARTERS,WORF'S QUARTERS,INT.,Parallels,1993-10-07,The Next Generation,263.txt
