,character,quote,scene,location,view,episode,date,series,file
0,GEORDI,   Deflector power approaching   maximum limits. Energy discharge   in... six seconds...,	INT. MAIN BRIDGE (OPTICAL) - LOCUTUS ON SCREEN,MAIN BRIDGE,INT.,"The Best of Both Worlds, Part II",1990-07-02,The Next Generation,175.txt
1,WORF,   The Borg ship is undamaged.,	INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"The Best of Both Worlds, Part II",1990-07-02,The Next Generation,175.txt
2,SHELBY,   Impossible...,	INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"The Best of Both Worlds, Part II",1990-07-02,The Next Generation,175.txt
3,COMPUTER,   Warning. Warp reactor core   primary coolant failure.,	INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"The Best of Both Worlds, Part II",1990-07-02,The Next Generation,175.txt
4,GEORDI,"   Can't maintain it much longer,   Commander...",	INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"The Best of Both Worlds, Part II",1990-07-02,The Next Generation,175.txt
5,COMPUTER,   Warning. Exceeding reaction   chamber thermal limit.,	INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"The Best of Both Worlds, Part II",1990-07-02,The Next Generation,175.txt
6,RIKER,   Cease fire.,	INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"The Best of Both Worlds, Part II",1990-07-02,The Next Generation,175.txt
7,GEORDI,   Shutting down warp engines.,	INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"The Best of Both Worlds, Part II",1990-07-02,The Next Generation,175.txt
8,RIKER,       They couldn't have adapted that   quickly...,	INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"The Best of Both Worlds, Part II",1990-07-02,The Next Generation,175.txt
9,LOCUTUS,       The knowledge and experience of   the human Picard is part of...   us... now. It has prepared us...   for all possible courses of   action. Your resistance is   hopeless...       ... Number One.,	INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,"The Best of Both Worlds, Part II",1990-07-02,The Next Generation,175.txt
10,RIKER ,"   First Officer's Log, Stardate   43999.1. The Borg ship has   resumed its course toward Earth.   We are unable to pursue pending   repairs to the Enterprise.",8    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,"The Best of Both Worlds, Part II",1990-07-02,The Next Generation,175.txt
11,RIKER,"   ... and as we anticipated, the   blast burned out the main   navigational deflector... we also   have damage to shields and the   reactor core.",9    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,"The Best of Both Worlds, Part II",1990-07-02,The Next Generation,175.txt
