,character,quote,scene,location,view,episode,date,series,file
0,HOLO-GUINAN,"   I don't want any trouble,   Barlcay...",1    INT. TEN FORWARD/HOLODECK (OPTICAL),TEN FORWARD/HOLODECK,INT.,Hollow Pursuits,1990-02-09,The Next Generation,169.txt
1,BARCLAY,   Trouble? Why would there be   trouble?,1    INT. TEN FORWARD/HOLODECK (OPTICAL),TEN FORWARD/HOLODECK,INT.,Hollow Pursuits,1990-02-09,The Next Generation,169.txt
2,HOLO-GUINAN,   There's always trouble when you   come in here.,1    INT. TEN FORWARD/HOLODECK (OPTICAL),TEN FORWARD/HOLODECK,INT.,Hollow Pursuits,1990-02-09,The Next Generation,169.txt
3,HOLO-GEORDI,"   You're on duty, Lieutenant.",1    INT. TEN FORWARD/HOLODECK (OPTICAL),TEN FORWARD/HOLODECK,INT.,Hollow Pursuits,1990-02-09,The Next Generation,169.txt
4,BARCLAY,   Is that a fact?,1    INT. TEN FORWARD/HOLODECK (OPTICAL),TEN FORWARD/HOLODECK,INT.,Hollow Pursuits,1990-02-09,The Next Generation,169.txt
5,HOLO-GEORDI,"   It is, and you'll observe it.   Get back to your post.",1    INT. TEN FORWARD/HOLODECK (OPTICAL),TEN FORWARD/HOLODECK,INT.,Hollow Pursuits,1990-02-09,The Next Generation,169.txt
6,BARCLAY,"   Look, pal. Do me a favor. Take   yourself and your holier-than-thou   attitude and get out of my life.",1    INT. TEN FORWARD/HOLODECK (OPTICAL),TEN FORWARD/HOLODECK,INT.,Hollow Pursuits,1990-02-09,The Next Generation,169.txt
7,HOLO-RIKER,"   This is insubordination, Mister   Barclay.",1    INT. TEN FORWARD/HOLODECK (OPTICAL),TEN FORWARD/HOLODECK,INT.,Hollow Pursuits,1990-02-09,The Next Generation,169.txt
8,BARCLAY,   So punish me.,1    INT. TEN FORWARD/HOLODECK (OPTICAL),TEN FORWARD/HOLODECK,INT.,Hollow Pursuits,1990-02-09,The Next Generation,169.txt
9,HOLO-RIKER,       Security to Ten-Forward!,1    INT. TEN FORWARD/HOLODECK (OPTICAL),TEN FORWARD/HOLODECK,INT.,Hollow Pursuits,1990-02-09,The Next Generation,169.txt
10,BARCLAY,"   ""Insubordination.""",1    INT. TEN FORWARD/HOLODECK (OPTICAL),TEN FORWARD/HOLODECK,INT.,Hollow Pursuits,1990-02-09,The Next Generation,169.txt
11,BARCLAY,"   Riker, you're nothing but a pretty   mannequin dressed up in a fancy   uniform. You're full of hot air,   and if Picard has a problem with   me, he can come and tell me   himself...",1    INT. TEN FORWARD/HOLODECK (OPTICAL),TEN FORWARD/HOLODECK,INT.,Hollow Pursuits,1990-02-09,The Next Generation,169.txt
12,HOLO-TROI,"   I feel your confidence, your   arrogant resolve. It excites me.",1    INT. TEN FORWARD/HOLODECK (OPTICAL),TEN FORWARD/HOLODECK,INT.,Hollow Pursuits,1990-02-09,The Next Generation,169.txt
13,GEORDI,"   Lieutenant Barclay, report to   Cargo Bay Five now.",1    INT. TEN FORWARD/HOLODECK (OPTICAL),TEN FORWARD/HOLODECK,INT.,Hollow Pursuits,1990-02-09,The Next Generation,169.txt
