,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, Stardate 43510.7.   The Enterprise has put in at Rutia   Four to deliver medical supplies   following an outbreak of violent   protests.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,The High Ground,1989-11-03,The Next Generation,160.txt
1,PICARD ,"   Although non-aligned, the planet   has enjoyed a long trading   relationship with the Federation.",2    EXT. PLAZA - DAY - ESTABLISHING,PLAZA,EXT.,The High Ground,1989-11-03,The Next Generation,160.txt
2,BEVERLY,   We've still got a few minutes   before our next meeting...,2    EXT. PLAZA - DAY - ESTABLISHING,PLAZA,EXT.,The High Ground,1989-11-03,The Next Generation,160.txt
3,BEVERLY,   Excuse me --,2    EXT. PLAZA - DAY - ESTABLISHING,PLAZA,EXT.,The High Ground,1989-11-03,The Next Generation,160.txt
4,WORF,   Doctor...,3    INT. INDOOR/OUTDOOR CAFE,INDOOR/OUTDOOR CAFE,INT.,The High Ground,1989-11-03,The Next Generation,160.txt
5,BEVERLY,   Put that thing away. I'm a   doctor.,4    EXT. PLAZA,PLAZA,EXT.,The High Ground,1989-11-03,The Next Generation,160.txt
6,BEVERLY,   Just lie still... don't try to   move...,4    EXT. PLAZA,PLAZA,EXT.,The High Ground,1989-11-03,The Next Generation,160.txt
7,BEVERLY,"   Lieutenant, I need bandages...   Disinfectant... something with   alcohol in it ...",4    EXT. PLAZA,PLAZA,EXT.,The High Ground,1989-11-03,The Next Generation,160.txt
8,WORF,"   Doctor, it is not safe...",4    EXT. PLAZA,PLAZA,EXT.,The High Ground,1989-11-03,The Next Generation,160.txt
9,BEVERLY,"   That's an order, Mister Worf...",4    EXT. PLAZA,PLAZA,EXT.,The High Ground,1989-11-03,The Next Generation,160.txt
10,BEVERLY,"   There's a lot of bleeding, but   it's not as bad as it looks.   Don't be afraid.",4    EXT. PLAZA,PLAZA,EXT.,The High Ground,1989-11-03,The Next Generation,160.txt
11,POLICEMAN,   The Klingon is right. These   Ansata... they're madmen... there   could be another bomb.       Clear this area. Everyone out   of the plaza.,4    EXT. PLAZA,PLAZA,EXT.,The High Ground,1989-11-03,The Next Generation,160.txt
12,DATA,"   Doctor, a return to the Enterprise   would be prudent.",4    EXT. PLAZA,PLAZA,EXT.,The High Ground,1989-11-03,The Next Generation,160.txt
