,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, Stardate 43539.1.   We have moved into orbit around   Bre'el Four to investigate a   potentially catastrophic threat   to the population from a   descending asteroidal moon...",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Deja Q,1989-11-14,The Next Generation,161.txt
1,DATA,"   The satellite's trajectory   continues to deteriorate,   Captain... This orbit will bring   it to within five hundred   kilometers of the planet's   surface.",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Deja Q,1989-11-14,The Next Generation,161.txt
2,GARIN,   We're predicting the atmospheric   drag will bring it down on the   next orbit.,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Deja Q,1989-11-14,The Next Generation,161.txt
3,SCIENTIST,   Have you been able to find any   explanation for this?,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Deja Q,1989-11-14,The Next Generation,161.txt
4,DATA,"   No, Doctor... it is a most unusual   phenomenon.",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Deja Q,1989-11-14,The Next Generation,161.txt
5,PICARD,   Won't the moon disintegrate prior   to impact?,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Deja Q,1989-11-14,The Next Generation,161.txt
6,SCIENTIST,"   No, it has a ferrous crystaline   structure and will be able to   withstand tidal forces, Captain...",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Deja Q,1989-11-14,The Next Generation,161.txt
7,RIKER,   Couldn't we just blow it into   harmless chunks?,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Deja Q,1989-11-14,The Next Generation,161.txt
8,DATA,"   The total mass of the moon would   remain the same, Commander. And   the impact of thousands of   fragments would spread destruction   over an even wider area.",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Deja Q,1989-11-14,The Next Generation,161.txt
9,PICARD,   How long before impact...,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Deja Q,1989-11-14,The Next Generation,161.txt
10,DATA,   Twenty-nine hours... projected   somewhere on the western   continent. It would destroy an   area eight hundred kilometers in   radius.,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Deja Q,1989-11-14,The Next Generation,161.txt
11,SCIENTIST,"   That damage would be   insignificant, Captain, compared   to the seismic repercussions...   massive landquakes, and   tsunami...",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Deja Q,1989-11-14,The Next Generation,161.txt
12,GARIN,"   The force would raise a cloud of   dust around the planet, leading   to a significant temperature   reduction. We could be looking   at our own ice age.",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Deja Q,1989-11-14,The Next Generation,161.txt
13,PICARD,"       Commander La Forge, is there any   way the Enterprise might be able   to coax this satellite back where   it belongs... ?",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Deja Q,1989-11-14,The Next Generation,161.txt
14,GEORDI,"   We'd need to apply a delta-vee   of at least four kilometers per   second. Even with warp power to   the tractor beam, it would mean   exceeding recommended impulse   engine output by at least   forty-seven percent. It'd be like   an ant pushing a tricycle... a   slim chance at best...",3    INT. ENGINEERING,ENGINEERING,INT.,Deja Q,1989-11-14,The Next Generation,161.txt
15,RIKER,"       Given a choice between slim and   none, I'll take slim any day...",3    INT. ENGINEERING,ENGINEERING,INT.,Deja Q,1989-11-14,The Next Generation,161.txt
16,PICARD,   Make it so.,3    INT. ENGINEERING,ENGINEERING,INT.,Deja Q,1989-11-14,The Next Generation,161.txt
