,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, Stardate 41263.1.   We have rendezvoused with the   USS Fearless from which...",1    EXT. SPACE - THE ENTERPRISE AND THE FEARLESS (OPTICAL),SPACE - THE ENTERPRISE AND THE FEARLESS,EXT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
1,PICARD ,       ... a Starfleet propulsion expert   and his assistant are beaming over   to conduct tests on the   Enterprise's warp drive engines.,2    INT. MAIN BRIDGE - VARIOUS ANGLES (OPTICAL),MAIN BRIDGE - VARIOUS ANGLES,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
2,PICARD,"   I don't understand your   concern, Number One. They're   not authorized to make any   alterations in our engines.     ",2    INT. MAIN BRIDGE - VARIOUS ANGLES (OPTICAL),MAIN BRIDGE - VARIOUS ANGLES,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
3,PICARD ,"    (glancing at command     viewer)   According to Starfleet's message,   they will simply test different   ways of entering warp speed and   different intermix formulas.   What's the harm in that?",2    INT. MAIN BRIDGE - VARIOUS ANGLES (OPTICAL),MAIN BRIDGE - VARIOUS ANGLES,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
4,RIKER,"   It's the specs that Kosinski sent   us. In my opinion, sir, they're   gibberish.",2    INT. MAIN BRIDGE - VARIOUS ANGLES (OPTICAL),MAIN BRIDGE - VARIOUS ANGLES,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
5,PICARD,   Gibberish?,2    INT. MAIN BRIDGE - VARIOUS ANGLES (OPTICAL),MAIN BRIDGE - VARIOUS ANGLES,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
6,RIKER,"   Mister Data, will you explain?",2    INT. MAIN BRIDGE - VARIOUS ANGLES (OPTICAL),MAIN BRIDGE - VARIOUS ANGLES,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
7,DATA,"       Sir, we put Mister Kosinski's   specs into the computer and ran   a controlled test on them. There   was no improvement in engine   performance.",2    INT. MAIN BRIDGE - VARIOUS ANGLES (OPTICAL),MAIN BRIDGE - VARIOUS ANGLES,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
8,PICARD,"       Then explain Starfleet's report   how the same tests on the USS   Ajax...       ... and then on the Fearless over   there, resulted in a measurable   increase in propulsion.",2    INT. MAIN BRIDGE - VARIOUS ANGLES (OPTICAL),MAIN BRIDGE - VARIOUS ANGLES,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
9,RIKER,"   Our engines are new, sir, top   condition. The tests on those   older ships may have simply   straightened out some engine   inefficiency.",2    INT. MAIN BRIDGE - VARIOUS ANGLES (OPTICAL),MAIN BRIDGE - VARIOUS ANGLES,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
10,TRANSPORTER CHIEF,   Bridge from Transporter Chief.   Two from USS Fearless are ready   to beam over.,2    INT. MAIN BRIDGE - VARIOUS ANGLES (OPTICAL),MAIN BRIDGE - VARIOUS ANGLES,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
11,PICARD,"       Stand by for Commander Riker,   Chief. He's on his way.       Obviously, something does   worry you about these tests.",2    INT. MAIN BRIDGE - VARIOUS ANGLES (OPTICAL),MAIN BRIDGE - VARIOUS ANGLES,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
12,RIKER,"   Yes, sir. And if you don't   mind...       ... I'll ask Counselor Troi to   look these visitors over.",2    INT. MAIN BRIDGE - VARIOUS ANGLES (OPTICAL),MAIN BRIDGE - VARIOUS ANGLES,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
13,RIKER,"   Welcome aboard, Mister Kosinski.   I'm the first officer, Commander   William Riker. This is...",3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
14,KOSINSKI,"   Where is the captain, please?",3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
15,RIKER,"       He is engaged in other duties,   sir...",3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
16,KOSINSKI,   A ship's engines should be a   concern of the ship's captain...,3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
17,RIKER,"   They are, sir. Which is why they   make their first officers directly   responsible for engine condition   and performance.       Guided, of course, by one of our   chief engineers, Lieutenant Commander   Argyle in this case.",3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
18,ARGYLE,"       A pleasure, sir. I appreciated   receiving the advance specs...",3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
19,KOSINSKI,   On which you have no end of   questions?,3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
20,ARGYLE,"       Aye, I have.",3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
21,RIKER,"       And you, sir, are listed   as...as...",3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
22,ASSISTANT,       As Mister Kosinski's assistant.   My actual name is unpronounceable   by humans...,3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
23,RIKER,   From Tau Alpha C. That's very   distant...,3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
24,KOSINSKI,   ... All approved and described in   the Starfleet communications.   Now...       ... I'd like to set up in the   Engine Room immediately...,3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
25,RIKER,   Our chief engineer will show you   to his Engine Room.,3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
26,KOSINSKI,   No need -- I know my way around   starships...,3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
27,RIKER,   One thing Kosinski isn't hiding.       A bad disposition.,3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
28,TROI,"       Agreed... Also, he's arrogant,   overbearing, self-important.       And very sure of himself and   his ability.",3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
29,RIKER,       And the other one -- his assistant?,3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
30,TROI,"   He's the puzzle.    (takes a minute to     phrase it)   With most life forms I feel   something. I may not be able to   interpret or understand it, but   I feel something, if only a   presence. With him -- nothing.   Empty space. It was as though   he isn't even here.       ... Something about this concerns   me. I don't know what, I can't   point out a reason... yet.",3    INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Where None Have Gone Before,1987-07-30,The Next Generation,106.txt
