,character,quote,scene,location,view,episode,date,series
0,BROOKS,   It's been five months since Marc's   accident. I haven't missed a   single hour of my duties. I've   volunteered for extra time in the   nursery. My language studies are   better than they've ever been.   Someone else might have given in   -- but I didn't.,2    INT. TROI'S OFFICE - CLOSE ON,TROI'S OFFICE,INT.,"""The Loss""",1990-10-01,The Next Generation
1,TROI,"   ""Given in"" to what?",2    INT. TROI'S OFFICE - CLOSE ON,TROI'S OFFICE,INT.,"""The Loss""",1990-10-01,The Next Generation
2,BROOKS,   Death is a normal part of life.   Maybe some of us are better at   facing that than others.,2    INT. TROI'S OFFICE - CLOSE ON,TROI'S OFFICE,INT.,"""The Loss""",1990-10-01,The Next Generation
3,TROI,       Or maybe some of us aren't really   facing it at all.,2    INT. TROI'S OFFICE - CLOSE ON,TROI'S OFFICE,INT.,"""The Loss""",1990-10-01,The Next Generation
4,TROI,"       Sometimes, we suffer more than   our suffering requires.",2    INT. TROI'S OFFICE - CLOSE ON,TROI'S OFFICE,INT.,"""The Loss""",1990-10-01,The Next Generation
5,BROOKS,   What do you mean?,2    INT. TROI'S OFFICE - CLOSE ON,TROI'S OFFICE,INT.,"""The Loss""",1990-10-01,The Next Generation
6,TROI,   Recovery from a great loss   involves a great deal of pain.   If we try to avoid that pain we   only make it harder on ourselves   in the long run.,2    INT. TROI'S OFFICE - CLOSE ON,TROI'S OFFICE,INT.,"""The Loss""",1990-10-01,The Next Generation
7,BROOKS,   But I feel fine.,2    INT. TROI'S OFFICE - CLOSE ON,TROI'S OFFICE,INT.,"""The Loss""",1990-10-01,The Next Generation
8,TROI,   Then why did you come to see me?,2    INT. TROI'S OFFICE - CLOSE ON,TROI'S OFFICE,INT.,"""The Loss""",1990-10-01,The Next Generation
9,BROOKS,       I told you. I just wanted to...   check in.,2    INT. TROI'S OFFICE - CLOSE ON,TROI'S OFFICE,INT.,"""The Loss""",1990-10-01,The Next Generation
10,TROI,   Today would have been your   husband's thirty-eighth birthday.,2    INT. TROI'S OFFICE - CLOSE ON,TROI'S OFFICE,INT.,"""The Loss""",1990-10-01,The Next Generation
11,BROOKS,"       You keep excellent records,   Deanna.",2    INT. TROI'S OFFICE - CLOSE ON,TROI'S OFFICE,INT.,"""The Loss""",1990-10-01,The Next Generation
