,character,quote,scene,location,view,episode,date,series,file
0,TROI,   Computer... lights.,2    INT. THE ROMULAN WARBIRD - TROI'S QUARTERS,THE ROMULAN WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
1,TROI,"       Computer, turn on the lights.",2    INT. THE ROMULAN WARBIRD - TROI'S QUARTERS,THE ROMULAN WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
2,N'VEK,"   Good, you're awake.",4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
3,TROI,       Who... are you?,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
4,N'VEK,"   Please, Counselor, there is little   time. The Commander will be   calling for you at any moment.",4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
5,TROI,   Where am I?,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
6,N'VEK,   You are aboard the Imperial   Romulan Warbird Khazara. I am Sub-Commander   N'Vek.,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
7,TROI,   Warbird?,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
8,TROI,   I was at the neuro-psychology   seminar on Bokara-Six. The last   thing I remember was returning to   my quarters. I was...       ...attacked. I felt a...   hypospray?,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
9,N'VEK,   It was necessary. I could not be   certain you would come   voluntarily.,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
10,TROI,   My head... is still spinning...,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
11,N'VEK,"   There are drugs in your system,   but they've nearly dissipated.   The disorientation will pass.",4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
12,TROI,   Why have you brought me here?,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
13,N'VEK,"   Listen to me carefully.       You are no longer Deanna Troi.   You are Major Rakal of the Tal   Shiar, the Imperial Intelligence.   Commander Toreth will--",4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
14,TROI,   Am I a prisoner?,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
15,N'VEK,"   No. There is no time to explain   everything. You must listen.       Commander Toreth will want to know   your mission. Tell her nothing.   Simply instruct her to proceed to   the Kaleb sector, course one-oh-two   mark four.",4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
16,TROI,   The Kaleb sector...,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
17,N'VEK,   Repeat it... heading one-oh-two   mark four.,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
18,TROI,   Heading... one-oh-two mark four...       She'll... take orders... from me?,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
19,N'VEK,   You are an officer of the Tal   Shiar. She will obey you. But do   not push her too far.,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
20,TORETH,   Sub-Commander N'Vek. We are   approaching the loading point.   Bring our guest to the Bridge.,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
21,N'VEK,"   Yes, Commander. Immediately.",4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
22,N'VEK,"       Please, we must hurry.",4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
23,TROI,   I'm not going anywhere... tell me   what this is about.,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
24,N'VEK,   You are a Starfleet officer   disguised as a Romulan. Unless   you trust me and do exactly as I   have said... Toreth will discover   you -- and you will be killed.,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
25,TROI,   How do I know I won't be killed   anyway?,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
26,N'VEK,   Your only chance to get off this   ship alive is to do as I say.       You are an empath. You would know   if I am lying. Am I?,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
27,TROI,   No.,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
28,N'VEK,   Then let us go see the Commander.,4    INT. WARBIRD - TROI'S QUARTERS,WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
29,PILOT,"   Orbit established, Commander.",6    INT. THE WARBIRD - BRIDGE,THE WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
30,TORETH,   You may commence loading the   cargo. Notify me when the   transfer is complete.,6    INT. THE WARBIRD - BRIDGE,THE WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
31,PILOT,"   Yes, sir.",6    INT. THE WARBIRD - BRIDGE,THE WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
32,N'VEK,"   Sir, may I present Major Rakal of   the Tal Shiar.",6    INT. THE WARBIRD - BRIDGE,THE WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
33,N'VEK,       This is Commander Toreth.,6    INT. THE WARBIRD - BRIDGE,THE WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
34,TORETH,       Attend to your station.,6    INT. THE WARBIRD - BRIDGE,THE WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
35,TORETH,   Why are you here without your   guards?,6    INT. THE WARBIRD - BRIDGE,THE WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
36,TORETH,   Well?,6    INT. THE WARBIRD - BRIDGE,THE WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
37,TROI,       The mission is one of utmost   secrecy. I could not... risk...   bringing guards.,6    INT. THE WARBIRD - BRIDGE,THE WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
38,TORETH,   And exactly what is the nature of   this clandestine assignment?,6    INT. THE WARBIRD - BRIDGE,THE WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
39,TROI,   I... cannot reveal that.,6    INT. THE WARBIRD - BRIDGE,THE WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
40,TORETH,   Oh? Why not?,6    INT. THE WARBIRD - BRIDGE,THE WARBIR,INT.,Face of the Enemy,1992-11-17,The Next Generation,240.txt
