,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, stardate 45047.2.   The Enterprise is en route to an   uninhabited planet in the El-Adrel   system. The location is mid-way   between Federation space and the   territory occupied by an enigmatic   race known as ""The Children of   Tama.""",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Darmok,1991-07-08,The Next Generation,202.txt
1,PICARD,   The Tamarians apparently arrived   at El-Adrel Four nearly three   weeks ago. They've been   transmitting a subspace signal   toward Federation space ever   since.,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Darmok,1991-07-08,The Next Generation,202.txt
2,DATA,   The signal is a standard   mathematical progression. It does   not carry a specific message.,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Darmok,1991-07-08,The Next Generation,202.txt
3,RIKER,   But they want us to know they're   there.,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Darmok,1991-07-08,The Next Generation,202.txt
4,PICARD,   Apparently so. Starfleet   believes their presence is an   attempt to start a dialogue.       Commander.,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Darmok,1991-07-08,The Next Generation,202.txt
5,DATA,"   Federation vessels have   encountered Tamarian ships seven   times over the past one hundred   years. Each meeting was without   incident, but formal relations   were never established because   communication was not possible.",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Darmok,1991-07-08,The Next Generation,202.txt
6,RIKER,   Why?,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Darmok,1991-07-08,The Next Generation,202.txt
7,DATA,"   The Children of Tama were called   ""incomprehensible"" by Captain   Silvestri of the Shiku Maru.   Other accounts are comparable.",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Darmok,1991-07-08,The Next Generation,202.txt
8,WORF,"   A cause for concern. For all   we know, they are threatening   our border.",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Darmok,1991-07-08,The Next Generation,202.txt
9,TROI,   Everything in the previous   encounters suggests a peaceable   race. We have to start from   there.,2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Darmok,1991-07-08,The Next Generation,202.txt
10,PICARD,"   Agreed. I appreciate your   prudence, Lieutenant Worf. But   given the evidence, Starfleet has   arrived at a reasonable   conclusion. The Tamarians have   extended a hand -- we must do the   same.",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Darmok,1991-07-08,The Next Generation,202.txt
11,RIKER,"   The ""Children of Tama."" I've   heard rumors about them for years.",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Darmok,1991-07-08,The Next Generation,202.txt
12,PICARD,"   As have I, Number One.",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Darmok,1991-07-08,The Next Generation,202.txt
13,PICARD,"       Are they truly ""incomprehensible""?   In my experience, communication   is a function of patience and   imagination. I'd like to think   we have both qualities in   sufficient measure.",2    INT. OBSERVATION LOUNGE (OPTICAL),OBSERVATION LOUNGE,INT.,Darmok,1991-07-08,The Next Generation,202.txt
14,DATHON,   ... Rai and Jiri at Lungha. Rai   of Lowani. Lowani under two   moons. Jiri of Ubaya. Ubaya of   crossed roads. At Lungha.   Lungha. Her sky grey.,5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
15,DATHON,    (continuing;     re-emphasizing)   Rai and Jiri. At Lungha...,5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
16,PICARD,   Counselor...,5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
17,TROI,"   I'm picking up nothing but good   intentions, Captain.",5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
18,PICARD,   Data?,5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
19,DATA,   The Tamarian seems to be stating   the proper names of individuals   and locations.,5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
20,PICARD,   But what does it all mean?,5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
21,DATA,"   I am at a loss, sir.",5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
22,PICARD,"       Captain, I invite you to consider   the creation of a mutual   non-aggression pact between our   two peoples. Possibly leading   to a trade agreement and cultural   interchange. Does this sound like   a reasonable course of action?",5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
23,FIRST OFFICER,   Kadir beneath Mo Moteh.,5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
24,DATHON,   The river Temarc.,5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
25,DATHON,    (continuing; for     emphasis)   In winter.,5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
26,PICARD,"   Impressions, Number One.",5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
27,RIKER,   They seem to be trying their best.,5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
28,PICARD,   As are we. For what it's worth.,5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
29,WORF,       Captain.,5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
30,DATHON,   Darmok.,5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
31,FIRST OFFICER,   Darmok? Rai and Jiri at Lungha.,5    INT. BRIDGE - THE VIEWSCREEN (OPTICAL),BRIDGE - THE VIEWSCREEN,INT.,Darmok,1991-07-08,The Next Generation,202.txt
