,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, stardate 45761.3.   In an effort to bring an end to   their centuries-long war, Krios   and Valt Minor have agreed to   a Ceremony of Reconciliation, to   be held aboard the Enterprise at   a point mid-way between their   two systems.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt
1,PICARD,   I apologize for the delay in our   arrival; we had to stop at Harod   Four and pick up a group of   stranded miners.,2    INT. READY ROOM,READY ROOM,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt
2,BRIAM,"   Please, Captain. We are grateful   that the Federation has taken as   much interest as it has in this   matter.",2    INT. READY ROOM,READY ROOM,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt
3,PICARD,   Was Mister La Forge able to   provide the special cargo handling   provisions you requested?,2    INT. READY ROOM,READY ROOM,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt
4,BRIAM,"   Indeed he was. However... until   we reach our rendezvous with the   Valtese, may I ask that the cargo   bay be declared off-limits to all   but the most essential personnel?",2    INT. READY ROOM,READY ROOM,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt
5,PICARD,"   I trust, Ambassador, that this   cargo is not in any way dangerous?",2    INT. READY ROOM,READY ROOM,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt
6,BRIAM,"   Nothing of the sort. It is a   gift... for Alrik, the Valtese   leader. I am cautious only   because it is quite fragile...   and quite irreplaceable.",2    INT. READY ROOM,READY ROOM,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt
7,RIKER's COM,   Bridge to Captain Picard...,2    INT. READY ROOM,READY ROOM,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt
8,PICARD,   Go ahead.,2    INT. READY ROOM,READY ROOM,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt
9,RIKER,       We've picked up a distress call   from a Ferengi shuttle...,3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt
10,PICARD,       Set a course to intercept...,3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt
11,RIKER,"   Aye, sir...",3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt
12,BRIAM,"   Captain, the timing of our   ceremony with Alrik is critical.   It cannot be delayed...",4    INT. CAPT. READY ROOM,CAPT. READY ROOM,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt
