,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, stardate 45400.3.   Two days ago, Starbase   Five-one-four lost contact with   the research vessel Vico, which   was sent to explore the interior   of a Black Cluster. We are   en route to investigate.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Hero Worship,1991-10-08,The Next Generation,211.txt
1,ENSIGN FELTON,"   Captain, we are entering sector   nine-seven.",2    INT. BRIDGE,BRIDGE,INT.,Hero Worship,1991-10-08,The Next Generation,211.txt
2,DATA,"   Sir, I am picking up massive   gravitational fluctuations...",2    INT. BRIDGE,BRIDGE,INT.,Hero Worship,1991-10-08,The Next Generation,211.txt
3,PICARD,"   Take us out of warp, Ensign.",2    INT. BRIDGE,BRIDGE,INT.,Hero Worship,1991-10-08,The Next Generation,211.txt
4,ENSIGN FELTON,"   Yes, sir.",2    INT. BRIDGE,BRIDGE,INT.,Hero Worship,1991-10-08,The Next Generation,211.txt
5,WORF,   The Black Cluster is in visual   range.,2    INT. BRIDGE,BRIDGE,INT.,Hero Worship,1991-10-08,The Next Generation,211.txt
6,PICARD,   On screen.,2    INT. BRIDGE,BRIDGE,INT.,Hero Worship,1991-10-08,The Next Generation,211.txt
7,WORF,"   Aye, Captain.",2    INT. BRIDGE,BRIDGE,INT.,Hero Worship,1991-10-08,The Next Generation,211.txt
8,RIKER,"   Let's find that ship. Full sensor   sweep, Mister Data.",2    INT. BRIDGE,BRIDGE,INT.,Hero Worship,1991-10-08,The Next Generation,211.txt
9,DATA,"       Yes, Commander.",2    INT. BRIDGE,BRIDGE,INT.,Hero Worship,1991-10-08,The Next Generation,211.txt
10,RIKER,   It's quite a sight.,2    INT. BRIDGE,BRIDGE,INT.,Hero Worship,1991-10-08,The Next Generation,211.txt
11,PICARD,       One of the most ancient formations   in the galaxy.,2    INT. BRIDGE,BRIDGE,INT.,Hero Worship,1991-10-08,The Next Generation,211.txt
12,DATA,   I have located the Vico. The   vessel appears to be adrift.,2    INT. BRIDGE,BRIDGE,INT.,Hero Worship,1991-10-08,The Next Generation,211.txt
13,RIKER,   Let's see it.,2    INT. BRIDGE,BRIDGE,INT.,Hero Worship,1991-10-08,The Next Generation,211.txt
14,RIKER,   Life signs?,2    INT. BRIDGE,BRIDGE,INT.,Hero Worship,1991-10-08,The Next Generation,211.txt
15,WORF,"   Nothing, Commander.",2    INT. BRIDGE,BRIDGE,INT.,Hero Worship,1991-10-08,The Next Generation,211.txt
16,RIKER,"   Damage report, Mister Data.",2    INT. BRIDGE,BRIDGE,INT.,Hero Worship,1991-10-08,The Next Generation,211.txt
