,character,quote,scene,location,view,episode,date,series
0,RIKER,   Commander Riker to Ensign Crusher.,2    INT. SICKBAY LAB - CLOSE ON A TEXTBOOK,SICKBAY LAB,INT.,"""Evolution""",1989-07-24,The Next Generation
1,WESLEY,       Go ahead....,2    INT. SICKBAY LAB - CLOSE ON A TEXTBOOK,SICKBAY LAB,INT.,"""Evolution""",1989-07-24,The Next Generation
2,RIKER,"   Forget to set your alarm, Wesley?",3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,"""Evolution""",1989-07-24,The Next Generation
3,WESLEY,"   Uh, yessir. I'm... very sorry.   I'll be right there.",4    INT. SICKBAY LAB,SICKBAY LAB,INT.,"""Evolution""",1989-07-24,The Next Generation
4,RIKER,   I didn't think you'd want to miss   this.,4    INT. SICKBAY LAB,SICKBAY LAB,INT.,"""Evolution""",1989-07-24,The Next Generation
5,PICARD ,"   Captain's log, Stardate 43102.8.   We have entered a spectacular   double star system in the Kavis   Alpha sector on a most critical   mission of astro-physical   research.",5    INT. MAIN BRIDGE - VIEWSCREEN - THE DOUBLE STARS,MAIN BRIDGE,INT.,"""Evolution""",1989-07-24,The Next Generation
6,PICARD ,"       Our eminent guest, Doctor Paul   Stubbs, will attempt to study the   decay of globules of neutronium   expelled at relativistic speeds   by a massive stellar explosion   which will occur here in a matter   of hours.",5    INT. MAIN BRIDGE - VIEWSCREEN - THE DOUBLE STARS,MAIN BRIDGE,INT.,"""Evolution""",1989-07-24,The Next Generation
7,PICARD ,"       It is virtually a   once-in-a-lifetime opportunity   as dictated by the forces of   nature. But frankly, Doctor   Stubbs seems much calmer about   it all than those of us who are   simply charged with the   responsibility of delivery and   observation.",5    INT. MAIN BRIDGE - VIEWSCREEN - THE DOUBLE STARS,MAIN BRIDGE,INT.,"""Evolution""",1989-07-24,The Next Generation
8,RIKER,"   Ensign, our position....",5    INT. MAIN BRIDGE - VIEWSCREEN - THE DOUBLE STARS,MAIN BRIDGE,INT.,"""Evolution""",1989-07-24,The Next Generation
9,WESLEY,   Approaching ten million kilometers   from the neutron star...,5    INT. MAIN BRIDGE - VIEWSCREEN - THE DOUBLE STARS,MAIN BRIDGE,INT.,"""Evolution""",1989-07-24,The Next Generation
