,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, stardate 41242.4.   Our last assignment has taken us   into the remote Omicron Theta   star system, home of our android   crewmember Lieutenant Commander   Data. Although we are due...",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Datalore,1987-10-26,The Next Generation,114.txt
1,PICARD ,"       ... at our next assignment, I have   decided to increase velocity to   warp eight to visit Data's home   planet for a few hours in the   hopes of unraveling some of the   mystery of his beginnings.",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
2,GEORDI,"   Sir, we are now twenty minutes   from Omicron Theta...       ... mark!",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
3,RIKER,   Stand by for subwarp; head for   standard orbit of Data's planet.       Wonder why Data hasn't come up   here.,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
4,PICARD,"   He said he wanted to be alone.   Perhaps it's a bigger moment for   him than we thought.       If he needs a formal invitation,   Ensign, you do the honors.",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
5,WESLEY,       Yes sir!,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
6,PICARD,   Walk!,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
7,WESLEY,       Data... !,3    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,Datalore,1987-10-26,The Next Generation,114.txt
8,WESLEY,       What are you doing?,3    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,Datalore,1987-10-26,The Next Generation,114.txt
9,DATA,   Sneezing.,3    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,Datalore,1987-10-26,The Next Generation,114.txt
10,WESLEY,"   Have you got a... a ""cold?""",3    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,Datalore,1987-10-26,The Next Generation,114.txt
11,DATA,   A cold what?,3    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,Datalore,1987-10-26,The Next Generation,114.txt
12,WESLEY,   It's a disease my mother says   people used to get.,3    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,Datalore,1987-10-26,The Next Generation,114.txt
13,DATA,       Ah. But humans still sneeze for   other reasons and I cannot seem   to do it right.,3    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,Datalore,1987-10-26,The Next Generation,114.txt
14,WESLEY,   How can you be practicing sneezing   when you're arriving for the first   time at your home planet? Aren't   you interested in that?,3    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,Datalore,1987-10-26,The Next Generation,114.txt
15,DATA,   More than interested. Fascinated.   One might say agog. But I find   sneezing interesting also.,3    INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,Datalore,1987-10-26,The Next Generation,114.txt
16,TASHA,       Confirming Class M reading there.   But...       ... but the sensors aren't showing   any life readings. Not even   vegetation.,4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
17,PICARD,   Strange. The cruiser that found   Data reported farmland here.,4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
18,RIKER,"   Want to take her into orbit, Data?",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
19,DATA,"   No thank you, sir.",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
20,PICARD,   Continue on into close parking   orbit.,4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
21,GEORDI,"   Aye, sir.",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
22,DATA,"       I could say ""home, sweet home,""   sir... if I understood how the   word sweet applies.",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
23,PICARD,   It usually refers to the memories.,4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
24,RIKER,"   But usually one's own memories,   Captain.       Do the memories you were given   include ""farms?""",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
25,DATA,"   Affirmative, sir. Turning soil,   seeding, harvesting... but the   colony's principal interest was   science.",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
26,TASHA,"   Data, I can't understand how you   can hold the memories of four   hundred eleven people. If that   means every experience, every day   they lived...",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
27,DATA,"   It does not, unfortunately. It   means only the knowledge they had   accumulated. Actually, I am quite   deficient in some basic human   information.       Sneezing, for example.",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
28,PICARD,"   ""Sneezing?""",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
29,GEORDI,"   Approaching close parking orbit,   sir.",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
30,PICARD,"       Assemble your away party,   Commander.",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
31,PICARD,"       This is an exciting moment for   you, Data. I'm tempted to lead   the away team down myself, except   for the fact the first officer   would object...",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
32,RIKER,"   How would Starfleet judge me if   I didn't, sir? An entire Earth   colony did disappear down there.",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
33,WORF,"       You have no memory at all of what   happened to them, Data?",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
34,DATA,"   My final memory is of great   danger, something sudden and not   understood... then a blank as if   the colonists were gone.",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
35,GEORDI,"   Now in close parking orbit, sir.",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
36,PICARD,"   Welcome home, Mister Data.",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Datalore,1987-10-26,The Next Generation,114.txt
37,TASHA,"       Recording signal now locked onto   the Enterprise, sir.",6    EXT. DATA'S PLANET (OPTICAL),DATA'S PLANET,EXT.,Datalore,1987-10-26,The Next Generation,114.txt
38,RIKER,       This looks like anything but   farmland.,6    EXT. DATA'S PLANET (OPTICAL),DATA'S PLANET,EXT.,Datalore,1987-10-26,The Next Generation,114.txt
39,GEORDI,"   Agreed, sir. The soil here's   completely lifeless.",6    EXT. DATA'S PLANET (OPTICAL),DATA'S PLANET,EXT.,Datalore,1987-10-26,The Next Generation,114.txt
40,RIKER,"   This is the exact position listed   in the Tripoli log.    (turning   Do you recognize anything, Data?",6    EXT. DATA'S PLANET (OPTICAL),DATA'S PLANET,EXT.,Datalore,1987-10-26,The Next Generation,114.txt
41,DATA,"   The land contours are familiar,   sir. Topographically, this is   the correct area.",6    EXT. DATA'S PLANET (OPTICAL),DATA'S PLANET,EXT.,Datalore,1987-10-26,The Next Generation,114.txt
42,GEORDI,   This once was rich farmland. I'd   guess something like twenty to   thirty years ago...,6    EXT. DATA'S PLANET (OPTICAL),DATA'S PLANET,EXT.,Datalore,1987-10-26,The Next Generation,114.txt
43,DATA,   I was discovered twenty-six years   ago...,6    EXT. DATA'S PLANET (OPTICAL),DATA'S PLANET,EXT.,Datalore,1987-10-26,The Next Generation,114.txt
44,GEORDI,"       There is still plant cellulose   in the soil. No signs of decay.   Also no signs of bacteria either.       If you don't mind a wild guess,   sir, I'd say everything on this   planet could have been dead or   dying at the time Data was found.",6    EXT. DATA'S PLANET (OPTICAL),DATA'S PLANET,EXT.,Datalore,1987-10-26,The Next Generation,114.txt
45,RIKER,"   The Tripoli log stated that all   plant life appeared brown and   ""dormant."" They assumed it was   normal for that season.",6    EXT. DATA'S PLANET (OPTICAL),DATA'S PLANET,EXT.,Datalore,1987-10-26,The Next Generation,114.txt
46,GEORDI,   ... whereas actually everything   was dying...,6    EXT. DATA'S PLANET (OPTICAL),DATA'S PLANET,EXT.,Datalore,1987-10-26,The Next Generation,114.txt
47,DATA,"    (interrupting;     indicating)   I was found twenty meters in that   direction, sir.",6    EXT. DATA'S PLANET (OPTICAL),DATA'S PLANET,EXT.,Datalore,1987-10-26,The Next Generation,114.txt
48,TASHA,"       Data, any idea at all why you were   given the colonists' memories?",6    EXT. DATA'S PLANET (OPTICAL),DATA'S PLANET,EXT.,Datalore,1987-10-26,The Next Generation,114.txt
49,DATA,"   I have always felt that it was   done hurriedly, but I know little   more.",6    EXT. DATA'S PLANET (OPTICAL),DATA'S PLANET,EXT.,Datalore,1987-10-26,The Next Generation,114.txt
50,DATA,"       Here, sir. This is where the   cruiser's landing party found   the signal device that had led   them here.       And they found me lying there,   sir.",6    EXT. DATA'S PLANET (OPTICAL),DATA'S PLANET,EXT.,Datalore,1987-10-26,The Next Generation,114.txt
