,character,quote,scene,location,view,episode,date,series,file
0,RIKER,   Come in.,2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
1,RIKER,       Excellent. Exactly what I need.,2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
2,RIKER,"       Well, Doctor, and bearing gifts?",2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
3,PULASKI,   Ale from Ennan Six... your omelets   deserve no less.,2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
4,DATA,   This is not an efficient method   for the preparation of sustenance.,2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
5,RIKER,"   You're right, Data. The ship's   computer is much more efficient,   but it lacks the subtlety needed   for great cooking. It mixes the   ingredients to precise   measurements. There's no flair,   no individuality, and Data, as   we both know... inspiration and   flair are the difference between   artistry and mere competence.",2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
6,PULASKI,"   For much of the history of   mankind, the breaking of bread   was a sign of friendship and   community. Something we have   gotten away from in the   twenty-fourth century.    (re: Riker and the     whisk)   You have a practiced hand,   Commander.",2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
7,RIKER,   I have my father to thank for   that.,2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
8,PULASKI,"   Oh, your father liked to cook?",2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
9,RIKER,"   No, he hated it. It was a chore   left to me.",2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
10,WORF,"   It is my understanding that in   most human families, the woman   shares in the cooking.",2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
11,RIKER,   There were only the two of us.   I never knew my mother. She died   when I was very young.,2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
12,GEORDI,   Where did you get the eggs?,2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
13,RIKER,   During our last stop.,2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
14,GEORDI,       At Starbase seventy-three?,2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
15,RIKER,   Yes.,2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
16,GEORDI,   What kind of eggs did you say   these are?,2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
17,RIKER,   'Owon.,2    INT. RIKER'S QUARTERS (OPTICAL),RIKER'S QUARTERS,INT.,Time Squared,1989-01-25,The Next Generation,139.txt
