,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, Stardate 44631.2.   We are proceeding through the   uncharted rim of a binary star   system, where we may have located   the U.S.S. Brattain. The missing   science vessel failed to arrive   at its destination and has not   been heard from since a distress   call twenty-nine days ago.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Night Terrors,1990-12-17,The Next Generation,191.txt
1,PICARD,   Magnify.,2    INT. ENTERPRISE - BRIDGE (OPTICAL),ENTERPRISE - BRIDGE,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
2,RIKER,"   It's the Brattain, all right.",2    INT. ENTERPRISE - BRIDGE (OPTICAL),ENTERPRISE - BRIDGE,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
3,DATA,"   The ship is intact, sir, with no   indications of structural damage.",2    INT. ENTERPRISE - BRIDGE (OPTICAL),ENTERPRISE - BRIDGE,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
4,RIKER,   Engines?,2    INT. ENTERPRISE - BRIDGE (OPTICAL),ENTERPRISE - BRIDGE,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
5,DATA,   All propulsion systems are shut   down. The ship is drifting.,2    INT. ENTERPRISE - BRIDGE (OPTICAL),ENTERPRISE - BRIDGE,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
6,PICARD,   Life form readings?,2    INT. ENTERPRISE - BRIDGE (OPTICAL),ENTERPRISE - BRIDGE,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
7,DATA,"       Inconclusive, sir.",2    INT. ENTERPRISE - BRIDGE (OPTICAL),ENTERPRISE - BRIDGE,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
8,PICARD,   Counselor?,2    INT. ENTERPRISE - BRIDGE (OPTICAL),ENTERPRISE - BRIDGE,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
9,TROI,   There is life on board... but...,2    INT. ENTERPRISE - BRIDGE (OPTICAL),ENTERPRISE - BRIDGE,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
10,PICARD,   What is it?,2    INT. ENTERPRISE - BRIDGE (OPTICAL),ENTERPRISE - BRIDGE,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
11,TROI,   I don't know... something...,2    INT. ENTERPRISE - BRIDGE (OPTICAL),ENTERPRISE - BRIDGE,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
12,PICARD,"   Number One, assemble your team.",2    INT. ENTERPRISE - BRIDGE (OPTICAL),ENTERPRISE - BRIDGE,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
13,RIKER,"       Doctor Crusher, report to   Transporter Room Three.       Data, Worf...",2    INT. ENTERPRISE - BRIDGE (OPTICAL),ENTERPRISE - BRIDGE,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
14,TROI,"   Commander... I need to go, also...",2    INT. ENTERPRISE - BRIDGE (OPTICAL),ENTERPRISE - BRIDGE,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
15,DATA,   There is no indication of   malfunction in any of the main   systems.,4    INT. BRATTAIN - BRIDGE - MINUTES LATER (OPTICAL)),BRATTAIN - BRIDGE - MINUTES LATER,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
16,WORF ,   Here's another one.,4    INT. BRATTAIN - BRIDGE - MINUTES LATER (OPTICAL)),BRATTAIN - BRIDGE - MINUTES LATER,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
17,WORF,   This was done by a phaser... at   a setting of six or seven...,4    INT. BRATTAIN - BRIDGE - MINUTES LATER (OPTICAL)),BRATTAIN - BRIDGE - MINUTES LATER,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
18,RIKER,   There are more over here...,4    INT. BRATTAIN - BRIDGE - MINUTES LATER (OPTICAL)),BRATTAIN - BRIDGE - MINUTES LATER,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
19,BEVERLY,   The entire Bridge crew...,4    INT. BRATTAIN - BRIDGE - MINUTES LATER (OPTICAL)),BRATTAIN - BRIDGE - MINUTES LATER,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
20,RIKER,   Whoever did this... may still be   on board.,4    INT. BRATTAIN - BRIDGE - MINUTES LATER (OPTICAL)),BRATTAIN - BRIDGE - MINUTES LATER,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
21,TROI,   There's someone alive... but he   didn't kill these people...,4    INT. BRATTAIN - BRIDGE - MINUTES LATER (OPTICAL)),BRATTAIN - BRIDGE - MINUTES LATER,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
22,TROI,   Here...,4    INT. BRATTAIN - BRIDGE - MINUTES LATER (OPTICAL)),BRATTAIN - BRIDGE - MINUTES LATER,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
23,BEVERLY,   He's alive...,4    INT. BRATTAIN - BRIDGE - MINUTES LATER (OPTICAL)),BRATTAIN - BRIDGE - MINUTES LATER,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
24,TROI,   I think he is Betazoid...,4    INT. BRATTAIN - BRIDGE - MINUTES LATER (OPTICAL)),BRATTAIN - BRIDGE - MINUTES LATER,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
25,TROI,   It's all right. We're going to   help you.,4    INT. BRATTAIN - BRIDGE - MINUTES LATER (OPTICAL)),BRATTAIN - BRIDGE - MINUTES LATER,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
26,TROI,   What happened here? Who did this   to you?,4    INT. BRATTAIN - BRIDGE - MINUTES LATER (OPTICAL)),BRATTAIN - BRIDGE - MINUTES LATER,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
27,BEVERLY,"   We're almost finished with the   autopsies, Captain.",10   INT. ENTERPRISE - SICKBAY - SOME TIME LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
28,PICARD,   How long will it take you to   compile the data?,10   INT. ENTERPRISE - SICKBAY - SOME TIME LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
29,BEVERLY,"   It's complicated -- the dead were   found everywhere... some locked   in their rooms -- barricaded, with   weapons piled around them... some   in corridors where they'd   obviously had hand-to-hand   combat... I'll have to sort   through and analyze the details.",10   INT. ENTERPRISE - SICKBAY - SOME TIME LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
30,BEVERLY,"   We've identified him as Andrus   Hagan, from Betazed, science   advisor. He's in a profound   catatonic state.",10   INT. ENTERPRISE - SICKBAY - SOME TIME LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
31,TROI,"   I'm not getting much, Captain...   a few words, disconnected phrases.   I can feel his terror... but I   can't seem to reach him.",10   INT. ENTERPRISE - SICKBAY - SOME TIME LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
32,PICARD,"   Don't give up on him, Counselor.   We're examining the Brattain for   clues -- but this man is the only   one left who knows what happened   there.",10   INT. ENTERPRISE - SICKBAY - SOME TIME LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
33,TROI ,   I'm here. I'm right here.   There's nothing to be afraid of   anymore.,10   INT. ENTERPRISE - SICKBAY - SOME TIME LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
34,HAGAN ,   ... out there... voices...,10   INT. ENTERPRISE - SICKBAY - SOME TIME LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
35,TROI ,   You hear voices? What do they   say?,10   INT. ENTERPRISE - SICKBAY - SOME TIME LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
36,HAGAN ,   ... both things... no... no...,10   INT. ENTERPRISE - SICKBAY - SOME TIME LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
37,TROI ,   Keep talking to me... I'll try   to understand...,10   INT. ENTERPRISE - SICKBAY - SOME TIME LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
38,GEORDI,"   All engines check out perfectly,   Commander. Once we get them   started up, the Brattain can get   back to Starbase under her own   power.",13   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
39,RIKER,   Let's give it a try.,13   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
40,GEORDI,"   Pre-heating injectors... Data,   fuel flow?",13   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
41,DATA,   Matter valves are open and   operating. Magnetic containment   on the anti-matter pods is   constant.,13   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
42,GEORDI,"   Okay, open injectors.",13   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
43,DATA,   Injectors open.,13   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
44,DATA,   There is no engine activity at   all.,13   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
45,RIKER,"   What's wrong, Geordi?",13   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
46,GEORDI,   Nothing's wrong. I don't   understand it.,13   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
47,PICARD,   Come.,14   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
48,BEVERLY,   I've been studying the autopsy   reports... the conclusion is   appalling.,14   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
49,BEVERLY,"   There was no outside source...   no alien presence... The crew of   the Brattain, all thirty-four of   them -- appear to have killed each   other.",14   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
50,PICARD,   What could have caused such an   event? Drugs? A virus?   Poison...,14   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
51,BEVERLY,   Toxicological tests showed no   unusual substances in their   systems. And they were in good   health.     ,14   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
52,BEVERLY ,"       But for whatever reason, they seem   to have turned against each other,   using phasers, knives -- and bare   hands.",14   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
53,BEVERLY,"   I'd like you to see this, Captain.   It's from the logs of the   Brattain. Captain Zaheva's mental   condition deteriorated steadily   after they became stranded... she   began talking of plots and   mutinies...",14   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
54,BEVERLY,   This is the last entry... made   after they had been adrift for   over three weeks.,14   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
55,CAPTAIN ZAHEVA,   First Officer Brink and his men   were behind it... they got to the   engines... don't work anymore...   had to eliminate Brink... the   ship is out of... out of... we're   running out... too dangerous...   out of Brink... and his men...,14   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
56,TROI,   Be sure to call me if there's any   change in his condition. I'll   be in my office.,16   INT. ENTERPRISE - CORRIDOR OUTSIDE SICKBAY,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
57,TROI,   Where are you?,18   INT. NIGHTMARE ROOM (OPTICAL),NIGHTMARE ROOM,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
58,TROI,   I'm coming. Where are you?,18   INT. NIGHTMARE ROOM (OPTICAL),NIGHTMARE ROOM,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
59,SIGHING,   Eyes... in the dark... one moon...   circles...,18   INT. NIGHTMARE ROOM (OPTICAL),NIGHTMARE ROOM,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
60,SIGHING,   See the eyes... in the dark...   one moon...,18   INT. NIGHTMARE ROOM (OPTICAL),NIGHTMARE ROOM,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
61,TROI,   Where are you?!,18   INT. NIGHTMARE ROOM (OPTICAL),NIGHTMARE ROOM,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
62,PICARD ,"   Captain's log, Stardate 44635.8:   Four days have passed, but we have   made little progress in solving   the mystery of the Brattain. I   have decided we will return to   Starbase Two-twenty...",22   EXT. SPACE - BRATTAIN (OPTICAL),SPACE - BRATTAIN,EXT.,Night Terrors,1990-12-17,The Next Generation,191.txt
63,PICARD ,"   ... and to that end, Commander La   Forge is rigging the Brattain for   towing.",23   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
64,GEORDI,       I'm going to try re-calibrating   the field generators. I still   don't see why we can't get the   engines going... it just doesn't   make any sense.,23   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
65,PEEPLES,   Someone's still here...,23   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
66,PEEPLES,   They're alive!,23   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
67,GEORDI,   Ensign... what is it?,23   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
68,PEEPLES,   Can't you hear it? There's   someone left alive on the ship!,23   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
69,PEEPLES,"   I heard... I mean, I thought I   heard something.",23   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
70,GEORDI,   The ship was searched thoroughly.   There's no one left aboard.,23   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
71,PEEPLES,"   Sorry, sir. My mistake.",23   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
72,GEORDI,       Thirty-four people were found dead   on this ship. That could make   anyone uneasy.,23   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
73,PEEPLES,"   Thank you, sir.",23   INT. BRATTAIN - BRIDGE,BRATTAI,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
74,TROI ,   I'm here... can you hear me?,28   INT. ENTERPRISE - SICKBAY,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
75,TROI ,   Tell me about the voices you   hear...,28   INT. ENTERPRISE - SICKBAY,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
76,HAGAN ,   Bright... one pole... two   poles...,28   INT. ENTERPRISE - SICKBAY,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
77,TROI ,   I don't understand... tell me more   about the poles...,28   INT. ENTERPRISE - SICKBAY,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
78,KEIKO,"   Boy, what a day this was... I'm   doing an isozyme study on some   populations of Cardilia... but   they're turning out to have some   really weird polymorphisms.   What a headache!",29   INT. ENTERPRISE - O'BRIEN'S QUARTERS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
79,O'BRIEN,   Is that why you were late?,29   INT. ENTERPRISE - O'BRIEN'S QUARTERS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
80,KEIKO,"   Oh, no, I had a conference with   Doctor Balthus... she wants to   do a study on the laticifer   ontogeny of the Kaladian Thorn   Flower... but I don't have the   time to oversee another project...",29   INT. ENTERPRISE - O'BRIEN'S QUARTERS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
81,O'BRIEN,   Was Tom Corbin there?,29   INT. ENTERPRISE - O'BRIEN'S QUARTERS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
82,KEIKO,   What?,29   INT. ENTERPRISE - O'BRIEN'S QUARTERS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
83,O'BRIEN,   Tom Corbin. From the science lab.       Remember him?,29   INT. ENTERPRISE - O'BRIEN'S QUARTERS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
84,KEIKO,"   Of course I remember him, but --",29   INT. ENTERPRISE - O'BRIEN'S QUARTERS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
85,O'BRIEN,   You use any excuse to pay him a   visit...,29   INT. ENTERPRISE - O'BRIEN'S QUARTERS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
86,KEIKO,       Miles... what are you saying--?,29   INT. ENTERPRISE - O'BRIEN'S QUARTERS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
87,O'BRIEN,   I think you know exactly what I'm   saying.,29   INT. ENTERPRISE - O'BRIEN'S QUARTERS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
88,KEIKO,   If I didn't know better... I'd   say you're jealous.,29   INT. ENTERPRISE - O'BRIEN'S QUARTERS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
89,O'BRIEN,       You take me for a fool?,29   INT. ENTERPRISE - O'BRIEN'S QUARTERS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
90,GILLESPIE,"   Hello, Chief... have some coffee?",30   INT. ENTERPRISE - TEN-FORWARD - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
91,O'BRIEN,"   I've been drinking too much   coffee... maybe some hot tea,   Guinan?",30   INT. ENTERPRISE - TEN-FORWARD - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
92,GUINAN,   Coming up.,30   INT. ENTERPRISE - TEN-FORWARD - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
93,GILLESPIE,   Kind of a surprise to see you   in here at this hour.,30   INT. ENTERPRISE - TEN-FORWARD - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
94,O'BRIEN,   How's that?,30   INT. ENTERPRISE - TEN-FORWARD - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
95,GILLESPIE,   You're not out of the honeymoon   yet... usually newlyweds can't   keep their hands off each other...,30   INT. ENTERPRISE - TEN-FORWARD - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
96,O'BRIEN,"   She has work to do. She heads   up the plant biology lab, you   know.",30   INT. ENTERPRISE - TEN-FORWARD - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
97,GILLESPIE,   Any strange things going on down   there?,30   INT. ENTERPRISE - TEN-FORWARD - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
98,O'BRIEN,   Like what?,30   INT. ENTERPRISE - TEN-FORWARD - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
99,GILLESPIE,"   I've been hearing things...   Kenicki, in Engineering... told   me he saw a man in an old   Starfleet uniform... riding the   lift near the engine core... but   when the lift got to the top...   there was no one on it...",30   INT. ENTERPRISE - TEN-FORWARD - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
100,O'BRIEN,   Ghost stories...,30   INT. ENTERPRISE - TEN-FORWARD - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
101,GILLESPIE,"   There's more... lots more.   Strange things are happening on   this ship, O'Brien...",30   INT. ENTERPRISE - TEN-FORWARD - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
102,O'BRIEN,"   I'm surprised at you, Gillespie...   a Starfleet officer...       I have more to worry about than   shades and spirits...",30   INT. ENTERPRISE - TEN-FORWARD - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
103,PICARD,   Come.,32   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
104,PICARD,       Come.,32   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
105,PICARD,   Come...,32   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
106,BEVERLY,"   Captain, do you have a moment?",32   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
107,TROI,   We're concerned... whatever   happened on the Brattain -- may be   starting here.,32   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
108,PICARD,   Explain...,32   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
109,TROI,   Beverly and I have both gotten   unusual reports... people behaving   strangely... others hearing   sounds that aren't there...,32   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
110,PICARD,   Are we talking about   hallucinations?,32   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
111,BEVERLY,   In some cases. In others -- just   erratic behavior.,32   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
112,TROI,   We can't track down any common   element that might be responsible.,32   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
113,PICARD,   But everything started when we   found the Brattain...,32   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
114,BEVERLY,   Yes. Captain -- we have to get   the Enterprise away from here...   before it gets worse...,32   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
115,PICARD,   We are preparing to take the   Brattain in tow. We'll be on our   way within the hour.,32   INT. ENTERPRISE - READY ROOM,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
116,PICARD,"   Ensign, maneuver us into position   within tractor beam range.",33   INT. ENTERPRISE - BRIDGE - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
117,RAGER,"   Aye, sir...",33   INT. ENTERPRISE - BRIDGE - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
118,DATA,"   Is there a problem, Ensign?",33   INT. ENTERPRISE - BRIDGE - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
119,RAGER,"   I... can't seem to remember how   to enter the coordinates, sir...",33   INT. ENTERPRISE - BRIDGE - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
120,DATA,"   Ready now, Captain.",33   INT. ENTERPRISE - BRIDGE - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
121,PICARD,"   Ensign Rager, report to Sickbay.",33   INT. ENTERPRISE - BRIDGE - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
122,RAGER,"   Yes, sir...",33   INT. ENTERPRISE - BRIDGE - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
123,PICARD,"   Ensign Lin, put us into position   to engage the tractor beam.",33   INT. ENTERPRISE - BRIDGE - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
124,LIN,"   Aye, sir.",33   INT. ENTERPRISE - BRIDGE - LATER,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
125,PICARD,"   Mister Worf, ready tractor beam.",35   INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
126,DATA,   Ensign... we are losing   maneuverability. Did you throttle   down by mistake?,35   INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
127,LIN,"   No, sir.",35   INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
128,DATA,   Captain... thrusters are losing   power.,35   INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
129,PICARD,   Impulse engines... ahead minimum   power.,35   INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
130,LIN,"   Impulse engines are not   responding, sir.",35   INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
131,RIKER,   Riker to Engineering... what's   going on down there?,35   INT. ENTERPRISE - BRIDGE - CONTINUOUS,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
132,GEORDI,"   I don't know, sir... nothing's   responding...",36   INT. ENTERPRISE - ENGINEERING - INTERCUTTING,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
133,PICARD,"   Ensign, go to warp engines --   factor one. Engage.",36   INT. ENTERPRISE - ENGINEERING - INTERCUTTING,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
134,GEORDI,"   Captain, we don't have warp drive   either!",36   INT. ENTERPRISE - ENGINEERING - INTERCUTTING,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
135,PICARD,"   Data, do we have any propulsion   system that is functional?",36   INT. ENTERPRISE - ENGINEERING - INTERCUTTING,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
136,DATA,"   No, sir. Apparently we do not.",36   INT. ENTERPRISE - ENGINEERING - INTERCUTTING,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
137,LIN,   We're adrift...,36   INT. ENTERPRISE - ENGINEERING - INTERCUTTING,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
138,RIKER,   Just like the Brattain.,36   INT. ENTERPRISE - ENGINEERING - INTERCUTTING,ENTERPRIS,INT.,Night Terrors,1990-12-17,The Next Generation,191.txt
139,PICARD ,"   Captain's log, Stardate 44639.9.   We have now been adrift for a   total of ten days. We have sent   sub-space distress calls, but   because of our distant location,   we cannot expect a response for   at least another two weeks.",37   EXT. SPACE - THE ENTERPRISE AND BRATTAIN (OPTICAL),SPACE - THE ENTERPRISE AND BRATTAIN,EXT.,Night Terrors,1990-12-17,The Next Generation,191.txt
