,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's Log, Stardate 44286.5.   The Enterprise is conducting a   security survey of the Onias   Sector near the Neutral Zone.   Despite being close to Romulan   territory, our mission has been   quiet and uneventful.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
1,GEORDI,"   Alright, Commander... you've got   until your next birthday to get   that right.",2    INT. TEN FORWARD,TEN FORWARD,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
2,TROI,   Many things improve with age...   maybe your trombone playing will   be one of them.,2    INT. TEN FORWARD,TEN FORWARD,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
3,BEVERLY,"   It's candle time, birthday boy.",2    INT. TEN FORWARD,TEN FORWARD,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
4,TROI,"   What did you wish for, Will?",2    INT. TEN FORWARD,TEN FORWARD,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
5,RIKER,   Music lessons.,2    INT. TEN FORWARD,TEN FORWARD,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
6,PICARD,"   Mister Data, we'd better hurry or   we'll miss Commander Riker's   party.",3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
7,DATA,"   Yes, sir.",3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
8,DATA,   I find it interesting how humans   place so much importance on   celebrating the day of their   birth... a day one cannot possibly   remember...,3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
9,SUPERNUMERARY,   Captain... I am detecting some   unusual fluctuations in subspace   frequencies.,3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
10,PICARD,"   We had better take a look, Mister   Data.",3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
11,DATA,   It appears we are being probed.,3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
12,PICARD,   Source?,3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
13,DATA,   The third planet of the Alpha   Onias system. Our reports list   it as presently uninhabited.   Perhaps the reports were   incorrect.,3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
14,PICARD,   Or perhaps the rumors of a secret   Romulan base in this sector are   true.,3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
15,PICARD,       Picard to Commander Riker.,3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
16,PICARD,"       I apologize for interrupting your   celebration, but I need an Away   Team.",4    INT. TEN FORWARD,TEN FORWARD,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
17,DATA,"   Although Alpha Onias Three is a   Class M planet, our survey teams   have listed it as barren and   inhospitable.",5A   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
18,RIKER,   Any life signs?,5A   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
19,DATA,"   No, sir... but we have traced some   residual energy readings... to   a cavern two kilometers beneath   the surface.",5A   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
20,WORF,   Romulans?,5A   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
21,DATA,   It is possible. But I cannot be   certain.,5A   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
22,PICARD,   I suppose you'll just have to go   down there and find out.,5A   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
23,RIKER,"   Worf, Geordi... you're with me.",5A   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
24,PICARD,       Number One... Happy Birthday.,5A   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
25,GEORDI,"   I'm detecting high levels of   volcanic gases... sulphur dioxide,   methane, hydrogen sulphide...",6    INT. CAVERN - ONIAS THREE (MATTE/OPTICAL),CAVERN - ONIAS THREE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
26,RIKER,   Toxic?,6    INT. CAVERN - ONIAS THREE (MATTE/OPTICAL),CAVERN - ONIAS THREE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
27,GEORDI,   We're okay for now... But I   wouldn't want to spend my vacation   here.,6    INT. CAVERN - ONIAS THREE (MATTE/OPTICAL),CAVERN - ONIAS THREE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
28,RIKER,   What about energy readings?,6    INT. CAVERN - ONIAS THREE (MATTE/OPTICAL),CAVERN - ONIAS THREE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
29,WORF,   Magnetic clutter is increasing.   I cannot make an accurate   determination.,6    INT. CAVERN - ONIAS THREE (MATTE/OPTICAL),CAVERN - ONIAS THREE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
30,GEORDI,   Same here. I'm getting some very   confused readings...,6    INT. CAVERN - ONIAS THREE (MATTE/OPTICAL),CAVERN - ONIAS THREE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
31,PICARD,"    (breaking up, through     static)   Bridge to Riker. Report. Please   acknowledge.",6    INT. CAVERN - ONIAS THREE (MATTE/OPTICAL),CAVERN - ONIAS THREE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
32,RIKER,       This is Riker.,6    INT. CAVERN - ONIAS THREE (MATTE/OPTICAL),CAVERN - ONIAS THREE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
33,RIKER,"    (breaking up, through     static)   We're having trouble reading you.",8    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
34,PICARD,"   And we are having similar   difficulties reading you, Number   One. I am advising you...",8    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
35,PICARD,   ... and your team to transport   up... At once...,9    INT. CAVERN,CAVERN,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
36,GEORDI,"   Good advice, Commander. We've   got a sudden build-up of gases   here... especially methane.",9    INT. CAVERN,CAVERN,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
37,RIKER,"   Transporter Room, take us up.",9    INT. CAVERN,CAVERN,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
38,HUBBLE,"   I can't get a solid lock on you,   sir. Too much interference.",10   INT. TRANSPORTER ROOM,TRANSPORTER ROOM,INT.,Future Imperfect,1990-09-13,The Next Generation,182.txt
