,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,   Captain's Log: Stardate 44246.3   We are investigating radiation   anomalies reported in the Gamma   Arigulon system by the starship   LaSalle. Preliminary readings   are inconclusive.,1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Reunion,1990-09-04,The Next Generation,181.txt
1,RIKER,   Mister Data?,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
2,DATA,"   No change, Commander. I can   detect no abnormalities in the   star's radiant energy.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
3,PICARD,   Prepare two class one probes.,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
4,DATA,"   Probes ready, sir.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
5,PICARD,   Initiate launch sequence.,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
6,WORF,"       Captain... Klingon attack cruiser   decloaking, bearing zero-one-zero   mark three-two-seven.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
7,PICARD,"   Belay that order, Mister Data.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
8,RIKER,   Did Starfleet mention any Klingon   ships in this sector?,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
9,PICARD,   On screen.,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
10,WORF,   We are being hailed.,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
11,RIKER,"   All stop, Mister Crusher.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
12,WESLEY,"   Aye, sir. All stop.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
13,PICARD,   Open channel.,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
14,K'EHLEYR,"   Hello, Captain Picard.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
15,PICARD,       Ambassador K'Ehleyr... This is   an unexpected pleasure.,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
16,K'EHLEYR,"   It's good to see you again,   Captain.       Lieutenant Worf.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
17,PICARD,"   How may we be of assistance,   Ambassador?",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
18,K'EHLEYR,"   There is an urgent matter we must   discuss, Captain. Permission to   come aboard?",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
19,PICARD,   Granted.,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
20,PICARD,"   Lieutenant, please receive our   guest.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
21,WORF,   Captain... I must request   permission to... send another   officer.,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
22,PICARD,   May I ask your reason?,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
23,WORF,   My... dishonor among Klingons...   may offend Ambassador K'Ehleyr.,2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
24,PICARD,"       You are a member of this crew,   Lieutenant... and I will not have   you go into hiding whenever a   Klingon ship uncloaks.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
25,WORF,"   I withdraw the request, sir.",2    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
26,TECHNICIAN,"   I just received coordinates, sir.   Ready to transport two from the   Klingon vessel.",10   INT. TRANSPORTER ROOM,TRANSPORTER ROOM,INT.,Reunion,1990-09-04,The Next Generation,181.txt
27,WORF,   Two?,10   INT. TRANSPORTER ROOM,TRANSPORTER ROOM,INT.,Reunion,1990-09-04,The Next Generation,181.txt
28,TECHNICIAN,"   Yes, sir.",10   INT. TRANSPORTER ROOM,TRANSPORTER ROOM,INT.,Reunion,1990-09-04,The Next Generation,181.txt
29,WORF,   Energize.,10   INT. TRANSPORTER ROOM,TRANSPORTER ROOM,INT.,Reunion,1990-09-04,The Next Generation,181.txt
30,K'EHLEYR,       I hope he'll be all right.   Alexander hasn't had much contact   with other children.,13A  INT. DAY CARE CENTER,DAY CARE CENTER,INT.,Reunion,1990-09-04,The Next Generation,181.txt
31,WORF,   Bridge.,14A  INT. TURBOLIFT - CONTINUOUS,TURBOLIFT,INT.,Reunion,1990-09-04,The Next Generation,181.txt
32,K'EHLEYR,   Not even a bite on the cheek for   old time's sake?,14A  INT. TURBOLIFT - CONTINUOUS,TURBOLIFT,INT.,Reunion,1990-09-04,The Next Generation,181.txt
33,WORF,   Perhaps you are not aware of my   dishonor. I have accepted...   discommendation.,14A  INT. TURBOLIFT - CONTINUOUS,TURBOLIFT,INT.,Reunion,1990-09-04,The Next Generation,181.txt
34,K'EHLEYR,   I've heard. So now what? I have   to perform some ridiculous ritual   to talk to you?,14A  INT. TURBOLIFT - CONTINUOUS,TURBOLIFT,INT.,Reunion,1990-09-04,The Next Generation,181.txt
35,WORF,   You may not respect our   traditions... I do!,14A  INT. TURBOLIFT - CONTINUOUS,TURBOLIFT,INT.,Reunion,1990-09-04,The Next Generation,181.txt
36,K'EHLEYR,"       Sorry. I just thought you might   want to talk.       A few minutes ago, you looked like   someone with a question to ask.",14A  INT. TURBOLIFT - CONTINUOUS,TURBOLIFT,INT.,Reunion,1990-09-04,The Next Generation,181.txt
37,WORF,   Must I ask the question?,14A  INT. TURBOLIFT - CONTINUOUS,TURBOLIFT,INT.,Reunion,1990-09-04,The Next Generation,181.txt
38,K'EHLEYR,   Yes. You must.,14A  INT. TURBOLIFT - CONTINUOUS,TURBOLIFT,INT.,Reunion,1990-09-04,The Next Generation,181.txt
39,K'EHLEYR,       What should I tell Alexander...   that he has no father?,14A  INT. TURBOLIFT - CONTINUOUS,TURBOLIFT,INT.,Reunion,1990-09-04,The Next Generation,181.txt
40,K'EHLEYR,   The Klingon Empire is at a   critical juncture. We may be   facing civil war.,14B  INT. OBSERVATION LOUNGE (FORMERLY SCENE 12),OBSERVATION LOUNGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
41,RIKER,   War over what?,14B  INT. OBSERVATION LOUNGE (FORMERLY SCENE 12),OBSERVATION LOUNGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
42,K'EHLEYR,   The usual excuses... tradition...   duty...       honor...,14B  INT. OBSERVATION LOUNGE (FORMERLY SCENE 12),OBSERVATION LOUNGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
43,DATA,"   The word ""excuses"" implies that   there are ulterior motives for   a conflict.",14B  INT. OBSERVATION LOUNGE (FORMERLY SCENE 12),OBSERVATION LOUNGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
44,K'EHLEYR,"   I won't bore you with the   intricacies of Klingon politics.   Basically, two factions are   trying to seize power.",14B  INT. OBSERVATION LOUNGE (FORMERLY SCENE 12),OBSERVATION LOUNGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
45,PICARD,   Do you believe there is a threat   to the Federation in this...   struggle?,14B  INT. OBSERVATION LOUNGE (FORMERLY SCENE 12),OBSERVATION LOUNGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
46,K'EHLEYR,"   Klingon wars seldom remain   confined to the Empire. Sooner   or later they'll drag in the   neighboring star systems, then   the Tholians, the Ferengi... the   Federation won't be able to stay   out of it for long.       This has been coming for some   time. Only K'mpec, the head of   the council, has been able to   maintain the peace.",14B  INT. OBSERVATION LOUNGE (FORMERLY SCENE 12),OBSERVATION LOUNGE,INT.,Reunion,1990-09-04,The Next Generation,181.txt
