,character,quote,scene,location,view,episode,date,series
0,WESLEY,"   Hey, Jake! Wait a second!",B1	INT. ENTERPRISE - CORRIDOR,ENTERPRISE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
1,WESLEY,       How're you doing?,B1	INT. ENTERPRISE - CORRIDOR,ENTERPRISE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
2,JAKE,       I'm fine. Really.,B1	INT. ENTERPRISE - CORRIDOR,ENTERPRISE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
3,WESLEY,   I'm real sorry...,B1	INT. ENTERPRISE - CORRIDOR,ENTERPRISE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
4,BEVERLY,"   Acting Ensign Crusher, report to   Deck Twenty-one Forward Lounge.",B1	INT. ENTERPRISE - CORRIDOR,ENTERPRISE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
5,JAKE,   It's not your fault.,B1	INT. ENTERPRISE - CORRIDOR,ENTERPRISE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
6,WESLEY,"   Yes, I know, but I wish we were   both going.",B1	INT. ENTERPRISE - CORRIDOR,ENTERPRISE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
7,JAKE,       Only thirty-two points...,B1	INT. ENTERPRISE - CORRIDOR,ENTERPRISE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
8,BEVERLY,"   Acting Ensign Crusher, respond.",B1	INT. ENTERPRISE - CORRIDOR,ENTERPRISE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
9,WESLEY,   I'm on my way.,B1	INT. ENTERPRISE - CORRIDOR,ENTERPRISE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
10,WESLEY,       Gotta go.,B1	INT. ENTERPRISE - CORRIDOR,ENTERPRISE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
11,JAKE,   Do well for both of us.,B1	INT. ENTERPRISE - CORRIDOR,ENTERPRISE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
12,WESLEY,"   Mom, I can't be late.",C1	INT. CORRIDOR - OUTSIDE DECK 21 FORWARD LOUNGE,CORRIDOR,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
13,BEVERLY,   Don't worry. You have time.,C1	INT. CORRIDOR - OUTSIDE DECK 21 FORWARD LOUNGE,CORRIDOR,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
14,RIKER,"   Happy Birthday, Wesley!",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
15,WESLEY,   Thanks everybody. But it's not   until next month.,1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
16,RIKER,   Close enough.,1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
17,TROI,"   You won't be here next month.   After you pass the entrance exam,   you'll be on your way to Starfleet   Academy.",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
18,BEVERLY,"   Go on, make a wish.",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
19,RIKER,   You'll breeze through those   tests.,1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
20,WESLEY,"   I hope so, sir.",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
21,RIKER,   I know so. I remember how tough   it was for me.,1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
22,RIKER,"       But you've got brains, and family   tradition, and actual experience.",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
23,WESLEY,   I wish I felt that sure.,1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
24,GEORDI,"   I was scared to death the whole   time. But it's good for you.   Keeps your adrenaline going. Not   that you'll need it, Wes.",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
25,DATA,"   Thank you... Humans are   fascinating. They celebrate the   passage of time with such joy   until a certain age, and then it   becomes a topic of some   discomfort. I suppose it is   because each birthday is another   step towards inevitable death.   Do Klingons observe birthdays,   Worf?",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
26,WORF,"   Klingons are born, live as   warriors, and die.",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
27,DATA,   Then how do you know how old you   are?,1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
28,WORF,   I don't. Do you know?,1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
29,DATA,   I have no age.,1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
30,BEVERLY,   Is there something wrong?,1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
31,DATA,"   No. I am simply trying to   understand the celebration of   aging. And how old were you when   Wesley was born, Doctor?",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
32,BEVERLY,"   Have some cake, Data.",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,"""Coming Of Age""",1987-12-30,The Next Generation
