,character,quote,scene,location,view,episode,date,series
0,GEORDI,"   Data, there you are... we need to   install that plasma conduit right   away. We're bringing the new warp   core on-line in less than three   hours.",1    INT. ENTERPRISE - CORRIDOR,ENTERPRISE,INT.,"""Phantasms""",1993-08-17,The Next Generation
1,DATA,   I will go to deck twenty and begin   modifications.,1    INT. ENTERPRISE - CORRIDOR,ENTERPRISE,INT.,"""Phantasms""",1993-08-17,The Next Generation
2,GEORDI,   Great. Meet me in Engineering as   soon as you're finished.       This should be a lot of fun.,1    INT. ENTERPRISE - CORRIDOR,ENTERPRISE,INT.,"""Phantasms""",1993-08-17,The Next Generation
3,DATA,   Excuse me. Do you have   authorization to work in this   area?,3    INT. ANOTHER CORRIDOR - CONTINUOUS,ANOTHER CORRIDOR,INT.,"""Phantasms""",1993-08-17,The Next Generation
4,DATA,       You are dismantling a warp plasma   conduit. I must ask you to stop.,3    INT. ANOTHER CORRIDOR - CONTINUOUS,ANOTHER CORRIDOR,INT.,"""Phantasms""",1993-08-17,The Next Generation
5,WORKMAN,   Be quiet!,3    INT. ANOTHER CORRIDOR - CONTINUOUS,ANOTHER CORRIDOR,INT.,"""Phantasms""",1993-08-17,The Next Generation
6,PICARD ,"   Captain's Log, Stardate 47225.7.   Commander La Forge has completed   the installation of our new warp   core. We are preparing to test   its capabilities.",6    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,"""Phantasms""",1993-08-17,The Next Generation
7,RIKER,"   Something wrong, sir?",7    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
8,PICARD,   I just got a message from   Starfleet command.,7    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
9,RIKER,   Bad news?,7    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
10,PICARD,   You could say that...,7    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
11,PICARD,       I've been invited to the annual   Starfleet Admiral's banquet.,7    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
12,RIKER,   My condolences.,7    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
13,PICARD,   I've managed to avoid it for the   last six years. I guess my luck   just ran out...     ,7    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
14,PICARD ,"       I can't imagine anything more   tedious. Fifty Admirals shaking   hands, making dull conversation...   uninteresting food... boring   speeches...",7    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
15,RIKER,   Can't you find an excuse not to   go?,7    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
16,PICARD,"   After six years, I don't have any   excuses left. Besides, I've been   invited by Admiral Nakamura, the   Sector Commander. He'd consider   it an insult if I turned him down.",7    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
17,RIKER,       We could cause a diplomatic   crisis. Take the ship into the   neutral zone and attack the   Romulans... that should get you   out of the banquet.,7    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
18,PICARD,       I wouldn't count on it.,7    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
19,DATA,   Have you ever had nightmares   before?,8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
20,GEORDI,   Sure. Everybody does from time to   time...,8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
21,DATA,"   I have had one hundred eleven   dreams since I first discovered   the program nine months ago. In   all of that time, I have never   experienced such strange and   disturbing imagery in a dream.       I believe it was... a nightmare.",8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
22,GEORDI,"   Nightmares are part of dreaming,   Data. Maybe you just discovered   a new level to your program.",8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
23,DATA,   Perhaps. I have also noted that   I am spending an inordinate amount   of time thinking about nightmare   imagery. One could almost say   that I am... preoccupied.,8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
24,GEORDI,"   Well, that's perfectly normal.   When I have a nightmare, sometimes   I can't shake that weird feeling   for days...",8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
25,TYLER,   Commander La Forge!,8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
26,GEORDI,   Speaking of nightmares...,8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
27,TYLER,       I just finished recalibrating the   starboard EPS module.,8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
28,GEORDI,"   That's great. Thank you, Ensign.",8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
29,TYLER,   It's just like you said -- reset   the power tap... and the module   came right on-line. You have such   a wonderful grasp of engineering   principles. I'm learning so much   just by being around you...,8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
30,GEORDI,   Well. Ah... why don't you go help   Farrel check the deuterium   cartridges. We're about to bring   the warp core on-line.,8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
31,TYLER,   Anything you say.,8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
32,DATA,"   Geordi, you do not seem to   appreciate Ensign Tyler's   enthusiasm.",8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
33,GEORDI,"   Oh, she's enthusiastic all   right... about me.",8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
34,DATA,   I do not understand.,8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
35,GEORDI,"   She has a crush on me, Data.",8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
36,DATA,   And you do not share her   affection?,8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
37,GEORDI,"   Frankly, no. And it's getting a   little awkward...",8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
38,DATA,   I believe I understand. You are   concerned about unintentionally   hurting Ensign Tyler's feelings.,8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
39,GEORDI,   Yeah... something like that...,8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
40,DATA,   It would appear that you require   a third party to intervene on your   behalf. I would be happy to speak   to her.,8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
41,GEORDI,"       No, Data... I'll take care of it   myself. Thanks.",8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
42,DATA,"   When I first woke up from my   nightmare, there --",8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
43,PICARD,   Bridge to Commander La Forge.   What's our status?,8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
44,GEORDI,"       We're ready to bring the core on-line,   Captain. Stand by.       All right. Let's do it.",8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
45,GEORDI,   Initializing deuterium infusion   sequence...,8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
46,GEORDI,"       It's a beauty, isn't it? Now   let's see how fast she can run...     ",8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
47,GEORDI ,"       La Forge to Bridge. Warp power at   your discretion, Captain.",8    INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
48,PICARD,"   Acknowledged.       Ensign Russell, plot a course to   Starbase Two-nineteen. Warp six.",9    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
49,PICARD,       Engage.,9    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
50,PICARD,"    (continuing, a little     louder)   Engage...",9    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
51,PICARD,       Bridge to Engineering. Mister La   Forge... why isn't my ship moving?,9    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
52,GEORDI,"   I'm on it, sir. There's a warp   plasma conduit out of alignment,   but I think I've fixed it...       Ready, sir.",9    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
53,PICARD,   Very well. Ensign Russell?,9    INT. BRIDGE,BRIDGE,INT.,"""Phantasms""",1993-08-17,The Next Generation
54,PICARD,   Mister La Forge?,11   INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
55,GEORDI,"   Stand by, Captain...",11   INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
56,DATA,   I will take the warp engines off-line.,11   INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
57,GEORDI,"       La Forge to Bridge. I'm sorry,   Captain. We're going to have to   reconfigure the plasma conduit.   It's going to take a few hours at   least, sir.",11   INT. ENGINEERING,ENGINEERING,INT.,"""Phantasms""",1993-08-17,The Next Generation
58,DATA,   Enter.,13   INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
59,TROI,"   Hello, Data...",13   INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
60,TROI,       What are you doing?,13   INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
61,DATA,"   I am watching Spot sleep. In the   past fifteen minutes, he has had   twelve muscles spasms, which   indicates that he is dreaming.       I have often wondered what he   dreams about. His twitching and   his rapid breathing would seem to   suggest anxiety -- but Spot has   never seen a mouse or any other   form of rodentia. Nor has he   encountered an insect, or been   chased by a canine.",13   INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
62,TROI,       I understand you've had some   interesting dreams lately...       Geordi was a little worried about   you. He just wanted me to check   in and see how you were doing...,13   INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
63,DATA,   That was very thoughtful of him.       I have been debating whether or   not to initiate another dream   sequence.,13   INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
64,TROI,   Because of the nightmares... ?,13   INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
65,DATA,       I have found them to be quite...   unsettling.,13   INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
66,TROI,"   Data, you shouldn't be afraid to   experience dark imagery in your   dreams. It's a natural expression   of your unconscious...       ... if you have an unconscious.   I'm not really sure how your   positronic brain works... but if   it's anything like our brains,   then there's part of you that's   trying to express itself through   your dream state. And I think you   should allow yourself to   experience it.       As Sigmund Freud would have   said... ""Dreams are the royal   road to the knowledge of the   mind.""",13   INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
67,DATA,"   Thank you, Counselor. I believe   I will initialize the dream   program now.",13   INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
68,TROI,"       Let me know how it goes. Good   night, Data.",13   INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
69,DATA,"   Good night, Counselor.",13   INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
70,DATA,"       Good night, Spot.",13   INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
71,DATA,       Computer -- dim lights.,13   INT. DATA'S QUARTERS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
72,WORF,   Mmm. It is delicious.,16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
73,DATA,   What kind of cake are you eating?,16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
74,WORF,       It is cellular peptide cake...   with mint frosting. Would you   like a bite?,16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
75,DATA,"   No, thank you.",16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
76,DATA,"       Excuse me, Mister Worf.",16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
77,RIKER,"       Aren't you going to answer that,   Mister Data?",16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
78,DATA,   Sir?,16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
79,RIKER,"   That damn ringing. Answer it,   will you?",16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
80,DATA,   Yes sir.,16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
81,DATA,       Please identify yourselves.,16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
82,DATA,       I must know what you are trying to --,16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
83,WORKMAN,   Be quiet!,16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
84,DATA,   Counselor...,16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
85,TROI,"       Data, please... don't hurt me..",16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
86,DATA,"   I am sorry, Counselor.",16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
87,TROI,   No...,16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
88,TROI,"   Data, no! DATA!",16   INT. TEN FORWARD,TEN FORWARD,INT.,"""Phantasms""",1993-08-17,The Next Generation
89,TROI,   Data!,21   INT. DATA'S QUARTERS - CONTINUOUS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
90,DATA,   What is wrong?,21   INT. DATA'S QUARTERS - CONTINUOUS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
91,TROI,   We've been trying to wake you up   for the past five minutes.,21   INT. DATA'S QUARTERS - CONTINUOUS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
92,GEORDI,"   When you didn't show up in   Engineering on time, I got   worried... I called security...",21   INT. DATA'S QUARTERS - CONTINUOUS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
93,DATA,   My internal chronometer was   supposed to wake me thirty-five   minutes ago.,21   INT. DATA'S QUARTERS - CONTINUOUS,DATA'S QUARTERS,INT.,"""Phantasms""",1993-08-17,The Next Generation
