,character,quote,scene,location,view,episode,date,series,file
0,DATA,"   ""I have bedimm'd the noontide sun,   call'd forth the mutinous winds,   and 'twixt the green sea and the   azur'd vault set roaring war: to   the dread rattling thunder have I   given fire, and rifted Jove's   stout oak with his own bolt; the   strong-bas'd promontory have I   made shake and by the spurs   pluck'd up the pine and cedar;   graves at my command have wak'd   their sleepers, op'd, and let 'em   forth by my so potent art.""",1    INT. REHEARSAL HALL,REHEARSAL HALL,INT.,Emergence,1994-02-17,The Next Generation,275.txt
1,DATA,"       ""But this rough magic I here   abjure; and, when I have requir'd   some Heavenly music -- which even   now I do -- to work mine end upon   their senses, that this airy charm   is for, I'll break my staff, bury   it certain fadoms in the earth,   and deeper than did ever plummet   sound -- I'll drown my book.""",1    INT. REHEARSAL HALL,REHEARSAL HALL,INT.,Emergence,1994-02-17,The Next Generation,275.txt
2,DATA,"       Captain, your attention is...   wandering.",1    INT. REHEARSAL HALL,REHEARSAL HALL,INT.,Emergence,1994-02-17,The Next Generation,275.txt
3,PICARD,   I can barely see.,1    INT. REHEARSAL HALL,REHEARSAL HALL,INT.,Emergence,1994-02-17,The Next Generation,275.txt
4,DATA,"   Sir, I am supposed to be   attempting a Neo-Platonic magical   rite -- the darkness is   appropriate to such a ritual.",1    INT. REHEARSAL HALL,REHEARSAL HALL,INT.,Emergence,1994-02-17,The Next Generation,275.txt
5,,"     PICARD   This is a play, Data. The   audience has to see you.",1    INT. REHEARSAL HALL,REHEARSAL HALL,INT.,Emergence,1994-02-17,The Next Generation,275.txt
6,PICARD,"   This is a play, Data. The   audience has to see you.",1    INT. REHEARSAL HALL,REHEARSAL HALL,INT.,Emergence,1994-02-17,The Next Generation,275.txt
7,DATA,"   Perhaps I have been too... literal   with respect to my set design.       Computer. Modify Holodeck program   Data seven-three, Shakespeare's   The Tempest, Act Five, scene one.   Increase torchlight by twenty-percent.",1    INT. REHEARSAL HALL,REHEARSAL HALL,INT.,Emergence,1994-02-17,The Next Generation,275.txt
8,PICARD,   Much better.       Would you like to try it again?,1    INT. REHEARSAL HALL,REHEARSAL HALL,INT.,Emergence,1994-02-17,The Next Generation,275.txt
9,DATA,"   Yes, sir... but I am not certain   I fully understand the character   of Prospero. I would appreciate   any insights you may have which   would improve my performance.",1    INT. REHEARSAL HALL,REHEARSAL HALL,INT.,Emergence,1994-02-17,The Next Generation,275.txt
