,character,quote,scene,location,view,episode,date,series,file
0,L'KOR,   We cannot leave this place.,1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
1,WORF,   Are you afraid to die escaping?,1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
2,L'KOR,"   We are dead, Worf. We died at   Khitomer.",1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
3,GI'RAL,   We were captured. It was worse   than death.,1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
4,WORF,   Why did you allow it to happen?,1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
5,GI'RAL,   We had no choice!       We were defending an outpost on   the perimeter... the Romulans took   out our shields... their next   blast rendered us unconscious...   when we awoke... we were   prisoners... unarmed and shackled.,1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
6,L'KOR,   We were interrogated for three   months. We tried to starve   ourselves... but they kept us   alive.,1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
7,GI'RAL,   The Romulan Commander -- Tokath--   thought he was being kind.,1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
8,L'KOR,   The Romulans hoped to trade our   lives for territorial concessions.   But the Klingon High Council   refused to negotiate.       They would not acknowledge their   warriors had been taken prisoner.,1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
9,GI'RAL,"   When it was clear that we would be   of no use to them, Tokath offered   to let us go.",1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
10,L'KOR,   But we knew that our families   believed we had fallen in battle.   We did not wish to return and   dishonor them.,1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
11,GI'RAL,   We asked Tokath to let us stay.   He took pity on us.,1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
12,WORF,   I understand your desire to   preserve your families' honor.   But what of your own? There is no   honor in remaining prisoners.,1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
13,L'KOR,   We lost our honor when we were   captured. It does not matter what   happens to us.,1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
14,GI'RAL,   All that matters is that our   families are not dishonored.,1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
15,L'KOR,       This is Starfleet... where did you   get it?,1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
16,WORF,   I am a Starfleet officer.,1    INT. MEETING HALL - MOMENTS LATER,MEETING HALL,INT.,"Birthright, Part II",AHHH,The Next Generation,243.txt
