,character,quote,scene,location,view,episode,date,series,file
0,WILLIAMS,"   Brother John Bates, is not that   the morning which breaks yonder?",1    EXT. THE ENGLISH CAMP AT AGINCOURT - NIGHT,THE ENGLISH CAMP AT AGINCOUR,EXT.,The Defector,1989-10-16,The Next Generation,158.txt
1,BATES,   I think it be. But we have no   great cause to desire the approach   of the day.,1    EXT. THE ENGLISH CAMP AT AGINCOURT - NIGHT,THE ENGLISH CAMP AT AGINCOUR,EXT.,The Defector,1989-10-16,The Next Generation,158.txt
2,WILLIAMS,   Who goes there?,1    EXT. THE ENGLISH CAMP AT AGINCOURT - NIGHT,THE ENGLISH CAMP AT AGINCOUR,EXT.,The Defector,1989-10-16,The Next Generation,158.txt
3,DATA ,   A friend.,1    EXT. THE ENGLISH CAMP AT AGINCOURT - NIGHT,THE ENGLISH CAMP AT AGINCOUR,EXT.,The Defector,1989-10-16,The Next Generation,158.txt
4,WILLIAMS,   Under what captain serve you?,1    EXT. THE ENGLISH CAMP AT AGINCOURT - NIGHT,THE ENGLISH CAMP AT AGINCOUR,EXT.,The Defector,1989-10-16,The Next Generation,158.txt
5,DATA ,   Under Sir Thomas Erpingham.,1    EXT. THE ENGLISH CAMP AT AGINCOURT - NIGHT,THE ENGLISH CAMP AT AGINCOUR,EXT.,The Defector,1989-10-16,The Next Generation,158.txt
6,WILLIAMS,"   I pray you, what thinks he of   our estate?",1    EXT. THE ENGLISH CAMP AT AGINCOURT - NIGHT,THE ENGLISH CAMP AT AGINCOUR,EXT.,The Defector,1989-10-16,The Next Generation,158.txt
7,DATA ,"   Even as men wrecked upon a sand,   that look to be washed off the   next tide.",1    EXT. THE ENGLISH CAMP AT AGINCOURT - NIGHT,THE ENGLISH CAMP AT AGINCOUR,EXT.,The Defector,1989-10-16,The Next Generation,158.txt
8,BATES,   He hath not told his thought to   the king?,1    EXT. THE ENGLISH CAMP AT AGINCOURT - NIGHT,THE ENGLISH CAMP AT AGINCOUR,EXT.,The Defector,1989-10-16,The Next Generation,158.txt
9,DATA ,"   No, nor it is not meet he should.   For though I speak it to you, I   think the king is but a man, as   I am. The violet smells to him   as it doth to me, in his   nakedness he appears but a man.   Therefore, his fears, out of   doubt, be of the same relish as   ours are. Yet, no man should   possess him with any appearance   of fear, lest he, by showing it,   should dishearten his army.",1    EXT. THE ENGLISH CAMP AT AGINCOURT - NIGHT,THE ENGLISH CAMP AT AGINCOUR,EXT.,The Defector,1989-10-16,The Next Generation,158.txt
10,BATES,"   He may show what outward courage   he will, but I believe, as cold   a night as 'tis, he could wish   himself in Thames up to the neck.",1    EXT. THE ENGLISH CAMP AT AGINCOURT - NIGHT,THE ENGLISH CAMP AT AGINCOUR,EXT.,The Defector,1989-10-16,The Next Generation,158.txt
11,DATA ,"   Methinks I could not die anywhere   so contented as in the king's   company, his cause being just and   his quarrel honorable.",1    EXT. THE ENGLISH CAMP AT AGINCOURT - NIGHT,THE ENGLISH CAMP AT AGINCOUR,EXT.,The Defector,1989-10-16,The Next Generation,158.txt
12,WILLIAMS,   That's more than we know.,1    EXT. THE ENGLISH CAMP AT AGINCOURT - NIGHT,THE ENGLISH CAMP AT AGINCOUR,EXT.,The Defector,1989-10-16,The Next Generation,158.txt
13,BATES,"   Aye, or more than we should seek   after. If his cause be wrong,   our obedience to the king wipes   the crime of it out of us.",1    EXT. THE ENGLISH CAMP AT AGINCOURT - NIGHT,THE ENGLISH CAMP AT AGINCOUR,EXT.,The Defector,1989-10-16,The Next Generation,158.txt
14,WILLIAMS,"   But if the cause be not good, the   king himself hath a heavy   reckoning to make when all those   legs and arms and heads chopped   off in a battle shall join   together at the latter day and   cry all ""We died at such a place""   -- some swearing, some crying for   a surgeon, some upon their wives   left poor behind them. I am   afeared there are few die well   that die in a battle.",1    EXT. THE ENGLISH CAMP AT AGINCOURT - NIGHT,THE ENGLISH CAMP AT AGINCOUR,EXT.,The Defector,1989-10-16,The Next Generation,158.txt
