,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, Stardate 43125.2.   We are en route to Mintaka Three,   where a three-man Federation   anthropological field team has   been studying the inhabitants.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
1,PICARD ,   Our mission is to resupply the   outpost and repair their   malfunctioning reactor.,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
2,PICARD,"   Report, Mister La Forge.",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
3,GEORDI,   We've finished replicating the   parts they need.       What I don't understand is why   a three-man station needs a   reactor that can produce   four-point-two gigawatts.,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
4,RIKER,"   That's enough to power a small   phaser bank, a subspace relay   station, or...",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
5,GEORDI,"       ... a hologram generator. Right   -- a ""duck blind.""",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
6,PICARD,       The anthropologists are studying   an extended family of Mintakans   at close range... from a   camouflaged observation post.,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
7,TROI,"   According to Doctor Barron's   preliminary reports, the Mintakans   are proto-Vulcan humanoids at the   Bronze Age level. Quite peaceful   and highly rational.",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
8,PICARD,"       Not surprising, considering how   closely their evolution has   paralleled Vulcan.",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
9,WORF,"   Captain, incoming transmission   from Mintaka Three.",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
10,PICARD,   On screen.,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
11,BARRON,   Barron to Enterprise. Our   temporary repairs have failed.   The reactor is now inoperative.,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
12,PICARD,   Do you have battery backup?,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
13,BARRON,   Three hours' worth at best.,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
14,DATA,"   Captain, if we increase to warp   seven we can be there in twenty-three   minutes.",2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
15,PICARD,   Make it so.       We're on our way --,2    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
16,WORF,"   We've lost contact, sir.",4    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,Who Watches the Watchers,1989-08-07,The Next Generation,152.txt
