,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, Stardate 43872.2.   In order to neutralize a sudden   contamination of the water supply   at the Federation colony on Beta   Agni Two, we are procuring one   hundred and eight kilos of   hytritium from the Zibalian   trader, Kivas Fajo.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,The Most Toys,1990-02-25,The Next Generation,170.txt
1,PICARD ,"   Because pure hytritium is too   unstable for our transporters,   Lieutenant Commander Data has been   shuttling the material to the   Enterprise.",2    INT. JOVIS CARGO BAY,JOVIS CARGO BAY,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
2,DATA,    (touching his     communicator)   Data to Enterprise.,2    INT. JOVIS CARGO BAY,JOVIS CARGO BAY,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
3,PICARD ,"   Go ahead, Mister Data.",2    INT. JOVIS CARGO BAY,JOVIS CARGO BAY,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
4,DATA,   This will be the last trip... the   remaining cases of hytritium are   now being loaded.,2    INT. JOVIS CARGO BAY,JOVIS CARGO BAY,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
5,PICARD,"   Acknowledged. Mister Worf,   advise Beta Agni Two that our   departure is imminent.",3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
6,WORF,"   Aye, Captain.",3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
7,RIKER,"       At warp six, we should be there   in just over sixteen hours.",3    INT. MAIN BRIDGE,MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
8,DATA,"       Loading is complete. I am   proceeding with departure.       Enterprise Shuttlebay Two, prepare   for docking, level one   precautions for incoming material   remain in effect.",4A   INT. JOVIS CARGO BAY,JOVIS CARGO BAY,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
9,VARRIA,"   If you'll just acknowledge this   last load, Commander...",4A   INT. JOVIS CARGO BAY,JOVIS CARGO BAY,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
10,VARRIA,   Twenty-four point six kilos of   tripolymer composites... eleven   point eight kilos of molybdenumcobalt   alloys... one point three   kilos Bioplast sheeting...,4A   INT. JOVIS CARGO BAY,JOVIS CARGO BAY,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
11,GEORDI,   Shuttle twelve containment field   reads nominal... Now leaving the   Jovis.,9    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
12,PICARD,   On viewer.,9    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
13,GEORDI,       Containment field stable...   gravitational fluctuations within   acceptable parameters... flight   pattern...,9    INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
14,RIKER,   Why didn't the containment field   hold?,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
15,GEORDI,"       Unknown, Commander.",11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
16,PICARD,       Hail the Jovis -- I want to speak   with Kivas Fajo.,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
17,WORF,"   Sir, Mister Fajo is hailing us.",11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
18,PICARD,   On screen.,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
19,FAJO,   Captain Picard -- what happened?,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
20,PICARD,   It is unclear at this time; we're   running a full analysis.,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
21,FAJO,   We detected no malfunctions before   the explosion. Everything seemed   to be proceeding as smoothly as   the other flights. Were you able   to save the pilot?,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
22,PICARD,   No.,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
23,FAJO,   I'm sorry.,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
24,PICARD,"   Mister Fajo, I would like to   analyze your sensor readings of   the explosion.",11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
25,FAJO,"   Compared to the Enterprise's, our   sensors are rather primitive --   I doubt they contain any   information yours have overlooked.",11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
26,PICARD,"   Perhaps, but I want to leave no   avenue unexplored.",11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
27,FAJO,   I understand. We'll transmit the   information.,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
28,WORF,   Link established... Receiving.,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
29,FAJO,   Can we be of any further   assistance?,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
30,PICARD,       How much hytritium did we manage   to bring on board?,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
31,RIKER,   Eighty-one kilos.,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
32,GEORDI,"   That might be barely enough to   complete our mission, Captain...   but it's not leaving us any margin   for error.",11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
33,PICARD,       I realize we have acquired your   complete supply of hytritium.   Do you know where we could obtain   more?,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
34,FAJO,   That may be difficult. The only   source I know is in the Sigma   Erani System.,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
35,RIKER,       Three weeks away.,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
36,FAJO,"   And I can't guarantee they'll have   any -- for obvious reasons, no   one wants to keep it around. In   fact, even I may stop selling   it -- it's just too dangerous.",11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
37,RIKER,"   I guess we're fortunate you had   any at all, sir.",11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
38,WORF,"       Transfer of information is   complete, Captain.",11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
39,PICARD,"   Mister Fajo, thank you for your   help.",11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
40,PICARD,"   Mister Crusher, lay in a course   for Beta Agni Two, warp six.",11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
41,WESLEY,"   Aye, sir.",11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
42,RIKER,       The Grissom is currently near   the Sigma Erani system... I'll   have them stand by in case we need   more hytritium.,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
43,PICARD,"   Very good, Number One.",11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
44,WESLEY,"   Course laid in, sir.",11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
45,PICARD,   Engage.,11   INT. MAIN BRIDGE (OPTICAL),MAIN BRIDGE,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
46,DATA,       Gibberish...       ...Starfleet... gibberish...   Enterprise.,15   INT. FAJO'S DEN,FAJO'S DEN,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
47,FAJO,   Wondrous. The detail... the   balance. A remarkable piece of   work.,15   INT. FAJO'S DEN,FAJO'S DEN,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
48,DATA,   Why have I been brought here?,15   INT. FAJO'S DEN,FAJO'S DEN,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
49,FAJO,"       The voice simulation is perfect.   Inflections, timing...",15   INT. FAJO'S DEN,FAJO'S DEN,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
50,FAJO ,   It took a lot of effort to get   you here... but I was sure it   would be worth it. I was right.,15   INT. FAJO'S DEN,FAJO'S DEN,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
51,DATA,       I have been delivered here against   my wishes. I would like to know   the reason.,15   INT. FAJO'S DEN,FAJO'S DEN,INT.,The Most Toys,1990-02-25,The Next Generation,170.txt
