,character,quote,scene,location,view,episode,date,series,file
0,PICARD ,"   Captain's log, stardate 45376.3.   We are approaching the planet   Bilana Three, where a new method   of propulsion known as the Soliton   Wave is being developed. The   Enterprise has been asked to   participate in one of the first   tests of this new technology.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,New Ground,1991-10-04,The Next Generation,210.txt
1,GEORDI,"       We're going to witness a moment   in history, Data.",2    INT. MAIN ENGINEERING,MAIN ENGINEERING,INT.,New Ground,1991-10-04,The Next Generation,210.txt
2,DATA,       Every nanosecond in this   continuum becomes a moment in   history once it has elapsed.,2    INT. MAIN ENGINEERING,MAIN ENGINEERING,INT.,New Ground,1991-10-04,The Next Generation,210.txt
3,GEORDI,"   No, no. I mean we're going to   see something that people will   talk about for years.",2    INT. MAIN ENGINEERING,MAIN ENGINEERING,INT.,New Ground,1991-10-04,The Next Generation,210.txt
4,GEORDI,       Think about it... no more bulky   warp engines or nacelles... a   ship just generates a Soliton   Wave... and then rides it through   space like a surfboard.,2    INT. MAIN ENGINEERING,MAIN ENGINEERING,INT.,New Ground,1991-10-04,The Next Generation,210.txt
5,GEORDI,"   This is going to be like being   there to watch Chuck Yeager break   the sound barrier, or Zephram   Cochrane engage the first warp   drive!",2    INT. MAIN ENGINEERING,MAIN ENGINEERING,INT.,New Ground,1991-10-04,The Next Generation,210.txt
6,DATA,   It should be interesting.,2    INT. MAIN ENGINEERING,MAIN ENGINEERING,INT.,New Ground,1991-10-04,The Next Generation,210.txt
7,WORF,       Very exciting.,2    INT. MAIN ENGINEERING,MAIN ENGINEERING,INT.,New Ground,1991-10-04,The Next Generation,210.txt
8,GEORDI,"   I'm talking to the wrong crowd.    (sees another crewman     and walks away)   Donaldson! Hey, Donaldson, can   you believe that we're actually   going to be there when they...",2    INT. MAIN ENGINEERING,MAIN ENGINEERING,INT.,New Ground,1991-10-04,The Next Generation,210.txt
9,,"   Lieutenant Worf, you have a   subspace communication from the   transport ship Milan.",2    INT. MAIN ENGINEERING,MAIN ENGINEERING,INT.,New Ground,1991-10-04,The Next Generation,210.txt
10,WORF,       Transfer the signal to this   station.,2    INT. MAIN ENGINEERING,MAIN ENGINEERING,INT.,New Ground,1991-10-04,The Next Generation,210.txt
11,HELENA,"       Hello, Worf.",2    INT. MAIN ENGINEERING,MAIN ENGINEERING,INT.,New Ground,1991-10-04,The Next Generation,210.txt
12,WORF,   Mother?,2    INT. MAIN ENGINEERING,MAIN ENGINEERING,INT.,New Ground,1991-10-04,The Next Generation,210.txt
