,character,quote,scene,location,view,episode,date,series
0,PICARD ,"   Captain's Log, stardate 45156.1.   Our mission to Mudor Five has   been completed and since our next   assignment will not begin for   several days, we are enjoying a   welcome respite from our duties.",1    EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,"""Disaster""",1991-08-12,The Next Generation
1,O'BRIEN,       If it's a boy... Michael. After   my father.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Disaster""",1991-08-12,The Next Generation
2,KEIKO,"   Wait a minute... we decided on   Hiro, after my father.",2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Disaster""",1991-08-12,The Next Generation
3,O'BRIEN,   We talked about this last night.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Disaster""",1991-08-12,The Next Generation
4,KEIKO,"   That's right, and we decided on   Hiro.",2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Disaster""",1991-08-12,The Next Generation
5,RIKER,   Wait. I've got it. How about...   William. Now there's a name...   William O'Brien. That has a nice   ring to it.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Disaster""",1991-08-12,The Next Generation
6,KEIKO,       It's all right. He's just doing   somersaults.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Disaster""",1991-08-12,The Next Generation
7,KEIKO,       Right... there!,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Disaster""",1991-08-12,The Next Generation
8,RIKER,   He's going to be a hell of a   gymnast.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Disaster""",1991-08-12,The Next Generation
9,DATA,       May I?,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Disaster""",1991-08-12,The Next Generation
10,KEIKO,"       If he's not turning, he's kicking   and punching. When I want to   sleep, he wants to wake up. At   this point, I just wish it were   over.",2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Disaster""",1991-08-12,The Next Generation
11,O'BRIEN,       Have to go -- I've got a   transporter simulation to run on   the bridge.,2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Disaster""",1991-08-12,The Next Generation
12,O'BRIEN,"    (continuing, to unborn     child)   Good-bye, Michael.",2    INT. TEN FORWARD,TEN FORWARD,INT.,"""Disaster""",1991-08-12,The Next Generation
13,GEORDI,   No.,3    INT. CARGO BAY,CARGO BAY,INT.,"""Disaster""",1991-08-12,The Next Generation
14,BEVERLY,"   Come on, Geordi",3    INT. CARGO BAY,CARGO BAY,INT.,"""Disaster""",1991-08-12,The Next Generation
15,GEORDI,   No.,3    INT. CARGO BAY,CARGO BAY,INT.,"""Disaster""",1991-08-12,The Next Generation
