,character,quote,scene,location,view,episode,date,series,file
0,O'BRIEN,    (moving to the    replicator)   How long was I asleep?,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
1,ODO,   Almost two hours.,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
2,O'BRIEN,       You dropped out of warp -- we   must be getting close to home.,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
3,ODO,       We entered the Bajoran system a   few minutes ago.,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
4,O'BRIEN,       What's that?,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
5,ODO,   The shopkeeper I bought it from   called it a knickknack.,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
6,O'BRIEN,   I didn't know you collected   knickknacks.,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
7,ODO,   It's a present for Kira.,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
8,ODO,       You don't think she'll like it?,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
9,O'BRIEN,   I'm sure she will. It's just...   I didn't get anything for Keiko.,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
10,ODO,    (trying to make him     feel better)   The conference kept you pretty   busy...,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
11,O'BRIEN,       You made time to get something.,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
12,O'BRIEN,   Not chocolates too?,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
13,ODO,   Rigelian chocolates. Her   favorite.,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
14,O'BRIEN,   I'll buy them from you.,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
15,ODO,   I beg your pardon?,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
16,O'BRIEN,"   I'll buy them from you. Come on,   Odo, you don't need to give Kira   two presents. We were only gone   a day.",2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
17,ODO,"   I'm sorry, but the answer's no.",2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
18,O'BRIEN,   There's something behind us.,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
19,ODO,   And it's gaining fast.,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
20,O'BRIEN,   You think it's friendly?,4    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
21,ODO,   I hope so.,4    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
22,O'BRIEN,   It certainly seems to have taken   an interest in us.,4    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
23,O'BRIEN,   Uh-oh.,4    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
24,ODO,       It's gone.,4    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
25,O'BRIEN,   What?,4    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
26,ODO,"       According to the sensors, there's   nothing out there.",4    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
27,O'BRIEN,   Where'd it go?,4    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
28,ODO,   A changeling.,4    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
29,O'BRIEN,"   Stay where you are, or I'll fire.",7    INT. RUNABOUT - MOMENTS LATER,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt
