,character,quote,scene,location,view,episode,date,series,file
0,LEETA,"       Okay... that's twelve spins and    not a single dabo so far... the    pot's growing and someone's going    to be a big winner... but    remember, there's no way to win    unless you spin... let the wheel    do the work... come on, don't be    shy, I don't bite -- at least not    when I'm working. Your latinum is    always welcome, but if you want    credit you'll have to talk to the    owner. Wheel's set! Here we go!    Last call for riches! Bets    down... oh, Karlinko! Sorry    everyone. Merla, can you take    over? It's time for my break.",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
1,ROM,"   Today's the day, brother. I'm    really going to do it this time.",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
2,QUARK,       You've been saying that for weeks.,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
3,ROM,   I've been waiting for the right    moment. And this is it.,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
4,QUARK,   Now?,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
5,ROM,"   It's perfect. She's about to go   on her break, and when she does,    she'll come over here to say ""hi"" to   me...       ... like she always does... and    that's when I'll do it.",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
6,QUARK,   What are you going to say?,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
7,ROM,   I'm just going to say it.,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
8,QUARK,"   Okay, let's hear it.",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
9,ROM,"       I... uh... Leeta, would you...    like... maybe to... one night...    soon... to... maybe...",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
10,QUARK,"   You're a regular poet, Rom.",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
11,QUARK,   Prove it.,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
12,LEETA,"   Hi, Rom.",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
13,ROM,"   Hello, Leeta...",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
14,ROM,   Bye.,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
15,LEETA,   I must be doing something wrong...,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
16,QUARK,"   I don't know, Leeta... maybe he    just isn't interested in you.",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
17,LEETA,   I know he likes me.,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
18,QUARK,"   Likes you, yes. But he's an    engineer... a problem solver...    he needs a woman with a body and    brains.",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
19,LEETA,       I have brains.,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
20,QUARK,"   Of course you do, honey. That's    why I hired you. Now eat up and    then get those brains back to the    dabo wheel where the customers can    get a good long look at them.",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
21,"As he moves through the room, we DROP OFF onBASHIR and O'BRIEN, who are playing darts. O'Brien", has just won. Bashir goes to retrieve the darts.,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
22,BASHIR,   I see you're back in the zone    today.,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
23,O'BRIEN,   I never really left it. I've just    been giving you a chance to get even.,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
24,BASHIR,"   Thank you, but I don't need your    charity. Another game?",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
25,O'BRIEN,"   Maybe one. I promised Molly I'd    do some coloring with her this    afternoon. With all this    attention focused on the baby, I    don't want her to start feeling    like we've forgotten about her.",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
26,BASHIR,   A father's work is never done.,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
27,O'BRIEN,"   You said it. Oh, but it's worth    it. Someday you should give it a    try.",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
28,BASHIR,   Me? No.,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
29,O'BRIEN,   Why not? I bet you'd make a great    father.,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
30,BASHIR,"   I'm not the ""family"" type.",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
31,ZIMMERMAN,"   Doctor Bashir, I presume?",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
32,BASHIR,   That's me.,1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
33,ZIMMERMAN,"   I'm Louis Zimmerman, Director of    Holographic Imaging and    Programming at the Jupiter    Research Station. And I'm here to    make you immortal.",1    INT. QUARK'S,QUARK'S,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
34,ZIMMERMAN,"       You're familiar, of course, with    the Emergency Medical Holographic    Program?",5    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
35,SISKO,   I've heard of it.       It's a hologram designed to...    provide assistance... during    emergencies in Sickbay.,5    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
36,ZIMMERMAN,"   It does much more than ""provide    assistance.""",5    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
37,BASHIR,   The holographic doctor can    literally replace a starship's    medical officer during an    emergency.,5    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
38,ZIMMERMAN,   I'm surprised you don't have one    on the station.,5    INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,"Doctor Bashir, I Presume?",1996-12-13,Deep Space Nine,514.txt
