,character,quote,scene,location,view,episode,date,series,file
0,BASHIR,       To Lieutenant Hector Ilario...   living proof that Starfleet   Academy still produces the finest   pilots in the galaxy.,1    INT. QUARK'S,QUARK'S,INT.,Field of Fire,1998-11-09,Deep Space Nine,563.txt
1,O'BRIEN,"   Here, here.",1    INT. QUARK'S,QUARK'S,INT.,Field of Fire,1998-11-09,Deep Space Nine,563.txt
2,BASHIR,"   Hold on, I'm not finished yet.",1    INT. QUARK'S,QUARK'S,INT.,Field of Fire,1998-11-09,Deep Space Nine,563.txt
3,KIRA,"   Don't spoil it, Julian. That was   exactly what a toast should be --   short and to the point.",1    INT. QUARK'S,QUARK'S,INT.,Field of Fire,1998-11-09,Deep Space Nine,563.txt
4,ILARIO,       I wouldn't mind hearing a little   more...,1    INT. QUARK'S,QUARK'S,INT.,Field of Fire,1998-11-09,Deep Space Nine,563.txt
5,EZRI,"   Now, now -- modesty above all.",1    INT. QUARK'S,QUARK'S,INT.,Field of Fire,1998-11-09,Deep Space Nine,563.txt
6,BASHIR,   This is no time for modesty.       This man... this youth... this   mere pup still wet behind the   ears --,1    INT. QUARK'S,QUARK'S,INT.,Field of Fire,1998-11-09,Deep Space Nine,563.txt
7,ILARIO,       I'm twenty-two.,1    INT. QUARK'S,QUARK'S,INT.,Field of Fire,1998-11-09,Deep Space Nine,563.txt
8,BASHIR,"   I'm speaking metaphorically.   This inspired cherub masterfully   piloted the Defiant into battle   against a half-dozen Jem'Hadar   attack ships. And when the smoke   cleared, only one ship remained   intact. And that ship, ladies and   gentlemen, was the U.S.S. Defiant.",1    INT. QUARK'S,QUARK'S,INT.,Field of Fire,1998-11-09,Deep Space Nine,563.txt
9,O'BRIEN,       The kid's a born helmsman.,1    INT. QUARK'S,QUARK'S,INT.,Field of Fire,1998-11-09,Deep Space Nine,563.txt
10,BASHIR,   And so say all of us.,1    INT. QUARK'S,QUARK'S,INT.,Field of Fire,1998-11-09,Deep Space Nine,563.txt
