,character,quote,scene,location,view,episode,date,series,file
0,O'BRIEN,   Looks like he used some sort of    encryption program to bypass the    access protocols.,2    INT. WARDROOM (OPTICAL),WARDROOM,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt
1,KIRA,   Unbelievable... the nerve.,2    INT. WARDROOM (OPTICAL),WARDROOM,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt
2,QUARK,"   You wanted to see me, Major?",2    INT. WARDROOM (OPTICAL),WARDROOM,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt
3,ODO,   Don't pretend you don't know what    this is about.,2    INT. WARDROOM (OPTICAL),WARDROOM,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt
4,KIRA,   Maybe this'll jog your memory.        Engage monitor.,2    INT. WARDROOM (OPTICAL),WARDROOM,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt
5,QUARK,"       Come to Quark's, Quark's is fun,    come right now, don't walk, run!",2    INT. WARDROOM (OPTICAL),WARDROOM,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt
6,QUARK,   I love the part where my name    rotates around...,2    INT. WARDROOM (OPTICAL),WARDROOM,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt
7,ODO,   Tampering with the station's com-   system is a class-three offense.,2    INT. WARDROOM (OPTICAL),WARDROOM,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt
8,QUARK,   It's just a little advertisement.    (when this doesn't sway     them)   I didn't put one up in Ops.,2    INT. WARDROOM (OPTICAL),WARDROOM,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt
9,ODO,   I'm sure the magistrate will take    that into consideration when he    calculates your fine.,2    INT. WARDROOM (OPTICAL),WARDROOM,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt
10,WORF,       You.,2    INT. WARDROOM (OPTICAL),WARDROOM,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt
11,QUARK,"   As you can see, we're very busy    here. Station business.",2    INT. WARDROOM (OPTICAL),WARDROOM,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt
12,WORF,   How did you do it?,2    INT. WARDROOM (OPTICAL),WARDROOM,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt
13,O'BRIEN,   How'd he do what?,2    INT. WARDROOM (OPTICAL),WARDROOM,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt
14,WORF,   I ordered a glass of prune juice    from a Replicator in the Defiant's    Mess Hall. This is what it came    in.,2    INT. WARDROOM (OPTICAL),WARDROOM,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt
