,character,quote,scene,location,view,episode,date,series,file
0,EMI ,   Am I doing it right?,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
1,QUARK,       You don't have to be quite so gentle.,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
2,EMI,   Tell me again.,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
3,QUARK,   Tell you about what?,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
4,EMI,   About the stem bolts.,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
5,QUARK,   I have one hundred gross of self-   sealing stem bolts sitting in Cargo    Bay Eleven.,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
6,EMI,   And they're all mine?,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
7,QUARK,   For only ten bars of gold-pressed    latinum.,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
8,EMI,   You don't know how much this means    to me.,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
9,QUARK,       You don't know how much this means    to me.,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
10,EMI,"   With those stem bolts, my family    will be able to triple production of    our reverse-ratcheting routing    planers.",1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
11,QUARK,   Glad to be of help.,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
12,EMI,"       Quark, I can't wait any longer.  Why    don't you and I... go down to Cargo    Bay Nine and... sign the contract?",1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
13,QUARK,   No need to rush.  Your family's ship    won't be here for a week.  We'll    have plenty of time to finalize the    deal before then.,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
14,EMI,   That's an unusual attitude for a    Ferengi.,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
15,QUARK,   I'm a very unusual Ferengi.,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
16,QUARK,"    (continuing, re: the     door)   Ah... that must be the Saurian brandy    I ordered.       Enter.",1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
17,QUARK,   Rom?  Where's my brandy?,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
18,ROM,"   Forget the brandy, Brother.  You    must leave here immediately.  And    that goes for the female as well.",1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
19,EMI,       Is something wrong?,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
20,QUARK,       Nothing's wrong.,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
21,QUARK,"       Have you lost your mind?  She's    willing, she's wealthy... and she's    wants to buy our stem bolts.",1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
22,ROM,   It's going to have to wait.  Something    important has come up.,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
23,QUARK,"   Right now, nothing is more important    than this.",1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
24,QUARK,       Grand Nagus Zek.,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
25,ROM,   As big as life.,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
26,QUARK,"    (panicky, waving her     away with his hands)   Go.  Go!",1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
27,QUARK,       What does Zek want with me?,1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
28,ROM,"   Looks like he's moving in with you,    brother.",1    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
29,SISKO ,       Sisko to Bashir.,3    INT. INFIRMARY,INFIRMARY,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
30,BASHIR,       This is Bashir.,3    INT. INFIRMARY,INFIRMARY,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
31,SISKO ,"       Doctor, please report to the wardroom    immediately.",3    INT. INFIRMARY,INFIRMARY,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
32,BASHIR,   On my way.,3    INT. INFIRMARY,INFIRMARY,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
33,BASHIR,   What's this?,4    INT. WARDROOM,WARDROOM,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
34,DAX,       Champagne.,4    INT. WARDROOM,WARDROOM,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
35,SISKO,"   Congratulations, Doctor.",4    INT. WARDROOM,WARDROOM,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
36,BASHIR,   Thank you.       Now will someone please tell me what's    going on here?,4    INT. WARDROOM,WARDROOM,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
37,SISKO,"   The Federation Medical Council has    announced the nominees for this year's    Carrington Award.  And they are...       Doctor April Wade of the University    of Nairobi, Healer Senva of the Vulcan    Medical Institute, Doctor Henri Roget    of the Central Hospital of Altair    Four, Chirurgeon Ghee P'Trell of    Andoria, and...       Doctor Julian Bashir, Chief Medical    Officer of Starbase Deep Space Nine.",4    INT. WARDROOM,WARDROOM,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
38,BASHIR,"   There must be some mistake.  As far    as I know, my name wasn't even up    for consideration.",4    INT. WARDROOM,WARDROOM,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
39,DAX,"   Oh, it was up for consideration.  I    submitted it myself... through an    old friend of Curzon's.",4    INT. WARDROOM,WARDROOM,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
40,KIRA,"   You deserve the nomination, Doctor.     Your work on biomolecular replication    was ""both audacious and     groundbreaking.""       According to Dax anyway.  She's the    only one who understands it.",4    INT. WARDROOM,WARDROOM,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
41,O'BRIEN,   So how does it feel to be the youngest    nominee in the history of the    Carrington award?,4    INT. WARDROOM,WARDROOM,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
42,BASHIR,       It feels... good.,4    INT. WARDROOM,WARDROOM,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
43,BASHIR,"   Now if you'll excuse me, I should    get back to work.",4    INT. WARDROOM,WARDROOM,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
44,BASHIR,"   Jadzia, what exactly is it that you    want me to say?",7    INT. PROMENADE - SECOND LEVEL,PROMENAD,INT.,Prophet Motive,1994-12-07,Deep Space Nine,462.txt
