,character,quote,scene,location,view,episode,date,series,file
0,BASHIR,   Miles!,Bl   INT. PROMENADE,PROMENADE,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
1,BASHIR,   Fancy a drink?,Bl   INT. PROMENADE,PROMENADE,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
2,O'BRIEN,   Can't. Keiko and the kids are   waiting on me for dinner.       Book a holosuite for next Thursday   -- they're going to Bajor.,Bl   INT. PROMENADE,PROMENADE,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
3,KIRA,"   Hi, Julian.",Bl   INT. PROMENADE,PROMENADE,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
4,BASHIR,   Heading to Vic's?,Bl   INT. PROMENADE,PROMENADE,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
5,KIRA,   Yes.,Bl   INT. PROMENADE,PROMENADE,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
6,BASHIR,       Mind if I join you?,Bl   INT. PROMENADE,PROMENADE,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
7,ODO,"        Actually, we were looking forward    to spending an evening alone.",Bl   INT. PROMENADE,PROMENADE,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
8,BASHIR,    (trying not to act     disappointed)    I understand. Have a great time.,Bl   INT. PROMENADE,PROMENADE,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
9,BASHIR,"   Cheeky virus went and mutated on    me...    (threatening his    nemesis)    You can run, but you can't hide.",2    INT. BASHIR'S QUARTERS - BEDROOM - CLOSE ON A PADD,BASHIR'S QUARTER,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
10,BASHIR,        Lights.,2    INT. BASHIR'S QUARTERS - BEDROOM - CLOSE ON A PADD,BASHIR'S QUARTER,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
11,NOG, Nog to Doctor Bashir.,2    INT. BASHIR'S QUARTERS - BEDROOM - CLOSE ON A PADD,BASHIR'S QUARTER,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
12,BASHIR,   Go ahead.,2    INT. BASHIR'S QUARTERS - BEDROOM - CLOSE ON A PADD,BASHIR'S QUARTER,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
13,NOG,"   You're needed in the Infirmary,    sir.",2    INT. BASHIR'S QUARTERS - BEDROOM - CLOSE ON A PADD,BASHIR'S QUARTER,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
14,BASHIR,   It's three in the morning. Isn't    Doctor Girani on duty?,2    INT. BASHIR'S QUARTERS - BEDROOM - CLOSE ON A PADD,BASHIR'S QUARTER,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
15,NOG,   Not anymore. Admiral Patrick    threw her out.,2    INT. BASHIR'S QUARTERS - BEDROOM - CLOSE ON A PADD,BASHIR'S QUARTER,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
16,BASHIR,         Admiral who?,2    INT. BASHIR'S QUARTERS - BEDROOM - CLOSE ON A PADD,BASHIR'S QUARTER,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
17,,   Admiral who?,2    INT. BASHIR'S QUARTERS - BEDROOM - CLOSE ON A PADD,BASHIR'S QUARTER,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
18,NOG,"   He wants to see you immediately,     sir.",2    INT. BASHIR'S QUARTERS - BEDROOM - CLOSE ON A PADD,BASHIR'S QUARTER,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
19,BASHIR,   On my way.,2    INT. BASHIR'S QUARTERS - BEDROOM - CLOSE ON A PADD,BASHIR'S QUARTER,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
20,BASHIR,   What's going on?,3    INT. PROMENADE,PROMENADE,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
21,NOG,    (falling in with    Bashir)   Admiral Patrick and his staff   just arrived on the Farragut.,3    INT. PROMENADE,PROMENADE,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
22,BASHIR,   What happened with Doctor Girani?,3    INT. PROMENADE,PROMENADE,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
23,NOG,   The admiral said she was asking    too many stupid questions.,3    INT. PROMENADE,PROMENADE,INT.,Chrysalis,1998-08-14,Deep Space Nine,555.txt
