,character,quote,scene,location,view,episode,date,series,file
0,KIRA,   I've never seen anything like that.,2    INT. RUNABOUT,RUNABOUT,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
1,BASHIR,       Hmm?,2    INT. RUNABOUT,RUNABOUT,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
2,KIRA,       I've never seen anything like that.,2    INT. RUNABOUT,RUNABOUT,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
3,BASHIR,   The woman?,2    INT. RUNABOUT,RUNABOUT,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
4,KIRA,   She was dead... the tricorder clearly    showed...,2    INT. RUNABOUT,RUNABOUT,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
5,BASHIR,"   Ah yes, well tricorders... very    accurate with live people, not so    accurate with dead ones... we learn    that in the first year of medical    school...",2    INT. RUNABOUT,RUNABOUT,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
6,KIRA,"   Well, I was impressed, Doctor.",2    INT. RUNABOUT,RUNABOUT,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
7,BASHIR,       Hmmm.  And well you should be.,2    INT. RUNABOUT,RUNABOUT,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
8,BASHIR,   I impressed myself on this one    actually.  I can't imagine what other ,2    INT. RUNABOUT,RUNABOUT,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
9,KIRA,       I feel privileged to be in your    presence.,2    INT. RUNABOUT,RUNABOUT,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
10,BASHIR,       Glad to have you along.,2    INT. RUNABOUT,RUNABOUT,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
11,COMPUTER,   Detecting a priority one broad band    distress signal.,2    INT. RUNABOUT,RUNABOUT,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
12,KAJADA ,   Kobliad transport Reyab to any    ship.  Our central power linkage    has exploded.  We're losing life    support.  Please respond...,2    INT. RUNABOUT,RUNABOUT,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
13,BASHIR,   Just picking it up on long range    sensors.  Bearing three four seven    mark zero eight.,2    INT. RUNABOUT,RUNABOUT,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
14,KIRA,"    (pressing information     into panels, then     checking)   I'm reading massive energy leakage...    its aft structural integrity field    is failing...",2    INT. RUNABOUT,RUNABOUT,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
15,KIRA,       This is the Federation Ship Rio    Grande.  We're on our way.,2    INT. RUNABOUT,RUNABOUT,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
16,BASHIR,   O-2 pressure dropping rapidly...    toxic gas levels rising... we have    no more than ten minutes breathing    time left in here...,4    INT. KOBLIAD TRANSPORT - CORRIDOR (OPTICAL),KOBLIAD TRANSPORT - CORRIDOR,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
17,KIRA,   Automatic fire suppression must be    off-line.  I'll check the central    power linkage...,4    INT. KOBLIAD TRANSPORT - CORRIDOR (OPTICAL),KOBLIAD TRANSPORT - CORRIDOR,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
18,BASHIR,   Relax.  I'm a doctor...,4    INT. KOBLIAD TRANSPORT - CORRIDOR (OPTICAL),KOBLIAD TRANSPORT - CORRIDOR,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
19,KAJADA,       What happened?,4    INT. KOBLIAD TRANSPORT - CORRIDOR (OPTICAL),KOBLIAD TRANSPORT - CORRIDOR,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
20,BASHIR,   You lost consciousness.       We've got to evacuate your ship.     How many others are on board?,4    INT. KOBLIAD TRANSPORT - CORRIDOR (OPTICAL),KOBLIAD TRANSPORT - CORRIDOR,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
21,KAJADA,    (struggling to maintain ,4    INT. KOBLIAD TRANSPORT - CORRIDOR (OPTICAL),KOBLIAD TRANSPORT - CORRIDOR,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
22,BASHIR,   I'm reading another lifeform...,4    INT. KOBLIAD TRANSPORT - CORRIDOR (OPTICAL),KOBLIAD TRANSPORT - CORRIDOR,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
23,KAJADA,   No... don't open that...,4    INT. KOBLIAD TRANSPORT - CORRIDOR (OPTICAL),KOBLIAD TRANSPORT - CORRIDOR,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
24,BASHIR,   It's sealed...,4    INT. KOBLIAD TRANSPORT - CORRIDOR (OPTICAL),KOBLIAD TRANSPORT - CORRIDOR,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
25,KAJADA,   Prisoner... I'm transporting... he    started the fire... to escape...,4    INT. KOBLIAD TRANSPORT - CORRIDOR (OPTICAL),KOBLIAD TRANSPORT - CORRIDOR,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
26,BASHIR,   He's dying.  Where's the manual    override...,4    INT. KOBLIAD TRANSPORT - CORRIDOR (OPTICAL),KOBLIAD TRANSPORT - CORRIDOR,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
27,KAJADA,   No...,4    INT. KOBLIAD TRANSPORT - CORRIDOR (OPTICAL),KOBLIAD TRANSPORT - CORRIDOR,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
28,KAJADA,   Don't...,4    INT. KOBLIAD TRANSPORT - CORRIDOR (OPTICAL),KOBLIAD TRANSPORT - CORRIDOR,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
29,KAJADA,   He's... dangerous.,5    INT. KOBLIAD TRANSPORT - HOLDING CELL,KOBLIAD TRANSPOR,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
30,BASHIR,"   I assure you, in this condition,    he's no threat to anyone.",5    INT. KOBLIAD TRANSPORT - HOLDING CELL,KOBLIAD TRANSPOR,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
31,KIRA,"   Power linkages are completely shot...    maneuvering subsystems are out...    I've managed to stabilize the    structural integrity field, but I    don't know how long that will last...    we'll have to tow it in...",5    INT. KOBLIAD TRANSPORT - HOLDING CELL,KOBLIAD TRANSPOR,INT.,The Passenger,1992-11-25,Deep Space Nine,409.txt
