,character,quote,scene,location,view,episode,date,series,file
0,GARAK,"   What a waste of a morning.  That    Galipotan freighter was scheduled to    be here at oh-seven hundred and it    still hasn't arrived yet.       Well, I suppose that's the price of    doing business with a culture that    refuses to even acknowledge the    concept of time... And I have to    admit, they make magnificent sweaters.",1    INT. PROMENADE,PROMENADE,INT.,The Wire,1994-03-01,Deep Space Nine,442.txt
1,GARAK,"   I hope I'm not boring you, Doctor.",1    INT. PROMENADE,PROMENADE,INT.,The Wire,1994-03-01,Deep Space Nine,442.txt
2,BASHIR,"   Not at all, I was just up late last    night.",1    INT. PROMENADE,PROMENADE,INT.,The Wire,1994-03-01,Deep Space Nine,442.txt
3,GARAK,   Entertaining one of your lady friends?,1    INT. PROMENADE,PROMENADE,INT.,The Wire,1994-03-01,Deep Space Nine,442.txt
4,BASHIR,"       Unfortunately, no.  Actually, I was    reading the last few chapters    of The Never-Ending Sacrifice.",1    INT. PROMENADE,PROMENADE,INT.,The Wire,1994-03-01,Deep Space Nine,442.txt
5,GARAK,   Isn't it superb... without a doubt    the finest Cardassian novel ever    written.,1    INT. PROMENADE,PROMENADE,INT.,The Wire,1994-03-01,Deep Space Nine,442.txt
6,BASHIR,       I'll take your word for it.,1    INT. PROMENADE,PROMENADE,INT.,The Wire,1994-03-01,Deep Space Nine,442.txt
7,GARAK,   You didn't enjoy it?,1    INT. PROMENADE,PROMENADE,INT.,The Wire,1994-03-01,Deep Space Nine,442.txt
8,BASHIR,   I thought it was... interesting.     Though maybe a little dull.       In spots.,1    INT. PROMENADE,PROMENADE,INT.,The Wire,1994-03-01,Deep Space Nine,442.txt
9,GARAK,"       Wonderful.  At this rate, we should    be done eating lunch just in time    for dinner.",2    INT. REPLIMAT,REPLIMAT,INT.,The Wire,1994-03-01,Deep Space Nine,442.txt
10,BASHIR,   There's always Quark's.,2    INT. REPLIMAT,REPLIMAT,INT.,The Wire,1994-03-01,Deep Space Nine,442.txt
11,GARAK,"   True, but I'm really not in the mood    for noisy, crowded and vulgar today.",2    INT. REPLIMAT,REPLIMAT,INT.,The Wire,1994-03-01,Deep Space Nine,442.txt
12,BASHIR,   Then I suppose the Klingon restaurant    is out of the question?,2    INT. REPLIMAT,REPLIMAT,INT.,The Wire,1994-03-01,Deep Space Nine,442.txt
13,GARAK,   I can't believe I'm eating lunch    with a man who thinks The Never-   Ending Sacrifice is dull.,2    INT. REPLIMAT,REPLIMAT,INT.,The Wire,1994-03-01,Deep Space Nine,442.txt
14,BASHIR,   I just thought it got a little    redundant after a while.,2    INT. REPLIMAT,REPLIMAT,INT.,The Wire,1994-03-01,Deep Space Nine,442.txt
15,BASHIR ,   I mean... the author is supposed to    be chronicling seven generations of    a single family... but he tells the    same story over and over again...    All the characters live lives of    selfless duty to the state... get    old... and die.  And then the next    generation comes along and does it    all over again.,2    INT. REPLIMAT,REPLIMAT,INT.,The Wire,1994-03-01,Deep Space Nine,442.txt
