,character,quote,scene,location,view,episode,date,series,file
0,MOLLY,   Wake up. It's time to go.,1    INT. O'BRIEN'S QUARTERS - BEDROOM,O'BRIEN'S QUARTER,INT.,Time's Orphan,1998-03-18,Deep Space Nine,548.txt
1,KEIKO,"   Hi, honey.",1    INT. O'BRIEN'S QUARTERS - BEDROOM,O'BRIEN'S QUARTER,INT.,Time's Orphan,1998-03-18,Deep Space Nine,548.txt
2,MOLLY,   It's almost seven. Time to get   ready.,1    INT. O'BRIEN'S QUARTERS - BEDROOM,O'BRIEN'S QUARTER,INT.,Time's Orphan,1998-03-18,Deep Space Nine,548.txt
3,O'BRIEN,       Ready? Ready for what?,1    INT. O'BRIEN'S QUARTERS - BEDROOM,O'BRIEN'S QUARTER,INT.,Time's Orphan,1998-03-18,Deep Space Nine,548.txt
4,MOLLY,   The picnic!,1    INT. O'BRIEN'S QUARTERS - BEDROOM,O'BRIEN'S QUARTER,INT.,Time's Orphan,1998-03-18,Deep Space Nine,548.txt
5,O'BRIEN,   Was that today?,1    INT. O'BRIEN'S QUARTERS - BEDROOM,O'BRIEN'S QUARTER,INT.,Time's Orphan,1998-03-18,Deep Space Nine,548.txt
6,MOLLY,   Yes! Don't you remember?,1    INT. O'BRIEN'S QUARTERS - BEDROOM,O'BRIEN'S QUARTER,INT.,Time's Orphan,1998-03-18,Deep Space Nine,548.txt
7,O'BRIEN,   We'd better get going then.,1    INT. O'BRIEN'S QUARTERS - BEDROOM,O'BRIEN'S QUARTER,INT.,Time's Orphan,1998-03-18,Deep Space Nine,548.txt
8,MOLLY,       I'm going to wear my blue jumper.,1    INT. O'BRIEN'S QUARTERS - BEDROOM,O'BRIEN'S QUARTER,INT.,Time's Orphan,1998-03-18,Deep Space Nine,548.txt
9,KEIKO,"   Good idea, honey.",1    INT. O'BRIEN'S QUARTERS - BEDROOM,O'BRIEN'S QUARTER,INT.,Time's Orphan,1998-03-18,Deep Space Nine,548.txt
10,O'BRIEN,   I can't believe how much she's    grown. She must be four inches    taller than the last time I saw    her.,1    INT. O'BRIEN'S QUARTERS - BEDROOM,O'BRIEN'S QUARTER,INT.,Time's Orphan,1998-03-18,Deep Space Nine,548.txt
11,KEIKO,        And you must be five pounds    heavier. What've you been eating    while we've been gone?,1    INT. O'BRIEN'S QUARTERS - BEDROOM,O'BRIEN'S QUARTER,INT.,Time's Orphan,1998-03-18,Deep Space Nine,548.txt
12,O'BRIEN,        The usual.,1    INT. O'BRIEN'S QUARTERS - BEDROOM,O'BRIEN'S QUARTER,INT.,Time's Orphan,1998-03-18,Deep Space Nine,548.txt
13,KEIKO,"   Well, say goodbye to the usual.    I'm back and you're going to start    eating right again.",1    INT. O'BRIEN'S QUARTERS - BEDROOM,O'BRIEN'S QUARTER,INT.,Time's Orphan,1998-03-18,Deep Space Nine,548.txt
14,O'BRIEN,        Can it wait until after the    picnic?,1    INT. O'BRIEN'S QUARTERS - BEDROOM,O'BRIEN'S QUARTER,INT.,Time's Orphan,1998-03-18,Deep Space Nine,548.txt
15,MOLLY,   Would you help me put this on?,2    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,Time's Orphan,1998-03-18,Deep Space Nine,548.txt
