,character,quote,scene,location,view,episode,date,series,file
0,B.C.,"   Hey, what are you looking at?",1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
1,BERNARDO,   Nothing...,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
2,B.C.,"   If you're looking for a way out,    forget it --",1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
3,LEE,       What are you going to do with    us... ?,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
4,B.C.,"       I'm going to let you think about    that for a while... Now sit down,    all of you, over there.",1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
5,B.C.,"   If any of them try anything,    shoot'em.",1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
6,SISKO,   No one's shooting anyone.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
7,B.C.,   Maybe... maybe not...,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
8,SISKO,   We need them alive.  They're the    only thing we have to bargain with.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
9,B.C.,   You think I don't know that?,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
10,SISKO,   Just making sure.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
11,SISKO,   We'd better get these blinds    closed.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
12,BASHIR,   The police could drop snipers onto    those rooftops across the street and    pick us off one by one.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
13,B.C.,   Too bad... I kind of like watching    this place burn.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
14,VIN,   Drop your weapons.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
15,VIN,   What's so funny?,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
16,B.C.,       You... you're dead.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
17,B.C.,   Shut up!,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
18,B.C.,       I said shut up!,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
19,BASHIR,"       Leave her alone, she's just scared.",1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
20,BASHIR,"   Calm down, no one's going to hurt    you.",1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
21,SISKO,       Get over there with the others.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
22,VIN,   I know you... I picked you up the    other day.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
23,SISKO,   And this is my way of saying thank    you.  Now get over there and sit    down.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
24,B.C.,"   Nice tackle, Bell.  Ever play    football?",1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
25,SISKO,"   Baseball, actually...",1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
26,B.C.,       I'd hate to be a catcher seeing you    barreling toward the plate.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
27,B.C.,   You... on your feet.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
28,VIN,   Leave her alone.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
29,B.C.,"       All right, Mouth, I will.  You get    up.",1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
30,B.C.,   I said get up.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
31,SISKO,       What are you doing?,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
32,B.C.,   Relax.  I just want to see what    they're saying about us on the    Net... I need his access number to    log on.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
33,B.C.,   Now don't make me ask you again.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
34,VIN,   Get lost.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
35,B.C.,   After you...,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
36,BERNARDO,   I'll do it.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
37,VIN,   What are you doing?  Sit down.,1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
38,BERNARDO,"   Hey, Vin, we're not on duty now so    don't give me orders.       I just want to make it home in one    piece.",1    INT. PROCESSING CENTER - NIGHT #3 - MOMENTS LATER,PROCESSING CENTE,INT.,"Past Tense, Part II",1994-10-31,Deep Space Nine,458.txt
