,character,quote,scene,location,view,episode,date,series,file
0,S,"   ""Look out -- behind you."" ""I see   him.""  ""Under the Dabo table!""   ""There's one on the railings."" ""I   got him.""",1    INT. PROMENADE - OUTSIDE QUARK'S BAR,PROMENADE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
1,DAX ,   Who's winning the war?,1    INT. PROMENADE - OUTSIDE QUARK'S BAR,PROMENADE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
2,QUARK,   Too early to tell.,1    INT. PROMENADE - OUTSIDE QUARK'S BAR,PROMENADE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
3,DAX,   It's been three days.,1    INT. PROMENADE - OUTSIDE QUARK'S BAR,PROMENADE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
4,QUARK,   Don't remind me.       They found a nest.,1    INT. PROMENADE - OUTSIDE QUARK'S BAR,PROMENADE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
5,DAX,   That's good.,1    INT. PROMENADE - OUTSIDE QUARK'S BAR,PROMENADE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
6,QUARK,   It wasn't the main nest.,1    INT. PROMENADE - OUTSIDE QUARK'S BAR,PROMENADE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
7,DAX,   That's not so good. I thought   Chief O'Brien trapped the last   vole on the station months ago.,1    INT. PROMENADE - OUTSIDE QUARK'S BAR,PROMENADE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
8,QUARK,"   Well, obviously he missed a   couple. A married couple. They   breed like tribbles.",1    INT. PROMENADE - OUTSIDE QUARK'S BAR,PROMENADE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
9,DAX,   But they're not as cute.,1    INT. PROMENADE - OUTSIDE QUARK'S BAR,PROMENADE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
10,QUARK,"   They're disgusting, hairy little    creatures with ravenous appetites    and I want them gone.",1    INT. PROMENADE - OUTSIDE QUARK'S BAR,PROMENADE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
11,DAX,       Quark...,1    INT. PROMENADE - OUTSIDE QUARK'S BAR,PROMENADE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
12,QUARK,"   I know, I know -- this is just a    temporary setback. The bar will    open again and I can get back to    my life...",1    INT. PROMENADE - OUTSIDE QUARK'S BAR,PROMENADE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
13,DAX,   I'm glad you realize that.,1    INT. PROMENADE - OUTSIDE QUARK'S BAR,PROMENADE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
14,QUARK,   The only trouble is... I hate my    life.,1    INT. PROMENADE - OUTSIDE QUARK'S BAR,PROMENADE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
15,QUARK,   Come in.,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
16,ROM,"   Hello, Brother.",3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
17,QUARK,        What do you want?,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
18,ROM,"   You have every right to be    depressed, Brother. Ever since    you were blacklisted by the    Ferengi Commerce Authority it's    been one thing after another. But    I have some news that's going to    cheer you up.",3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
19,QUARK,   I doubt it.,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
20,ROM,"       Trust me on this one, Brother.   I'm about to make you very, very   happy.",3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
21,QUARK,       Really?,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
22,ROM,       Really.,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
23,ROM,   Come on in.,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
24,QUARK,   What's she doing here?,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
25,ROM,       We're getting married.,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
26,QUARK,   I wish I was dead.,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
27,ROM,       He's been a little depressed   lately.,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
28,QUARK,   I don't want to live.,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
29,LEETA,   I think you need someone to talk   to... someone to pamper you.,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
30,QUARK,   I think I need to be alone.,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
31,ROM,   You know who I talk to when I'm    feeling a little low?,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
32,QUARK,"   Yeah, me.",3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
33,ROM,   Not when it's something really    important.,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
34,QUARK,        Let me guess... Chief O'Brien.,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
35,ROM,        That's not a bad guess.,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
36,QUARK,"   Rom -- just tell me who it is.    That way, you can leave and I can    go back to my brooding.",3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
37,ROM,"        There's only one person in my life    who's always there for me... who's    never too busy to listen... who    reassures me when I'm scared...    comforts me when I'm sad... and    who showers me with endless love,    without ever asking anything in    return.",3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
38,LEETA,        I'd like to meet this person...,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
39,QUARK,   So would I.,3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
40,ROM,"    (putting his hand on     Quark's shoulder)    You already know her. And she'll    always be there for you,    Brother... with open arms.",3    INT. QUARK'S QUARTERS,QUARK'S QUARTERS,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
41,QUARK,   Mother?,5    INT. ISHKA'S HOUSE - LIVING ROOM,ISHKA'S HOUSE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
42,ISHKA,   Quark?,5    INT. ISHKA'S HOUSE - LIVING ROOM,ISHKA'S HOUSE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
43,QUARK,   Moogie!,5    INT. ISHKA'S HOUSE - LIVING ROOM,ISHKA'S HOUSE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
44,QUARK,   Hold me.,5    INT. ISHKA'S HOUSE - LIVING ROOM,ISHKA'S HOUSE,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
45,ROM,"   ... of all the Bajoran Prophecies,    I think my favorite is Horran's    Seventh... the one that starts,    ""He will come to the palace,    carrying a chalice... """,6    INT. REPLIMAT,REPLIMAT,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
46,DAX,"        ""Bearing no malice.""",6    INT. REPLIMAT,REPLIMAT,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
47,ROM,"       ""Overflowing with sweet, Spring    wine.""",6    INT. REPLIMAT,REPLIMAT,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
48,O'BRIEN,   Looks like someone's been studying    the Ancient Texts.,6    INT. REPLIMAT,REPLIMAT,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
49,ROM,   It's important to Leeta. She    wants a traditional Bajoran    wedding.,6    INT. REPLIMAT,REPLIMAT,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
50,DAX,   And you've agreed to it... that's    very sweet.,6    INT. REPLIMAT,REPLIMAT,INT.,Ferengi Love Songs,1997-01-30,Deep Space Nine,518.txt
