,character,quote,scene,location,view,episode,date,series
0,QUARK,   That is the worst mugshot I've    ever seen.,1    INT. QUARK'S,QUARK'S,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
1,QUARK,   I've never understood why law    enforcement agencies don't keep    better visual records. You'd    think they'd be concerned about    little things like making an    accurate identification.,1    INT. QUARK'S,QUARK'S,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
2,WORF,"   This picture is accurate enough to    establish that your... customer is    Regana Tosh, who is known to be    associated with a Markalian    smuggling operation.",1    INT. QUARK'S,QUARK'S,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
3,QUARK,"   Really? Well, everyone's welcome    at Quark's. I don't discriminate.        Just like Starfleet. They have a    non-discrimination policy too,    don't they, commander?",1    INT. QUARK'S,QUARK'S,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
4,QUARK,   I guess we have something in     common.,1    INT. QUARK'S,QUARK'S,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
5,KIRA,"         You have more in common with     Rakonian swamp rats, Quark.",1    INT. QUARK'S,QUARK'S,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
6,QUARK,   Major. Always a delight to see     you here. What can I get for you?,1    INT. QUARK'S,QUARK'S,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
7,KIRA,"   Tarkalean tea, not too sweet this   time.",1    INT. QUARK'S,QUARK'S,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
8,KIRA,          Catching up on some work?,1    INT. QUARK'S,QUARK'S,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
9,WORF,   Not exactly.,1    INT. QUARK'S,QUARK'S,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
10,WORF,   This man arrived on the station      this afternoon and came directly      here. I believe the Ferengi      bartender is plotting something      with him.,1    INT. QUARK'S,QUARK'S,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
11,KIRA,   I wouldn't be surprised. Quark's      always up to something.,1    INT. QUARK'S,QUARK'S,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
12,WORF,"   If he's a known criminal, why    doesn't your security chief do    something about him?",1    INT. QUARK'S,QUARK'S,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
13,KIRA,   Odo keeps him in check.,1    INT. QUARK'S,QUARK'S,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
14,WORF,   But not in prison.,1    INT. QUARK'S,QUARK'S,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
15,BASHIR ,   Medical Officer's Log: Stardate     49066.5 Chief O'Brien and I have     concluded our bio-survey of Merik     Three in the Gamma Quadrant.,5    EXT. SPACE - RUNABOUT (OPTICAL),SPACE - RUNABOUT,EXT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
16,BASHIR ,          We are on course back to the      wormhole and should arrive at the      station two days ahead of      schedule.,6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
17,O'BRIEN,"   Keiko's only on the station a few      days at a time. I'm the one      living in those quarters, and if       I want to set up a little workshop       in the bedroom...",6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
18,BASHIR,   You set up a workshop in the       bedroom?,6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
19,O'BRIEN,   I don't use it when she's       visiting.,6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
20,BASHIR,   Of course not.,6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
21,O'BRIEN,"   She says that I'm trying to ""live    like a bachelor again,"" that I'm    expressing a ""subconscious desire""    to push her out of our quarters.",6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
22,BASHIR,   That's ridiculous.,6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
23,O'BRIEN,   That's what I said.,6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
24,BASHIR,"   If anything, I'd say that choosing    to spend your free time in the    bedroom -- a place you intimately    associate with Keiko -- you're    actually expressing a desire to be    closer to her during her absence.    It's quite touching, really.",6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
25,O'BRIEN,"   Exactly, exactly. See, you     understand. Now, why can't she     see that? Why can't she be more     like...",6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
26,BASHIR,   More like... ?,6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
27,O'BRIEN,         A... man. More like a man.,6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
28,BASHIR,   So you wish Keiko was a man?,6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
29,O'BRIEN,   I wish... I was on this trip with     someone else.,6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
30,O'BRIEN,"          We're picking up a subspace      magneton pulse... bearing zero-     nine-zero, mark one-one-five.          The Bopak system.",6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
31,BASHIR,   What's a magneton pulse?,6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
32,O'BRIEN,   It's a burst of polarized magnetic      energy... it's usually produced by      a damaged warp core.,6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
33,BASHIR,   So there could be a ship in      trouble?,6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
34,O'BRIEN,   Possibly.          Let's have a look.,6    INT. RUNABOUT,RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
35,O'BRIEN,   I'm having trouble pinpointing       the source of the magneton       pulse... too much EM interference       in the atmosphere. But it's       definitely down there somewhere.,8    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
36,BASHIR,"           According to our records, Bopak       Three is uninhabited... the       nearest Dominion outpost is six       weeks away... and this system is       well off the established trade       routes in the Gamma Quadrant.",8    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
37,O'BRIEN,"   A strange place for a ship to set        down, even if it was having engine        trouble. I suppose it could just        be an anomalous reading ... but I'd        feel a lot better if we ...            Hold on. There's some kind of        energy surge on--",8    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
38,BASHIR,   What the hell... ?,8    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
39,O'BRIEN,   We've been hit by a plasma field.         We're losing main power.         Switching to auxiliary units.,8    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
40,O'BRIEN,   The field's draining our power...         I can't break free...,8    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
41,BASHIR,   We're losing altitude.,8    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
42,O'BRIEN,   Send out a distress call. I'll         try to get us down in one piece.,8    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
43,BASHIR,              Our com system's jammed.,8    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
44,O'BRIEN,              I'm reading a clearing up ahead...       ,8    INT. RUNABOUT (OPTICAL),RUNABOUT,INT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
45,BASHIR,              Lovely place.              Smells like a garbage dump.,10   EXT. JUNGLE - RUNABOUT - NIGHT (OPTICAL),JUNGLE - RUNABOUT - NIGHT,EXT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
46,O'BRIEN,   I'm sorry I didn't find a nicer          place to crash-land. Should we          try again?,10   EXT. JUNGLE - RUNABOUT - NIGHT (OPTICAL),JUNGLE - RUNABOUT - NIGHT,EXT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
47,GORAN'AGAR,   Do not move. You are prisoners of    the Jem'Hadar.,10   EXT. JUNGLE - RUNABOUT - NIGHT (OPTICAL),JUNGLE - RUNABOUT - NIGHT,EXT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
48,GORAN'AGAR,   Are there other Starfleet ships    with you?,11   EXT. JUNGLE - RUNABOUT - NIGHT (CONTINUOUS),JUNGLE - RUNABOUT - NIGHT,EXT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
49,GORAN'AGAR,   Tell me.,11   EXT. JUNGLE - RUNABOUT - NIGHT (CONTINUOUS),JUNGLE - RUNABOUT - NIGHT,EXT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
50,BASHIR,"        There are no other ships with us.    But if we don't return, Starfleet    will begin looking for us.",11   EXT. JUNGLE - RUNABOUT - NIGHT (CONTINUOUS),JUNGLE - RUNABOUT - NIGHT,EXT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
51,GORAN'AGAR,   When?,11   EXT. JUNGLE - RUNABOUT - NIGHT (CONTINUOUS),JUNGLE - RUNABOUT - NIGHT,EXT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
52,BASHIR,   Soon.,11   EXT. JUNGLE - RUNABOUT - NIGHT (CONTINUOUS),JUNGLE - RUNABOUT - NIGHT,EXT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
53,GORAN'AGAR,   You're lying.,11   EXT. JUNGLE - RUNABOUT - NIGHT (CONTINUOUS),JUNGLE - RUNABOUT - NIGHT,EXT.,"""Hippocratic oath""",1995-07-28,Deep Space Nine
