,character,quote,scene,location,view,episode,date,series,file
0,QUARK,   Why don't you tell your Uncle Quark    all about it?,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
1,DAX,"       What are you talking about, Quark?",1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
2,QUARK,"   You're fifteen minutes late for your    appointment in the holosuites, and    from the look of that drink, you've    been nursing it for a while.  You got    stood up, didn't you?",1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
3,DAX,   If you must know... I'm waiting for    Major Kira.  We were supposed to go    anti-grav sailing together... But    you know how she feels about the    holosuites.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
4,KIRA,   She thinks they're a complete waste    of time.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
5,KIRA,       Anything worth doing in a holosuite    can be done better in the real world.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
6,QUARK,"   You've obviously never been in the    right holosuite program.       If you'd like, I could...",1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
7,KIRA,       You could.  But you'd live to regret    it.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
8,QUARK,       Maybe some other time.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
9,KIRA,   Sorry I'm late.  Sisko and I had to    revise the crew rotations again.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
10,DAX,   You mean you're not canceling?,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
11,KIRA,   No... I'm kind of looking forward to    it.  Except for the crashing part.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
12,DAX,   Don't worry.  You won't crash.  We'll    start with an easy simulation...    like sailing across the Great Erg on    New Mecca.       You'll see... this'll be terrific.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
13,N.D. COM,   Ops to Major Kira.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
14,KIRA,       Kira here.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
15,N.D. COM,   You have an incoming communication    from the Bajoran Central Archives.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
16,KIRA,       I'm in the Replimat.  I'll take it    down here.       This'll only take a minute.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
17,KIRA,   This is Major Kira.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
18,ALENIS,       Major... My name is Alenis Grem.     I'm doing a study on the Elemspur    Detention Center for the Bajoran    Central Archives and I was hoping to    ask you a few questions.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
19,KIRA,   I'd be glad to help...       But why come to me?  I was never at    Elemspur.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
20,ALENIS,       Cardassian records clearly indicate    that a Kira Nerys was held at Elemspur    for...       Seven days.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
21,KIRA,"   Sorry, but you've got the wrong Kira    Nerys.  Believe me, if I'd been held    in a Cardassian prison, I'd remember.",1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
22,ALENIS,       I don't understand.  I have the    records right here.  Kira Nerys of    Dahkur Province... Member of the    Shaakar Resistance Cell...,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
23,ALENIS,       You see?,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
24,DAX,       It's you.,1    INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
25,ODO,"       If your memory and these prison    records don't agree, then one of    them must be wrong... Either the    records... or...",7    INT. SECURITY OFFICE (OPTICAL),SECURITY OFFICE,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
26,KIRA,       My memory's fine.  I know exactly    where I was that week.,7    INT. SECURITY OFFICE (OPTICAL),SECURITY OFFICE,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
27,ODO,       After ten years?,7    INT. SECURITY OFFICE (OPTICAL),SECURITY OFFICE,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
28,KIRA,   I spent that whole winter with my    Resistance group in the Dahkur Hills.,7    INT. SECURITY OFFICE (OPTICAL),SECURITY OFFICE,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
29,KIRA,"   We had no power cells for our phasers,    almost no food, and we spent most of    our time in caves hiding from    Cardassian sensor sweeps.  Believe    me, it was very... memorable.",7    INT. SECURITY OFFICE (OPTICAL),SECURITY OFFICE,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
30,KIRA,       These records are fake.  The only    question is who faked them... and    why.,7    INT. SECURITY OFFICE (OPTICAL),SECURITY OFFICE,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
31,ODO,"   According to this, you supposedly    shared a cell with three other    inmates.  Maybe one of them can help    us find out what's going on here...",7    INT. SECURITY OFFICE (OPTICAL),SECURITY OFFICE,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
32,YELN,       Elemspur... I haven't thought about    that place in a long time.,8    INT. OPS (OPTICAL),OPS,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
33,KIRA,   I was hoping you could answer some    questions about your fellow prisoners.,8    INT. OPS (OPTICAL),OPS,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
34,YELN,"       I'll try and...    (Yeln stops and stares     at Kira)   Wait... I remember you... You were    there, too, weren't you?       Kiri something?",8    INT. OPS (OPTICAL),OPS,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
35,KIRA,   Kira.  Kira Nerys.,8    INT. OPS (OPTICAL),OPS,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
36,YELN,"       I almost didn't recognize you.  You    used to wear your hair differently,    didn't you?  Longer?",8    INT. OPS (OPTICAL),OPS,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
37,KIRA,       You remember me... after all this    time?,8    INT. OPS (OPTICAL),OPS,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
38,YELN,"       When the Cardassians dragged you out    of our cell, I gave you up for dead.     Glad to see I was wrong.       Those were bad times.",8    INT. OPS (OPTICAL),OPS,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
39,KIRA,       Yes... they were.,8    INT. OPS (OPTICAL),OPS,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
40,SISKO,   He could've been lying.,9    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
41,KIRA,   Maybe.  But the records and the only    surviving witness both say I was at    Elemspur; my memory says something    different.       I have to find out the truth.,9    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
42,SISKO,   I understand.  If there's anything    you need...,9    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
43,KIRA,   I'll let you know.       This shouldn't take long.  I'll only    be on Bajor for a few days.,9    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
44,SISKO,       We'll try to manage without you until    you get back.,9    INT. DOCKING RING CORRIDOR,DOCKING RING CORRIDOR,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
45,BASHIR,"   There you are, Garak.  I came by    your shop, but it was closed.",13   INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
46,GARAK,"   Business has been a bit slow... For    some reason, living under the constant    threat of Dominion attack has made    people less eager to invest in new    clothing.       How was your trip to Klaestron Four?",13   INT. REPLIMAT,REPLIMAT,INT.,Second Skin,1994-08-19,Deep Space Nine,451.txt
