,character,quote,scene,location,view,episode,date,series,file
0,SISKO,"   Now the secret to a good souffle,    Constable, is its consistency.  You    have to be very careful not to    overwhip it.",2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
1,ODO,   I see...,2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
2,SISKO,   I hope I'm not boring you.,2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
3,ODO,"   Just because I don't need food,    Commander, doesn't mean I'm not    interested in its preparation.  I'm    fascinated by the humanoid    preoccupation with eating.",2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
4,ODO,   May I?,2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
5,SISKO,   By all means.,2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
6,SISKO,       Keep it smooth.  That's right...    it's all in the wrist.,2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
7,BASHIR,   Where'd you learn to do that?,2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
8,SISKO,   I used to work summers at my father's    restaurant in New Orleans.,2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
9,KIRA,   What are we having?  It smells    delicious.,2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
10,JAKE,   Blackened redfish... with creamed    spinach and sauteed beets.,2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
11,BASHIR,   Beets... ?,2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
12,SISKO,"       You don't like beets, Doctor?",2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
13,JAKE,   Careful --,2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
14,BASHIR,       They're not exactly a personal    favorite of mine.,2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
15,SISKO,   That's because you've never had them    prepared properly.,2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
16,JAKE,       I tried to warn you.,2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
17,SISKO,       The beet is a very misunderstood    vegetable.,2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
18,BASHIR,"       Well, I look forward to...    understanding it better.",2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
19,SISKO,   Come in.,2    INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,Equilibrium,1994-08-10,Deep Space Nine,450.txt
